    log(age)        CN_1        CN_2      Ca4227       G4300      Fe4383      Ca4455      Fe4531      Fe4668      H_beta      Fe5015        Mg_1        Mg_2        Mg_b      Fe5270      Fe5335      Fe5406      Fe5709      Fe5782        Na_D       TiO_1       TiO_2    Hdelta_A    Hgamma_A    Hdelta_F    Hgamma_F      Ca8498      Ca8542      Ca8662        MgUV       D4000
  8.1000e+00  1.5299e+00  1.6783e+00  1.7356e-01 -8.3070e-01  6.3523e-01  3.1036e-01  1.7085e+00  9.7315e-01  5.8547e+00  2.5869e+00  2.0304e+00  2.5578e+00  1.1677e+00  1.1420e+00  1.4977e+00  1.1290e+00  6.9110e-01  5.3136e-01  1.1127e+00  1.5660e+00  1.4241e+00  7.9812e+00  7.7497e+00  6.3223e+00  6.2716e+00  1.2667e+00  3.4385e+00  3.2254e+00  2.5261e+00  1.0371e+00
  8.2000e+00  1.5159e+00  1.6687e+00  1.4705e-01 -9.3209e-01  5.4107e-01  2.5951e-01  1.7014e+00  8.0701e-01  6.2879e+00  2.4044e+00  2.0246e+00  2.5506e+00  1.1304e+00  1.0559e+00  1.3943e+00  1.0353e+00  6.4735e-01  4.8446e-01  9.6438e-01  1.5628e+00  1.4170e+00  8.5750e+00  8.3958e+00  6.7438e+00  6.6991e+00  1.2519e+00  3.3583e+00  3.1953e+00  3.2451e+00  1.0507e+00
  8.3000e+00  1.5082e+00  1.6653e+00  1.7052e-01 -8.4376e-01  6.4169e-01  2.8211e-01  1.9763e+00  9.9718e-01  6.4312e+00  2.7525e+00  2.0280e+00  2.5628e+00  1.3741e+00  1.2369e+00  1.5744e+00  1.1579e+00  7.3258e-01  5.2680e-01  1.0813e+00  1.5689e+00  1.4285e+00  8.9536e+00  8.7077e+00  7.0110e+00  6.9010e+00  1.2526e+00  3.4162e+00  3.2142e+00  4.0918e+00  1.0797e+00
  8.4000e+00  1.4878e+00  1.6482e+00  1.5377e-01 -1.1062e+00  4.3728e-01  2.3278e-01  1.9123e+00  6.6659e-01  6.9419e+00  2.3541e+00  2.0166e+00  2.5483e+00  1.2604e+00  1.0796e+00  1.3920e+00  9.7315e-01  6.5095e-01  4.5284e-01  8.6503e-01  1.5594e+00  1.4108e+00  9.7748e+00  9.6412e+00  7.5016e+00  7.4242e+00  1.2130e+00  3.2378e+00  3.1262e+00  4.8723e+00  1.0996e+00
  8.5000e+00  1.4722e+00  1.6344e+00  1.8278e-01 -1.2490e+00  2.9173e-01  2.4733e-01  2.0943e+00  6.3627e-01  7.1312e+00  2.4257e+00  2.0132e+00  2.5531e+00  1.3892e+00  1.1783e+00  1.4907e+00  1.0002e+00  6.9223e-01  4.5180e-01  9.5028e-01  1.5662e+00  1.4223e+00  1.0426e+01  1.0304e+01  7.8006e+00  7.6932e+00  1.2326e+00  3.3033e+00  3.1603e+00  6.0636e+00  1.1356e+00
  8.6000e+00  1.4716e+00  1.6324e+00  2.0966e-01 -1.0792e+00  2.5492e-01  3.2645e-01  2.4449e+00  6.8834e-01  6.9279e+00  2.6939e+00  2.0140e+00  2.5648e+00  1.5507e+00  1.3779e+00  1.6816e+00  1.1055e+00  7.8744e-01  4.8112e-01  1.0954e+00  1.5770e+00  1.4401e+00  1.0480e+01  1.0326e+01  7.6516e+00  7.5376e+00  1.3225e+00  3.4878e+00  3.1959e+00  7.3793e+00  1.1841e+00
  8.7000e+00  1.4882e+00  1.6468e+00  2.9286e-01 -5.9831e-01  5.5541e-01  5.0716e-01  3.0859e+00  1.1149e+00  6.3554e+00  3.5331e+00  2.0337e+00  2.6104e+00  2.0401e+00  1.8769e+00  2.1948e+00  1.4797e+00  1.0104e+00  5.6835e-01  1.6899e+00  1.6200e+00  1.5092e+00  9.7915e+00  9.4348e+00  7.0714e+00  6.8995e+00  1.4595e+00  3.8726e+00  3.3409e+00  8.9752e+00  1.2390e+00
  8.8000e+00  1.5424e+00  1.6957e+00  4.0248e-01  5.9752e-01  1.4141e+00  7.6614e-01  3.9446e+00  1.7333e+00  5.2638e+00  4.6270e+00  2.0574e+00  2.6505e+00  2.5147e+00  2.3526e+00  2.6151e+00  1.8355e+00  1.2043e+00  7.1378e-01  2.0366e+00  1.6256e+00  1.5217e+00  7.5545e+00  7.0275e+00  5.6544e+00  5.5079e+00  1.4992e+00  3.9863e+00  3.3159e+00  1.0864e+01  1.3164e+00
  8.9000e+00  1.5878e+00  1.7364e+00  5.1214e-01  1.5611e+00  2.1573e+00  9.6015e-01  4.5395e+00  2.1726e+00  4.5478e+00  5.3530e+00  2.0748e+00  2.6791e+00  2.8875e+00  2.6407e+00  2.8382e+00  2.0331e+00  1.2988e+00  7.6669e-01  2.2332e+00  1.6364e+00  1.5390e+00  5.4931e+00  4.8661e+00  4.4452e+00  4.3402e+00  1.5001e+00  4.0168e+00  3.2847e+00  1.3273e+01  1.3772e+00
  9.0000e+00  1.6186e+00  1.7609e+00  5.4110e-01  2.3799e+00  2.5540e+00  1.0290e+00  4.7451e+00  2.1182e+00  4.1194e+00  5.4258e+00  2.0707e+00  2.6699e+00  2.8923e+00  2.5949e+00  2.7005e+00  1.9422e+00  1.2570e+00  7.3475e-01  1.9665e+00  1.6239e+00  1.5182e+00  3.8528e+00  3.2495e+00  3.4312e+00  3.4769e+00  1.4564e+00  3.9132e+00  3.1767e+00  1.6044e+01  1.4263e+00
  9.1000e+00  1.6569e+00  1.7922e+00  5.6308e-01  3.6547e+00  3.0627e+00  1.1047e+00  4.9788e+00  2.2014e+00  3.5134e+00  5.5583e+00  2.0630e+00  2.6499e+00  2.8309e+00  2.5186e+00  2.5020e+00  1.8355e+00  1.2043e+00  7.3519e-01  1.4975e+00  1.5901e+00  1.4653e+00  1.8743e+00  1.1731e+00  2.1830e+00  2.3194e+00  1.3758e+00  3.7081e+00  2.9657e+00  1.9228e+01  1.5209e+00
  9.2000e+00  1.6801e+00  1.8134e+00  7.2521e-01  4.5587e+00  3.5621e+00  1.2017e+00  5.2757e+00  2.3508e+00  2.9651e+00  5.8275e+00  2.0740e+00  2.6591e+00  2.9894e+00  2.6447e+00  2.6016e+00  1.9553e+00  1.2320e+00  8.4283e-01  1.5488e+00  1.5657e+00  1.4313e+00  6.6292e-01 -4.3214e-01  1.4316e+00  1.4399e+00  1.3367e+00  3.6105e+00  2.8268e+00  2.1315e+01  1.5989e+00
  9.3000e+00  1.6904e+00  1.8240e+00  9.4242e-01  5.1710e+00  4.0406e+00  1.3410e+00  5.6411e+00  2.7722e+00  2.6021e+00  6.3857e+00  2.0965e+00  2.6985e+00  3.4379e+00  2.9594e+00  2.9215e+00  2.2142e+00  1.3288e+00  9.1193e-01  2.0347e+00  1.5880e+00  1.4676e+00 -1.2515e-01 -1.7865e+00  9.6542e-01  7.0148e-01  1.3547e+00  3.7160e+00  2.9276e+00  2.2604e+01  1.6677e+00
  9.4000e+00  1.7112e+00  1.8444e+00  1.0542e+00  5.8486e+00  4.4303e+00  1.4329e+00  5.8558e+00  3.0242e+00  2.2687e+00  6.6133e+00  2.1033e+00  2.7059e+00  3.5728e+00  3.0650e+00  3.0000e+00  2.2988e+00  1.3550e+00  9.5918e-01  2.0502e+00  1.5773e+00  1.4520e+00 -1.1353e+00 -3.0015e+00  3.8395e-01  7.1586e-03  1.3171e+00  3.6311e+00  2.8386e+00  2.4060e+01  1.7638e+00
  9.5000e+00  1.7373e+00  1.8715e+00  1.2543e+00  6.5121e+00  4.9420e+00  1.5791e+00  6.1902e+00  3.4164e+00  1.8802e+00  7.0090e+00  2.1196e+00  2.7301e+00  3.8645e+00  3.2837e+00  3.2093e+00  2.4799e+00  1.4189e+00  1.0238e+00  2.2794e+00  1.5781e+00  1.4547e+00 -2.3912e+00 -4.4877e+00 -2.9376e-01 -8.2473e-01  1.2954e+00  3.6007e+00  2.8067e+00  2.5625e+01  1.8858e+00
  9.6000e+00  1.7632e+00  1.8990e+00  1.4564e+00  7.0591e+00  5.4108e+00  1.7165e+00  6.4771e+00  3.7374e+00  1.5476e+00  7.3102e+00  2.1348e+00  2.7518e+00  4.1156e+00  3.4703e+00  3.3919e+00  2.6367e+00  1.4703e+00  1.0788e+00  2.4795e+00  1.5770e+00  1.4541e+00 -3.5524e+00 -5.7892e+00 -8.8844e-01 -1.5552e+00  1.2743e+00  3.5622e+00  2.7642e+00  2.6865e+01  2.0139e+00
  9.7000e+00  1.7868e+00  1.9240e+00  1.6189e+00  7.5359e+00  5.8036e+00  1.8288e+00  6.6902e+00  4.0014e+00  1.2919e+00  7.5308e+00  2.1448e+00  2.7669e+00  4.3101e+00  3.6052e+00  3.5153e+00  2.7426e+00  1.5021e+00  1.1070e+00  2.6137e+00  1.5756e+00  1.4522e+00 -4.6491e+00 -6.9234e+00 -1.4290e+00 -2.1906e+00  1.2482e+00  3.5137e+00  2.7221e+00  2.8221e+01  2.1458e+00
  9.8000e+00  1.7973e+00  1.9358e+00  1.7375e+00  7.7747e+00  6.0557e+00  1.9003e+00  6.7939e+00  4.0583e+00  1.1504e+00  7.5761e+00  2.1522e+00  2.7786e+00  4.4503e+00  3.6875e+00  3.5881e+00  2.8004e+00  1.5115e+00  1.1148e+00  2.7516e+00  1.5751e+00  1.4511e+00 -5.2323e+00 -7.5496e+00 -1.6817e+00 -2.5447e+00  1.2398e+00  3.4891e+00  2.6828e+00  2.8863e+01  2.2292e+00
  9.9000e+00  1.8114e+00  1.9524e+00  1.8948e+00  7.9682e+00  6.3262e+00  1.9923e+00  6.9496e+00  4.1721e+00  9.8825e-01  7.6942e+00  2.1636e+00  2.7957e+00  4.6162e+00  3.8033e+00  3.7105e+00  2.8964e+00  1.5387e+00  1.1393e+00  2.9342e+00  1.5772e+00  1.4547e+00 -5.8326e+00 -8.1930e+00 -1.9428e+00 -2.8999e+00  1.2308e+00  3.4724e+00  2.6645e+00  2.9533e+01  2.3178e+00
  1.0000e+01  1.7956e+00  1.9338e+00  1.7689e+00  7.9599e+00  6.1862e+00  1.9224e+00  6.7188e+00  3.8894e+00  1.1150e+00  7.3281e+00  2.1512e+00  2.7774e+00  4.4718e+00  3.6724e+00  3.5097e+00  2.7279e+00  1.4542e+00  1.0467e+00  2.8502e+00  1.5695e+00  1.4390e+00 -5.6040e+00 -7.9230e+00 -1.7850e+00 -2.7572e+00  1.1874e+00  3.3656e+00  2.5663e+00  3.0024e+01  2.2883e+00
  1.0100e+01  1.8437e+00  1.9903e+00  2.2197e+00  8.2890e+00  6.8574e+00  2.1822e+00  7.2427e+00  4.4512e+00  6.8532e-01  7.9136e+00  2.1861e+00  2.8290e+00  4.9270e+00  4.0346e+00  3.9383e+00  3.0707e+00  1.5821e+00  1.1655e+00  3.3384e+00  1.5808e+00  1.4601e+00 -7.1574e+00 -9.4044e+00 -2.4608e+00 -3.5772e+00  1.1989e+00  3.4157e+00  2.6212e+00  2.9948e+01  2.5302e+00
  1.0200e+01  1.8312e+00  1.9757e+00  2.0898e+00  8.3064e+00  6.7760e+00  2.1366e+00  7.0452e+00  4.1951e+00  7.7062e-01  7.5707e+00  2.1767e+00  2.8152e+00  4.8174e+00  3.9406e+00  3.7767e+00  2.9289e+00  1.5056e+00  1.0733e+00  3.3344e+00  1.5744e+00  1.4462e+00 -7.0562e+00 -9.2351e+00 -2.3424e+00 -3.4963e+00  1.1509e+00  3.3042e+00  2.5231e+00  3.0796e+01  2.5138e+00
  1.0300e+01  1.8705e+00  2.0232e+00  2.5114e+00  8.4675e+00  7.2567e+00  2.3508e+00  7.5372e+00  4.7377e+00  4.4352e-01  8.1598e+00  2.2106e+00  2.8624e+00  5.1301e+00  4.2493e+00  4.1522e+00  3.2302e+00  1.6337e+00  1.1930e+00  3.7671e+00  1.5895e+00  1.4739e+00 -8.1554e+00 -1.0333e+01 -2.8440e+00 -4.0634e+00  1.2001e+00  3.4319e+00  2.6400e+00  3.0405e+01  2.7307e+00
  1.0400e+01  1.7935e+00  1.9463e+00  2.0032e+00  6.9666e+00  6.3959e+00  2.0687e+00  6.6958e+00  3.6307e+00  1.0723e+00  6.9615e+00  2.1840e+00  2.8208e+00  4.6774e+00  3.8858e+00  3.7791e+00  2.8908e+00  1.4558e+00  1.0322e+00  3.6092e+00  1.5714e+00  1.4401e+00 -4.6076e+00 -6.7854e+00 -8.5975e-01 -2.1544e+00  1.1129e+00  3.2008e+00  2.4431e+00  1.6764e+01  2.1595e+00
  1.0500e+01  1.8510e+00  2.0230e+00  3.2494e+00  6.8341e+00  7.3357e+00  2.6145e+00  7.6851e+00  4.6273e+00  1.6651e-01  8.0979e+00  2.2838e+00  2.9535e+00  5.5156e+00  4.6537e+00  4.6043e+00  3.5529e+00  1.6920e+00  1.2570e+00  4.9708e+00  1.6148e+00  1.5147e+00 -5.9690e+00 -9.2238e+00 -1.4207e+00 -3.4538e+00  1.1412e+00  3.3289e+00  2.6049e+00  2.4110e+00  2.1759e+00
  1.0600e+01  1.8633e+00  2.0507e+00  4.1649e+00  7.4347e+00  8.1995e+00  3.0443e+00  7.9538e+00  3.8356e+00 -3.0867e-01  7.1819e+00  2.3519e+00  3.0317e+00  5.7754e+00  4.9932e+00  4.7315e+00  3.5785e+00  1.5458e+00  1.0593e+00  6.4764e+00  1.6175e+00  1.5080e+00 -7.7954e+00 -1.1585e+01 -1.7573e+00 -4.5960e+00  9.9310e-01  3.0092e+00  2.3362e+00  1.7853e+00  2.6544e+00
  1.0700e+01  1.8717e+00  2.0702e+00  4.6632e+00  7.4054e+00  8.5491e+00  3.1994e+00  8.1622e+00  3.6614e+00 -5.0236e-01  7.0309e+00  2.3867e+00  3.0695e+00  5.9013e+00  5.1589e+00  4.9008e+00  3.6931e+00  1.5624e+00  1.0821e+00  6.9332e+00  1.6187e+00  1.5105e+00 -8.0307e+00 -1.2165e+01 -1.7097e+00 -4.8315e+00  9.9610e-01  3.0237e+00  2.3449e+00  1.2912e+00  2.7819e+00
  1.0800e+01  1.8739e+00  2.0778e+00  4.9852e+00  7.3001e+00  8.7771e+00  3.2424e+00  8.1668e+00  3.5329e+00 -5.6614e-01  6.8098e+00  2.4011e+00  3.0867e+00  6.0503e+00  5.1890e+00  4.9812e+00  3.7518e+00  1.5687e+00  1.1019e+00  6.9776e+00  1.6130e+00  1.5030e+00 -8.0762e+00 -1.2346e+01 -1.6144e+00 -4.8952e+00  9.9757e-01  3.0324e+00  2.3439e+00  9.2913e-01  2.7785e+00
  1.0900e+01  1.9331e+00  2.1285e+00  4.6468e+00  8.0526e+00  8.7252e+00  3.0831e+00  8.4158e+00  4.4902e+00 -4.2396e-01  8.0478e+00  2.3429e+00  3.0274e+00  6.0801e+00  5.0003e+00  4.9573e+00  3.8196e+00  1.7368e+00  1.3144e+00  5.5354e+00  1.6099e+00  1.5085e+00 -9.5325e+00 -1.2824e+01 -2.8395e+00 -5.2131e+00  1.1452e+00  3.3394e+00  2.5848e+00  3.9410e+00  3.1915e+00
  1.1000e+01  1.8867e+00  2.0857e+00  4.7896e+00  7.1372e+00  8.4611e+00  3.2451e+00  8.3261e+00  3.9183e+00 -5.9716e-01  7.4640e+00  2.3915e+00  3.0734e+00  5.9041e+00  5.1773e+00  4.9961e+00  3.8068e+00  1.6512e+00  1.1983e+00  6.6269e+00  1.6250e+00  1.5252e+00 -7.5861e+00 -1.2012e+01 -1.6526e+00 -4.7796e+00  1.0897e+00  3.2126e+00  2.4884e+00  2.9837e-01  2.5919e+00
