    log(age)        CN_1        CN_2      Ca4227       G4300      Fe4383      Ca4455      Fe4531      Fe4668      H_beta      Fe5015        Mg_1        Mg_2        Mg_b      Fe5270      Fe5335      Fe5406      Fe5709      Fe5782        Na_D       TiO_1       TiO_2    Hdelta_A    Hgamma_A    Hdelta_F    Hgamma_F      Ca8498      Ca8542      Ca8662        MgUV       D4000
  7.6000e+00  1.5594e+00  1.6949e+00  9.1344e-02 -8.2516e-01  7.0579e-01  4.0402e-01  1.1902e+00  3.8004e-01  5.2596e+00  1.6945e+00  2.0121e+00  2.5225e+00  6.0573e-01  7.3519e-01  1.0222e+00  6.6549e-01  4.8917e-01  3.5960e-01  7.9935e-01  1.5452e+00  1.3874e+00  6.5269e+00  6.5255e+00  5.2789e+00  5.4751e+00  1.3681e+00  3.3046e+00  3.0447e+00  1.1378e+00  1.0021e+00
  7.7000e+00  1.5598e+00  1.6944e+00  9.5168e-02 -6.3014e-01  6.8468e-01  4.2889e-01  1.4110e+00  4.5106e-01  5.1745e+00  1.9311e+00  2.0105e+00  2.5223e+00  6.3655e-01  8.1582e-01  1.0491e+00  6.9250e-01  5.3949e-01  3.6767e-01  6.7028e-01  1.5428e+00  1.3841e+00  6.4957e+00  6.4541e+00  5.1911e+00  5.4092e+00  1.3840e+00  3.3830e+00  3.0600e+00  1.2049e+00  1.0231e+00
  7.8000e+00  1.5550e+00  1.6908e+00  1.2684e-01 -6.1003e-01  6.2546e-01  4.1858e-01  1.4466e+00  6.4137e-01  5.1512e+00  2.1276e+00  2.0186e+00  2.5329e+00  7.7471e-01  9.2379e-01  1.1426e+00  8.2200e-01  5.8392e-01  4.1555e-01  8.1486e-01  1.5504e+00  1.3977e+00  6.7178e+00  6.5393e+00  5.3365e+00  5.4465e+00  1.3383e+00  3.4337e+00  3.1068e+00  1.1921e+00  1.0206e+00
  7.9000e+00  1.5501e+00  1.6878e+00  1.2165e-01 -4.6325e-01  6.2130e-01  4.0018e-01  1.5639e+00  7.7543e-01  5.2280e+00  2.2957e+00  2.0199e+00  2.5349e+00  8.2166e-01  9.7313e-01  1.1543e+00  8.5879e-01  6.1223e-01  4.2360e-01  7.5277e-01  1.5517e+00  1.3994e+00  6.9203e+00  6.6692e+00  5.4827e+00  5.5337e+00  1.3497e+00  3.4929e+00  3.1441e+00  1.3364e+00  1.0339e+00
  8.0000e+00  1.5425e+00  1.6836e+00  1.2223e-01 -5.5920e-01  5.5219e-01  3.6726e-01  1.5716e+00  9.2275e-01  5.4099e+00  2.4044e+00  2.0261e+00  2.5437e+00  9.1913e-01  1.0422e+00  1.2443e+00  9.5716e-01  6.4651e-01  4.5380e-01  8.8594e-01  1.5612e+00  1.4151e+00  7.3336e+00  7.0640e+00  5.8022e+00  5.7755e+00  1.3320e+00  3.5240e+00  3.1867e+00  1.4874e+00  1.0334e+00
  8.1000e+00  1.5385e+00  1.6836e+00  1.4407e-01 -5.0757e-01  6.1972e-01  3.6977e-01  1.8070e+00  1.1596e+00  5.4907e+00  2.7569e+00  2.0339e+00  2.5589e+00  1.1239e+00  1.2327e+00  1.4596e+00  1.1346e+00  7.4253e-01  5.2364e-01  1.0755e+00  1.5691e+00  1.4300e+00  7.6079e+00  7.2973e+00  6.0274e+00  5.9363e+00  1.3699e+00  3.6480e+00  3.2451e+00  1.8962e+00  1.0493e+00
  8.2000e+00  1.5205e+00  1.6697e+00  1.1595e-01 -7.8247e-01  3.8685e-01  2.8255e-01  1.6076e+00  8.2838e-01  6.0531e+00  2.2946e+00  2.0255e+00  2.5454e+00  9.7901e-01  1.0220e+00  1.2501e+00  9.5568e-01  6.2980e-01  4.3993e-01  8.9972e-01  1.5651e+00  1.4203e+00  8.3207e+00  8.1140e+00  6.5326e+00  6.4725e+00  1.3077e+00  3.4501e+00  3.1702e+00  2.4303e+00  1.0489e+00
  8.3000e+00  1.5135e+00  1.6667e+00  1.3528e-01 -6.8289e-01  4.6220e-01  2.9410e-01  1.8419e+00  9.5752e-01  6.1818e+00  2.5673e+00  2.0286e+00  2.5546e+00  1.1608e+00  1.1628e+00  1.3862e+00  1.0574e+00  6.9586e-01  4.8003e-01  9.6994e-01  1.5667e+00  1.4243e+00  8.6672e+00  8.3991e+00  6.7801e+00  6.6620e+00  1.3123e+00  3.4820e+00  3.1708e+00  3.1441e+00  1.0742e+00
  8.4000e+00  1.5008e+00  1.6575e+00  1.3853e-01 -7.3856e-01  4.1032e-01  2.7917e-01  1.9255e+00  8.9540e-01  6.4713e+00  2.5388e+00  2.0248e+00  2.5523e+00  1.2101e+00  1.1557e+00  1.3640e+00  1.0196e+00  6.8653e-01  4.6333e-01  8.9009e-01  1.5625e+00  1.4168e+00  9.2095e+00  8.9559e+00  7.1243e+00  6.9881e+00  1.2804e+00  3.3855e+00  3.1159e+00  3.8989e+00  1.0970e+00
  8.5000e+00  1.4796e+00  1.6397e+00  1.6682e-01 -1.0175e+00  2.3470e-01  2.6231e-01  1.9856e+00  7.9708e-01  6.8421e+00  2.4844e+00  2.0230e+00  2.5574e+00  1.3292e+00  1.1953e+00  1.4252e+00  1.0265e+00  6.9607e-01  4.5109e-01  1.0243e+00  1.5717e+00  1.4318e+00  1.0052e+01  9.8166e+00  7.5993e+00  7.4290e+00  1.2908e+00  3.4324e+00  3.1599e+00  4.8341e+00  1.1203e+00
  8.6000e+00  1.4780e+00  1.6373e+00  2.2499e-01 -8.0116e-01  3.1313e-01  3.5301e-01  2.4190e+00  9.8782e-01  6.5360e+00  2.9236e+00  2.0318e+00  2.5800e+00  1.6017e+00  1.4813e+00  1.7065e+00  1.2209e+00  8.2641e-01  5.1791e-01  1.3152e+00  1.5875e+00  1.4588e+00  1.0142e+01  9.7676e+00  7.4836e+00  7.2284e+00  1.3873e+00  3.6418e+00  3.1945e+00  6.1082e+00  1.1719e+00
  8.7000e+00  1.4827e+00  1.6409e+00  3.1882e-01 -5.9172e-01  4.4437e-01  4.7750e-01  2.9188e+00  1.1782e+00  6.0685e+00  3.4639e+00  2.0489e+00  2.6165e+00  1.9730e+00  1.8754e+00  2.1248e+00  1.5275e+00  9.9351e-01  6.3639e-01  1.8624e+00  1.6051e+00  1.4910e+00  9.9674e+00  9.4112e+00  7.1989e+00  6.8617e+00  1.4789e+00  3.8683e+00  3.2649e+00  7.5072e+00  1.2189e+00
  8.8000e+00  1.5224e+00  1.6768e+00  4.4313e-01  3.4380e-01  1.1506e+00  6.9045e-01  3.6747e+00  1.5872e+00  5.0582e+00  4.3468e+00  2.0732e+00  2.6566e+00  2.3884e+00  2.3408e+00  2.5572e+00  1.8890e+00  1.1767e+00  8.0305e-01  2.2889e+00  1.6046e+00  1.4957e+00  8.3290e+00  7.5302e+00  6.1141e+00  5.7292e+00  1.5234e+00  3.9860e+00  3.2555e+00  9.0435e+00  1.2832e+00
  8.9000e+00  1.5660e+00  1.7174e+00  5.7410e-01  1.2084e+00  1.9350e+00  8.8376e-01  4.3105e+00  1.9580e+00  4.2709e+00  5.0586e+00  2.0955e+00  2.6909e+00  2.7498e+00  2.6854e+00  2.8641e+00  2.1529e+00  1.2979e+00  9.0862e-01  2.5960e+00  1.6079e+00  1.5043e+00  6.4499e+00  5.5039e+00  5.0271e+00  4.6308e+00  1.5380e+00  4.0391e+00  3.2347e+00  1.0974e+01  1.3360e+00
  9.0000e+00  1.5927e+00  1.7368e+00  4.7880e-01  1.7091e+00  2.0022e+00  8.5721e-01  4.1637e+00  1.5651e+00  4.2488e+00  4.6184e+00  2.0677e+00  2.6471e+00  2.4158e+00  2.3488e+00  2.4247e+00  1.7880e+00  1.1403e+00  7.4382e-01  1.9114e+00  1.5891e+00  1.4688e+00  5.0388e+00  4.5239e+00  4.1801e+00  4.1343e+00  1.4350e+00  3.7639e+00  3.0409e+00  1.3722e+01  1.3583e+00
  9.1000e+00  1.6416e+00  1.7798e+00  6.1829e-01  3.0625e+00  2.8717e+00  1.0557e+00  4.7785e+00  2.1530e+00  3.3442e+00  5.4040e+00  2.0849e+00  2.6723e+00  2.7675e+00  2.6394e+00  2.6360e+00  1.9991e+00  1.2378e+00  8.0875e-01  2.0179e+00  1.5944e+00  1.4776e+00  2.6767e+00  1.8247e+00  2.7283e+00  2.6155e+00  1.4300e+00  3.7885e+00  2.9956e+00  1.6258e+01  1.4534e+00
  9.2000e+00  1.6541e+00  1.7883e+00  6.4022e-01  3.6006e+00  3.0003e+00  1.0481e+00  4.7142e+00  1.9777e+00  3.1858e+00  5.1936e+00  2.0731e+00  2.6508e+00  2.6503e+00  2.4737e+00  2.3952e+00  1.8195e+00  1.1437e+00  7.3190e-01  1.6137e+00  1.5781e+00  1.4488e+00  1.8835e+00  9.3463e-01  2.2211e+00  2.1447e+00  1.3421e+00  3.5754e+00  2.8193e+00  1.8035e+01  1.4762e+00
  9.3000e+00  1.6725e+00  1.8053e+00  8.0175e-01  4.4478e+00  3.5115e+00  1.1714e+00  5.0736e+00  2.3209e+00  2.7178e+00  5.6399e+00  2.0885e+00  2.6750e+00  2.9543e+00  2.7052e+00  2.6013e+00  2.0043e+00  1.2177e+00  7.9766e-01  1.8512e+00  1.5840e+00  1.4597e+00  8.2398e-01 -6.1487e-01  1.5596e+00  1.2751e+00  1.3491e+00  3.6269e+00  2.8339e+00  1.9923e+01  1.5515e+00
  9.4000e+00  1.7152e+00  1.8485e+00  1.0512e+00  5.6242e+00  4.3395e+00  1.3868e+00  5.6675e+00  2.9692e+00  2.0205e+00  6.3543e+00  2.1117e+00  2.7080e+00  3.3464e+00  3.0646e+00  2.9405e+00  2.3105e+00  1.3470e+00  9.3085e-01  2.1123e+00  1.5804e+00  1.4578e+00 -1.0535e+00 -2.9173e+00  4.8434e-01 -2.4100e-02  1.3423e+00  3.6402e+00  2.8151e+00  2.2054e+01  1.7050e+00
  9.5000e+00  1.7280e+00  1.8602e+00  1.1514e+00  6.2107e+00  4.6568e+00  1.4560e+00  5.8165e+00  3.0924e+00  1.7963e+00  6.4887e+00  2.1161e+00  2.7157e+00  3.4886e+00  3.1460e+00  2.9846e+00  2.3522e+00  1.3567e+00  9.3612e-01  2.1719e+00  1.5795e+00  1.4561e+00 -1.9215e+00 -4.0248e+00 -2.5129e-04 -6.3195e-01  1.3141e+00  3.5884e+00  2.7711e+00  2.3878e+01  1.7830e+00
  9.6000e+00  1.7345e+00  1.8641e+00  1.1215e+00  6.6800e+00  4.7650e+00  1.4480e+00  5.7398e+00  3.0151e+00  1.7337e+00  6.3463e+00  2.1039e+00  2.6984e+00  3.4261e+00  3.0530e+00  2.8274e+00  2.2303e+00  1.2971e+00  8.7718e-01  1.9419e+00  1.5673e+00  1.4344e+00 -2.5498e+00 -4.6648e+00 -3.4508e-01 -1.0022e+00  1.2518e+00  3.4392e+00  2.6532e+00  2.5309e+01  1.8445e+00
  9.7000e+00  1.7532e+00  1.8854e+00  1.3841e+00  7.1591e+00  5.2742e+00  1.5966e+00  6.0895e+00  3.2990e+00  1.3858e+00  6.6736e+00  2.1269e+00  2.7323e+00  3.7573e+00  3.3144e+00  3.0966e+00  2.4536e+00  1.3770e+00  9.6064e-01  2.3225e+00  1.5724e+00  1.4448e+00 -3.4959e+00 -5.9442e+00 -8.1793e-01 -1.6946e+00  1.2665e+00  3.4886e+00  2.6752e+00  2.6732e+01  1.9539e+00
  9.8000e+00  1.7698e+00  1.9028e+00  1.4680e+00  7.5493e+00  5.5571e+00  1.6721e+00  6.2372e+00  3.4980e+00  1.2103e+00  6.8357e+00  2.1319e+00  2.7405e+00  3.8802e+00  3.4071e+00  3.1700e+00  2.5180e+00  1.3996e+00  9.7179e-01  2.3883e+00  1.5722e+00  1.4442e+00 -4.2720e+00 -6.7547e+00 -1.2017e+00 -2.1611e+00  1.2453e+00  3.4480e+00  2.6431e+00  2.7676e+01  2.0539e+00
  9.9000e+00  1.7842e+00  1.9191e+00  1.5908e+00  7.8290e+00  5.8340e+00  1.7541e+00  6.3997e+00  3.6519e+00  1.0370e+00  6.9759e+00  2.1406e+00  2.7535e+00  4.0237e+00  3.5191e+00  3.2776e+00  2.6082e+00  1.4296e+00  1.0007e+00  2.5155e+00  1.5718e+00  1.4441e+00 -4.9086e+00 -7.4416e+00 -1.4996e+00 -2.5522e+00  1.2315e+00  3.4233e+00  2.6221e+00  2.8465e+01  2.1479e+00
  1.0000e+01  1.7671e+00  1.8986e+00  1.4809e+00  7.8640e+00  5.6771e+00  1.6735e+00  6.1133e+00  3.2475e+00  1.1692e+00  6.5152e+00  2.1237e+00  2.7307e+00  3.8869e+00  3.3403e+00  3.0305e+00  2.3946e+00  1.3188e+00  8.8967e-01  2.3550e+00  1.5615e+00  1.4234e+00 -4.7078e+00 -7.2398e+00 -1.3749e+00 -2.4565e+00  1.1694e+00  3.2603e+00  2.4822e+00  2.9455e+01  2.1234e+00
  1.0100e+01  1.7989e+00  1.9373e+00  1.8364e+00  8.1395e+00  6.2419e+00  1.8819e+00  6.6040e+00  3.7780e+00  8.0696e-01  7.0718e+00  2.1578e+00  2.7792e+00  4.2776e+00  3.6990e+00  3.4380e+00  2.7304e+00  1.4536e+00  1.0165e+00  2.8602e+00  1.5744e+00  1.4480e+00 -5.7305e+00 -8.4046e+00 -1.8252e+00 -3.0846e+00  1.2044e+00  3.3766e+00  2.5860e+00  2.9619e+01  2.2868e+00
  1.0200e+01  1.8265e+00  1.9694e+00  2.0295e+00  8.4246e+00  6.6273e+00  2.0162e+00  6.8821e+00  4.0808e+00  5.7920e-01  7.3588e+00  2.1736e+00  2.8015e+00  4.4743e+00  3.8736e+00  3.6257e+00  2.8865e+00  1.5149e+00  1.0690e+00  3.0496e+00  1.5783e+00  1.4555e+00 -6.6664e+00 -9.2844e+00 -2.2398e+00 -3.5775e+00  1.1976e+00  3.3767e+00  2.5944e+00  3.0729e+01  2.4507e+00
  1.0300e+01  1.8070e+00  1.9478e+00  1.9377e+00  8.3385e+00  6.4809e+00  1.9555e+00  6.6552e+00  3.7409e+00  6.7758e-01  6.9392e+00  2.1671e+00  2.7902e+00  4.3392e+00  3.7737e+00  3.4658e+00  2.7364e+00  1.4266e+00  9.7409e-01  3.1317e+00  1.5723e+00  1.4419e+00 -6.3066e+00 -8.9636e+00 -2.0083e+00 -3.4004e+00  1.1582e+00  3.2769e+00  2.5052e+00  3.1044e+01  2.3984e+00
  1.0400e+01  1.8648e+00  2.0181e+00  2.4361e+00  8.5949e+00  7.1913e+00  2.2397e+00  7.2702e+00  4.3440e+00  2.5533e-01  7.6038e+00  2.2065e+00  2.8446e+00  4.7679e+00  4.1447e+00  3.9170e+00  3.1159e+00  1.5831e+00  1.1312e+00  3.5128e+00  1.5843e+00  1.4663e+00 -7.7891e+00 -1.0361e+01 -2.6346e+00 -4.1434e+00  1.1780e+00  3.3544e+00  2.5884e+00  3.0523e+01  2.6847e+00
  1.0500e+01  1.8115e+00  1.9714e+00  2.3314e+00  7.4210e+00  6.7460e+00  2.1645e+00  7.0144e+00  3.9115e+00  5.2461e-01  7.0500e+00  2.2240e+00  2.8563e+00  4.4825e+00  4.1370e+00  3.8965e+00  3.0515e+00  1.5198e+00  1.0578e+00  4.0985e+00  1.5876e+00  1.4685e+00 -5.1746e+00 -8.0832e+00 -1.1559e+00 -2.8510e+00  1.1826e+00  3.3605e+00  2.5923e+00  2.2317e+01  2.3467e+00
  1.0600e+01  1.7527e+00  1.9247e+00  2.4279e+00  5.4408e+00  6.2922e+00  2.1172e+00  6.4686e+00  3.1607e+00  7.9845e-01  5.9973e+00  2.2609e+00  2.8936e+00  4.4750e+00  4.1857e+00  3.9652e+00  3.0501e+00  1.4086e+00  9.6836e-01  5.0422e+00  1.5886e+00  1.4658e+00 -2.1168e+00 -5.3219e+00  8.8715e-01 -1.2692e+00  1.0833e+00  3.1510e+00  2.4518e+00  4.8964e+00  1.8199e+00
  1.0700e+01  1.8375e+00  2.0206e+00  3.7090e+00  6.9467e+00  7.8610e+00  2.6736e+00  7.2959e+00  3.4045e+00 -2.6550e-01  6.1917e+00  2.3319e+00  2.9916e+00  5.3552e+00  4.7117e+00  4.4078e+00  3.3921e+00  1.4597e+00  9.9819e-01  5.9675e+00  1.5966e+00  1.4774e+00 -6.4115e+00 -1.0178e+01 -1.1365e+00 -3.9572e+00  1.0062e+00  3.0146e+00  2.3345e+00  1.8517e+00  2.2859e+00
  1.0800e+01  1.8631e+00  2.0446e+00  3.9323e+00  7.7645e+00  8.2905e+00  2.7401e+00  7.4839e+00  3.4605e+00 -3.0169e-01  6.3787e+00  2.3178e+00  2.9872e+00  5.6156e+00  4.6945e+00  4.4044e+00  3.4106e+00  1.4761e+00  1.0093e+00  5.6017e+00  1.5907e+00  1.4687e+00 -8.1063e+00 -1.1535e+01 -1.8779e+00 -4.6375e+00  1.0210e+00  3.0380e+00  2.3355e+00  2.7822e+00  2.7317e+00
  1.0900e+01  1.9176e+00  2.0984e+00  3.7084e+00  8.1681e+00  8.1599e+00  2.7382e+00  7.9299e+00  4.4508e+00 -3.4413e-01  7.6815e+00  2.2978e+00  2.9590e+00  5.4111e+00  4.6927e+00  4.4890e+00  3.5570e+00  1.6670e+00  1.2193e+00  4.7968e+00  1.6029e+00  1.4972e+00 -8.6770e+00 -1.1836e+01 -2.5756e+00 -4.8304e+00  1.1636e+00  3.3384e+00  2.5741e+00  2.9948e+00  2.8884e+00
  1.1000e+01  1.8851e+00  2.0759e+00  4.1814e+00  7.3842e+00  8.2620e+00  2.9321e+00  7.9201e+00  3.7268e+00 -6.1895e-01  6.8669e+00  2.3593e+00  3.0205e+00  5.4126e+00  4.9128e+00  4.6141e+00  3.6036e+00  1.5717e+00  1.1249e+00  6.0571e+00  1.6082e+00  1.5000e+00 -7.4099e+00 -1.1579e+01 -1.5919e+00 -4.6262e+00  1.1140e+00  3.2312e+00  2.4836e+00  7.1685e-01  2.5629e+00
