    log(age)        CN_1        CN_2      Ca4227       G4300      Fe4383      Ca4455      Fe4531      Fe4668      H_beta      Fe5015        Mg_1        Mg_2        Mg_b      Fe5270      Fe5335      Fe5406      Fe5709      Fe5782        Na_D       TiO_1       TiO_2    Hdelta_A    Hgamma_A    Hdelta_F    Hgamma_F      Ca8498      Ca8542      Ca8662        MgUV       D4000
  7.0000e+00  1.6389e+00  1.7335e+00  4.4768e-02  1.4718e-01  5.1562e-01  1.9789e-01  8.3031e-01 -6.1521e-01  2.3604e+00  1.4851e+00  2.0139e+00  2.5083e+00  4.1949e-01  7.0367e-01  6.3732e-01  5.1571e-01  4.7321e-01  2.3961e-01  3.2413e-01  1.5395e+00  1.3777e+00  2.6457e+00  2.5370e+00  2.2850e+00  2.3583e+00  1.3292e+00  3.3165e+00  2.7450e+00  8.4847e-01  9.4757e-01
  7.1000e+00  1.6214e+00  1.7249e+00  2.5219e-02 -1.3192e-01  3.7182e-01  1.5815e-01  6.1755e-01 -3.8223e-01  3.1512e+00  9.7209e-01  2.0066e+00  2.4961e+00  2.8888e-01  4.0416e-01  4.3072e-01  3.1179e-01  2.9646e-01  1.4996e-01  2.2117e-01  1.5386e+00  1.3713e+00  3.4525e+00  3.4638e+00  2.9688e+00  3.1056e+00  1.2401e+00  2.8951e+00  2.5628e+00  8.2564e-01  9.4766e-01
  7.2000e+00  1.6151e+00  1.7196e+00  2.3207e-02 -2.9520e-01  2.4136e-01  1.9700e-01  4.8931e-01  2.0205e-02  3.2958e+00  8.1697e-01  2.0048e+00  2.4907e+00  2.0678e-01  3.0656e-01  3.3864e-01  2.4604e-01  2.2777e-01  1.1549e-01  1.8416e-01  1.5383e+00  1.3687e+00  3.7709e+00  3.7817e+00  3.1446e+00  3.2852e+00  1.0727e+00  2.4943e+00  2.3018e+00  6.2483e-01  9.4226e-01
  7.3000e+00  1.5960e+00  1.7103e+00  2.3684e-02 -4.8852e-01  2.0043e-01  2.9593e-01  4.2994e-01  2.3000e-01  3.9165e+00  8.6933e-01  2.0044e+00  2.4889e+00  1.8169e-01  2.9597e-01  3.1026e-01  2.4267e-01  2.1791e-01  1.1142e-01  1.8565e-01  1.5384e+00  1.3678e+00  4.7535e+00  4.6841e+00  3.8953e+00  4.0059e+00  9.7929e-01  2.3328e+00  2.2525e+00  5.5848e-01  9.4494e-01
  7.4000e+00  1.5811e+00  1.7039e+00  2.9306e-02 -5.1085e-01  2.8690e-01  3.5825e-01  5.9990e-01  4.0080e-01  4.4180e+00  1.1203e+00  2.0054e+00  2.4938e+00  2.6556e-01  4.1189e-01  4.0994e-01  3.2257e-01  2.8787e-01  1.4417e-01  2.2565e-01  1.5384e+00  1.3695e+00  5.4967e+00  5.3677e+00  4.4878e+00  4.5694e+00  1.0500e+00  2.5487e+00  2.4143e+00  6.3904e-01  9.6139e-01
  7.5000e+00  1.5750e+00  1.7024e+00  2.9064e-02 -4.6216e-01  3.3360e-01  3.4051e-01  7.0211e-01  3.7173e-01  4.6722e+00  1.1751e+00  2.0054e+00  2.4958e+00  3.0976e-01  4.4088e-01  4.4793e-01  3.4378e-01  3.0758e-01  1.5155e-01  2.2368e-01  1.5382e+00  1.3695e+00  5.7716e+00  5.6433e+00  4.7540e+00  4.8273e+00  1.1178e+00  2.6588e+00  2.5070e+00  7.4704e-01  9.7369e-01
  7.6000e+00  1.5640e+00  1.6961e+00  3.1557e-02 -4.9749e-01  3.4427e-01  3.3789e-01  7.9419e-01  3.4226e-01  5.0163e+00  1.1990e+00  2.0041e+00  2.4967e+00  3.4692e-01  4.5513e-01  4.6611e-01  3.3838e-01  3.0986e-01  1.4472e-01  2.1017e-01  1.5379e+00  1.3687e+00  6.2573e+00  6.1316e+00  5.1343e+00  5.1945e+00  1.1388e+00  2.6802e+00  2.5460e+00  8.2069e-01  9.8866e-01
  7.7000e+00  1.5553e+00  1.6894e+00  4.2524e-02 -4.7552e-01  3.3754e-01  3.7070e-01  9.2424e-01  4.0360e-01  5.1187e+00  1.3478e+00  2.0044e+00  2.4993e+00  3.8800e-01  5.3919e-01  5.1619e-01  3.7744e-01  3.4479e-01  1.5547e-01  2.1179e-01  1.5378e+00  1.3689e+00  6.6406e+00  6.4536e+00  5.3608e+00  5.3759e+00  1.1060e+00  2.6617e+00  2.5026e+00  8.1268e-01  1.0049e+00
  7.8000e+00  1.5443e+00  1.6817e+00  4.6636e-02 -6.1311e-01  2.7327e-01  3.4385e-01  9.7660e-01  2.9829e-01  5.4298e+00  1.2520e+00  2.0015e+00  2.4987e+00  4.0391e-01  5.1400e-01  5.2119e-01  3.4114e-01  3.1943e-01  1.3807e-01  2.1450e-01  1.5380e+00  1.3690e+00  7.1107e+00  6.9713e+00  5.6893e+00  5.7068e+00  1.1307e+00  2.6591e+00  2.5263e+00  9.8399e-01  1.0204e+00
  7.9000e+00  1.5469e+00  1.6815e+00  7.1375e-02 -4.6199e-01  2.6596e-01  4.0131e-01  1.1254e+00  4.7216e-01  5.0563e+00  1.5585e+00  2.0094e+00  2.5106e+00  5.0180e-01  7.3939e-01  6.8660e-01  5.2040e-01  4.3528e-01  2.2167e-01  4.0310e-01  1.5406e+00  1.3781e+00  6.9995e+00  6.7251e+00  5.5008e+00  5.4569e+00  1.1617e+00  2.9078e+00  2.5855e+00  8.9273e-01  1.0297e+00
  8.0000e+00  1.5520e+00  1.6854e+00  9.8307e-02 -1.1087e-01  3.9485e-01  4.2019e-01  1.3863e+00  6.0628e-01  4.7346e+00  1.8700e+00  2.0149e+00  2.5199e+00  5.9673e-01  9.2136e-01  8.1864e-01  6.4693e-01  5.1799e-01  2.6957e-01  4.6675e-01  1.5407e+00  1.3803e+00  6.7170e+00  6.3119e+00  5.2811e+00  5.1799e+00  1.1808e+00  3.0065e+00  2.5887e+00  1.0502e+00  1.0534e+00
  8.1000e+00  1.5489e+00  1.6821e+00  9.9726e-02  3.9366e-03  3.3443e-01  3.9989e-01  1.4250e+00  6.0029e-01  4.7412e+00  1.8654e+00  2.0127e+00  2.5159e+00  5.5892e-01  8.8598e-01  7.6636e-01  6.0192e-01  4.8704e-01  2.3808e-01  3.6446e-01  1.5392e+00  1.3758e+00  6.7855e+00  6.3404e+00  5.2909e+00  5.1689e+00  1.1084e+00  2.8289e+00  2.4687e+00  1.1598e+00  1.0651e+00
  8.2000e+00  1.5457e+00  1.6798e+00  1.3306e-01  1.2105e-01  3.5322e-01  3.9696e-01  1.5523e+00  6.7832e-01  4.6479e+00  2.0113e+00  2.0194e+00  2.5268e+00  6.6799e-01  1.0265e+00  8.9020e-01  7.2411e-01  5.5581e-01  2.9695e-01  5.2788e-01  1.5416e+00  1.3832e+00  6.8772e+00  6.3170e+00  5.3383e+00  5.1465e+00  1.1600e+00  3.0005e+00  2.5540e+00  1.3060e+00  1.0768e+00
  8.3000e+00  1.5391e+00  1.6743e+00  1.3231e-01  1.1520e-01  2.5233e-01  3.5857e-01  1.5440e+00  6.0483e-01  4.8167e+00  1.9121e+00  2.0161e+00  2.5224e+00  6.3808e-01  9.5941e-01  8.3210e-01  6.6218e-01  5.1191e-01  2.6303e-01  4.5511e-01  1.5407e+00  1.3798e+00  7.1155e+00  6.5745e+00  5.4864e+00  5.2926e+00  1.1121e+00  2.8591e+00  2.4750e+00  1.5817e+00  1.0871e+00
  8.4000e+00  1.5279e+00  1.6657e+00  1.4145e-01 -8.2742e-02  8.3003e-02  3.1825e-01  1.5007e+00  5.4757e-01  5.0616e+00  1.8198e+00  2.0170e+00  2.5239e+00  6.5693e-01  9.4463e-01  8.3582e-01  6.6487e-01  5.0292e-01  2.6798e-01  5.0608e-01  1.5416e+00  1.3820e+00  7.6070e+00  7.0833e+00  5.8061e+00  5.5986e+00  1.1153e+00  2.8727e+00  2.5015e+00  1.8356e+00  1.0891e+00
  8.5000e+00  1.5231e+00  1.6617e+00  1.8402e-01  1.7372e-01  1.2449e-01  3.3281e-01  1.6997e+00  6.3837e-01  4.9290e+00  2.0298e+00  2.0226e+00  2.5339e+00  7.7520e-01  1.0894e+00  9.5062e-01  7.7357e-01  5.6716e-01  3.1222e-01  6.1116e-01  1.5431e+00  1.3867e+00  7.7492e+00  7.0322e+00  5.8436e+00  5.5308e+00  1.1319e+00  2.9470e+00  2.5157e+00  2.3607e+00  1.1147e+00
  8.6000e+00  1.4986e+00  1.6411e+00  1.6919e-01 -1.7215e-01 -2.6893e-01  2.6310e-01  1.4584e+00  4.9250e-01  5.5496e+00  1.6994e+00  2.0154e+00  2.5221e+00  6.7949e-01  8.9544e-01  7.8487e-01  6.2891e-01  4.6758e-01  2.4745e-01  4.8737e-01  1.5414e+00  1.3805e+00  8.7604e+00  8.0956e+00  6.4861e+00  6.1635e+00  1.0513e+00  2.7336e+00  2.4421e+00  2.3983e+00  1.1073e+00
  8.7000e+00  1.4993e+00  1.6411e+00  2.3818e-01  3.4297e-01 -6.6956e-02  3.2440e-01  1.8183e+00  6.8773e-01  5.1137e+00  2.1118e+00  2.0238e+00  2.5375e+00  8.7473e-01  1.1552e+00  9.8619e-01  8.1201e-01  5.8621e-01  3.2292e-01  6.0181e-01  1.5411e+00  1.3830e+00  8.6481e+00  7.6882e+00  6.3077e+00  5.8256e+00  1.0844e+00  2.8518e+00  2.4545e+00  3.1788e+00  1.1513e+00
  8.8000e+00  1.4749e+00  1.6216e+00  2.3128e-01 -2.4855e-01 -4.7181e-01  2.7646e-01  1.6562e+00  6.3016e-01  5.6664e+00  1.9355e+00  2.0195e+00  2.5323e+00  8.7782e-01  1.0748e+00  9.3086e-01  7.6052e-01  5.5276e-01  3.0319e-01  5.5252e-01  1.5401e+00  1.3801e+00  9.7833e+00  8.9933e+00  7.0068e+00  6.5392e+00  1.0473e+00  2.7588e+00  2.4511e+00  3.2321e+00  1.1481e+00
  8.9000e+00  1.4842e+00  1.6303e+00  3.2139e-01  2.4401e-01 -1.6849e-01  3.6758e-01  2.0875e+00  9.5298e-01  5.0162e+00  2.5215e+00  2.0284e+00  2.5500e+00  1.1311e+00  1.4053e+00  1.1932e+00  9.9943e-01  7.0813e-01  3.9781e-01  6.5422e-01  1.5405e+00  1.3844e+00  9.4846e+00  8.3985e+00  6.6967e+00  6.0504e+00  1.0888e+00  2.9060e+00  2.4841e+00  3.9983e+00  1.1955e+00
  9.0000e+00  1.4905e+00  1.6343e+00  3.3968e-01  5.4045e-01 -9.3457e-02  3.8863e-01  2.2159e+00  9.8427e-01  4.7816e+00  2.5985e+00  2.0262e+00  2.5494e+00  1.1621e+00  1.4271e+00  1.1946e+00  9.8935e-01  7.0779e-01  3.8333e-01  6.0383e-01  1.5397e+00  1.3820e+00  9.1638e+00  8.0470e+00  6.3859e+00  5.7408e+00  1.0615e+00  2.8261e+00  2.4202e+00  4.8674e+00  1.2279e+00
  9.1000e+00  1.5207e+00  1.6609e+00  4.0919e-01  1.3840e+00  4.7185e-01  4.8201e-01  2.6062e+00  1.2089e+00  4.0772e+00  3.0102e+00  2.0328e+00  2.5615e+00  1.3079e+00  1.6488e+00  1.3528e+00  1.1283e+00  7.9566e-01  4.3036e-01  6.6191e-01  1.5400e+00  1.3842e+00  7.8425e+00  6.5047e+00  5.5351e+00  4.8127e+00  1.0831e+00  2.8932e+00  2.4163e+00  6.1953e+00  1.2786e+00
  9.2000e+00  1.5664e+00  1.7029e+00  4.9056e-01  2.4234e+00  1.3264e+00  6.0963e-01  3.0714e+00  1.4873e+00  3.3305e+00  3.4581e+00  2.0440e+00  2.5781e+00  1.4573e+00  1.9028e+00  1.5347e+00  1.2945e+00  8.8981e-01  4.8934e-01  7.6859e-01  1.5410e+00  1.3878e+00  5.8183e+00  4.3374e+00  4.4125e+00  3.6414e+00  1.1013e+00  2.9496e+00  2.4022e+00  7.4483e+00  1.3371e+00
  9.3000e+00  1.5821e+00  1.7141e+00  4.2086e-01  2.5299e+00  1.4009e+00  5.6317e-01  2.8670e+00  1.2189e+00  3.4324e+00  3.0824e+00  2.0333e+00  2.5625e+00  1.2999e+00  1.6695e+00  1.3211e+00  1.0836e+00  7.5680e-01  3.8520e-01  6.3749e-01  1.5394e+00  1.3805e+00  4.8596e+00  3.7457e+00  3.9547e+00  3.3927e+00  1.0130e+00  2.6812e+00  2.2190e+00  8.5228e+00  1.3251e+00
  9.4000e+00  1.6114e+00  1.7379e+00  4.7231e-01  3.1560e+00  1.8433e+00  6.1417e-01  3.0153e+00  1.2483e+00  2.9515e+00  3.1809e+00  2.0366e+00  2.5675e+00  1.3575e+00  1.7237e+00  1.3515e+00  1.1072e+00  7.5507e-01  3.8006e-01  6.6905e-01  1.5392e+00  1.3799e+00  3.3420e+00  2.1119e+00  3.0740e+00  2.4912e+00  9.9084e-01  2.6280e+00  2.1413e+00  1.0321e+01  1.3477e+00
  9.5000e+00  1.6399e+00  1.7611e+00  5.3388e-01  3.9009e+00  2.3043e+00  6.7879e-01  3.2228e+00  1.3295e+00  2.4395e+00  3.3428e+00  2.0406e+00  2.5737e+00  1.4335e+00  1.8090e+00  1.4026e+00  1.1509e+00  7.7025e-01  3.8303e-01  7.1133e-01  1.5392e+00  1.3798e+00  1.8008e+00  3.9807e-01  2.1500e+00  1.5160e+00  9.7865e-01  2.6040e+00  2.0822e+00  1.2436e+01  1.3890e+00
  9.6000e+00  1.6442e+00  1.7637e+00  5.5654e-01  3.6646e+00  2.2562e+00  6.5531e-01  3.0844e+00  1.1913e+00  2.4191e+00  3.1467e+00  2.0411e+00  2.5743e+00  1.4464e+00  1.7492e+00  1.3645e+00  1.1067e+00  7.2001e-01  3.5507e-01  7.7242e-01  1.5392e+00  1.3790e+00  1.5604e+00  2.5989e-01  2.0304e+00  1.4571e+00  9.5283e-01  2.5397e+00  2.0282e+00  1.3153e+01  1.3611e+00
  9.7000e+00  1.6689e+00  1.7851e+00  6.4646e-01  4.8145e+00  2.8346e+00  7.6431e-01  3.4844e+00  1.4511e+00  1.8710e+00  3.5383e+00  2.0479e+00  2.5847e+00  1.5667e+00  1.9407e+00  1.4887e+00  1.2254e+00  7.9519e-01  3.9100e-01  8.1660e-01  1.5394e+00  1.3802e+00  1.5030e-01 -1.5915e+00  1.1545e+00  3.7498e-01  9.6783e-01  2.5952e+00  2.0349e+00  1.5145e+01  1.4511e+00
  9.8000e+00  1.6827e+00  1.7969e+00  7.1404e-01  5.3722e+00  3.1220e+00  8.1530e-01  3.6475e+00  1.5358e+00  1.5888e+00  3.6665e+00  2.0518e+00  2.5909e+00  1.6476e+00  2.0234e+00  1.5442e+00  1.2737e+00  8.1672e-01  4.0011e-01  8.6559e-01  1.5393e+00  1.3802e+00 -6.4939e-01 -2.6502e+00  6.6872e-01 -2.3423e-01  9.6471e-01  2.5968e+00  2.0192e+00  1.6904e+01  1.4950e+00
  9.9000e+00  1.6713e+00  1.7836e+00  7.1839e-01  4.8524e+00  2.8249e+00  7.3430e-01  3.3054e+00  1.2095e+00  1.7793e+00  3.2019e+00  2.0480e+00  2.5860e+00  1.6140e+00  1.8500e+00  1.4139e+00  1.1351e+00  6.9855e-01  3.2369e-01  9.5319e-01  1.5388e+00  1.3766e+00 -2.9958e-01 -2.1629e+00  8.8151e-01  6.3934e-02  9.2256e-01  2.4811e+00  1.9342e+00  1.7062e+01  1.4311e+00
  1.0000e+01  1.6956e+00  1.8072e+00  8.6336e-01  6.2495e+00  3.5264e+00  8.8435e-01  3.8413e+00  1.5896e+00  1.2357e+00  3.7372e+00  2.0601e+00  2.6043e+00  1.8111e+00  2.1478e+00  1.6310e+00  1.3428e+00  8.2990e-01  4.0467e-01  1.0485e+00  1.5397e+00  1.3807e+00 -1.6736e+00 -4.2348e+00  5.7236e-02 -1.1277e+00  9.6693e-01  2.6177e+00  2.0129e+00  1.9964e+01  1.5673e+00
  1.0100e+01  1.6823e+00  1.7924e+00  8.4046e-01  5.7028e+00  3.1845e+00  7.9728e-01  3.5047e+00  1.2814e+00  1.4385e+00  3.3078e+00  2.0552e+00  2.5973e+00  1.7482e+00  1.9719e+00  1.5004e+00  1.2056e+00  7.2111e-01  3.3293e-01  1.0973e+00  1.5389e+00  1.3769e+00 -1.1566e+00 -3.5828e+00  3.5084e-01 -7.4080e-01  9.2974e-01  2.5145e+00  1.9404e+00  1.9579e+01  1.4902e+00
  1.0200e+01  1.7240e+00  1.8373e+00  1.0563e+00  7.9080e+00  4.3894e+00  1.0729e+00  4.4736e+00  2.0087e+00  6.9962e-01  4.2819e+00  2.0760e+00  2.6272e+00  2.0330e+00  2.4800e+00  1.8757e+00  1.5694e+00  9.6036e-01  4.8448e-01  1.2019e+00  1.5405e+00  1.3844e+00 -3.2576e+00 -6.6819e+00 -8.4256e-01 -2.5156e+00  1.0020e+00  2.7258e+00  2.0808e+00  2.5568e+01  1.7991e+00
  1.0300e+01  1.6846e+00  1.8037e+00  1.0514e+00  6.2040e+00  3.7441e+00  9.4263e-01  3.9575e+00  1.5526e+00  1.2529e+00  3.5956e+00  2.0796e+00  2.6325e+00  2.0602e+00  2.3356e+00  1.8080e+00  1.4635e+00  8.3584e-01  4.1020e-01  1.5364e+00  1.5405e+00  1.3817e+00 -1.1214e+00 -4.0122e+00  5.3422e-01 -9.6719e-01  9.9074e-01  2.6870e+00  2.0746e+00  2.0842e+01  1.5959e+00
  1.0400e+01  1.6659e+00  1.7897e+00  1.1054e+00  5.8994e+00  3.6519e+00  9.1639e-01  3.7705e+00  1.4702e+00  1.4388e+00  3.3582e+00  2.0851e+00  2.6405e+00  2.1787e+00  2.3514e+00  1.8159e+00  1.4677e+00  8.0096e-01  3.8794e-01  1.7506e+00  1.5405e+00  1.3804e+00 -2.6707e-01 -3.3217e+00  1.1995e+00 -5.1810e-01  9.6957e-01  2.6476e+00  2.0524e+00  1.4649e+01  1.5303e+00
  1.0500e+01  1.6819e+00  1.8013e+00  1.1937e+00  6.5179e+00  3.9289e+00  9.7558e-01  3.8933e+00  1.5398e+00  1.1061e+00  3.4525e+00  2.0888e+00  2.6465e+00  2.2619e+00  2.4273e+00  1.8575e+00  1.5064e+00  8.1518e-01  3.9347e-01  1.8090e+00  1.5407e+00  1.3808e+00 -1.2995e+00 -4.6735e+00  5.4242e-01 -1.3278e+00  9.5953e-01  2.6391e+00  2.0286e+00  1.2540e+01  1.5749e+00
  1.0600e+01  1.7180e+00  1.8350e+00  1.1727e+00  7.8012e+00  4.5014e+00  1.1119e+00  4.4661e+00  2.0136e+00  6.7628e-01  4.2088e+00  2.0866e+00  2.6432e+00  2.2194e+00  2.5918e+00  1.9709e+00  1.6495e+00  9.7490e-01  5.0124e-01  1.4340e+00  1.5417e+00  1.3868e+00 -2.9135e+00 -6.5719e+00 -5.1617e-01 -2.4480e+00  1.0060e+00  2.7496e+00  2.0989e+00  1.5960e+01  1.7655e+00
  1.0700e+01  1.7270e+00  1.8491e+00  1.4731e+00  7.6650e+00  4.8528e+00  1.2144e+00  4.5743e+00  1.9475e+00  4.3099e-01  3.9533e+00  2.1172e+00  2.6836e+00  2.5273e+00  2.8134e+00  2.1654e+00  1.7856e+00  9.5019e-01  4.8775e-01  2.1044e+00  1.5425e+00  1.3866e+00 -3.2766e+00 -7.1044e+00 -5.2608e-01 -2.7677e+00  9.7784e-01  2.7069e+00  2.0637e+00  9.5855e+00  1.7760e+00
  1.0800e+01  1.7349e+00  1.8576e+00  1.8277e+00  8.3550e+00  5.3050e+00  1.2845e+00  4.6842e+00  1.7793e+00  1.9970e-01  3.7369e+00  2.1297e+00  2.7094e+00  2.9212e+00  2.9606e+00  2.2730e+00  1.8445e+00  8.9468e-01  4.4103e-01  2.5447e+00  1.5422e+00  1.3834e+00 -4.4095e+00 -8.6677e+00 -9.9260e-01 -3.6534e+00  9.3212e-01  2.6124e+00  1.9865e+00  1.5689e+01  1.9558e+00
  1.0900e+01  1.7514e+00  1.8702e+00  1.3815e+00  8.8374e+00  5.1743e+00  1.2607e+00  4.9432e+00  2.2930e+00  2.5379e-01  4.5913e+00  2.0997e+00  2.6622e+00  2.4106e+00  2.8461e+00  2.1595e+00  1.8221e+00  1.0568e+00  5.5406e-01  1.6072e+00  1.5420e+00  1.3887e+00 -4.5290e+00 -8.5115e+00 -1.3713e+00 -3.5779e+00  1.0145e+00  2.7892e+00  2.1240e+00  1.9018e+01  2.0171e+00
  1.1000e+01  1.7619e+00  1.8886e+00  1.6495e+00  8.4947e+00  5.4247e+00  1.3495e+00  5.0531e+00  2.2090e+00  8.5307e-02  4.3388e+00  2.1299e+00  2.6967e+00  2.5651e+00  3.0116e+00  2.3077e+00  1.9219e+00  1.0315e+00  5.3747e-01  2.1668e+00  1.5416e+00  1.3870e+00 -4.5928e+00 -8.6167e+00 -1.1980e+00 -3.6194e+00  9.9344e-01  2.7583e+00  2.1033e+00  1.1595e+01  2.0272e+00
