log_age	F1370	F1400	F1425	F1460	UV_1501	F1533	F1550	UV_1719	F1853	F1978
10.1	2.4362e-01	3.5347e-01	1.6483e-01	1.2287e-01	-3.8139e-02	3.1008e-02	2.7300e-01	4.7548e-01	5.2449e-01	3.4289e+00
10.2	2.4051e-01	3.4905e-01	1.6376e-01	1.1171e-01	-3.5048e-02	3.4186e-02	2.6702e-01	4.2451e-01	4.0555e-01	2.5274e+00
10.3	2.4036e-01	3.4899e-01	1.6324e-01	1.1190e-01	-3.4791e-02	3.3985e-02	2.6761e-01	4.5784e-01	5.0146e-01	3.8314e+00
10.4	1.7010e+00	-4.0339e-01	1.0873e+00	3.3429e+00	-1.6208e+00	3.6660e-01	9.2699e-01	3.2204e+00	3.0099e+00	-1.8946e+00
10.5	1.3434e+00	2.7403e+00	1.5964e+00	4.8537e-01	1.0521e-01	1.2627e+00	3.6305e+00	2.9124e+00	2.0008e+00	1.7755e+00
10.6	2.3320e+00	3.9071e+00	1.3070e+00	1.0773e+00	-6.8291e-01	1.3980e+00	1.0645e+01	2.8488e+00	1.6981e+00	9.7624e-01
10.7	2.8527e+00	4.0180e+00	1.1213e+00	1.6232e+00	-5.5048e-01	1.4382e+00	1.0298e+01	3.7024e+00	6.4827e-01	3.2343e+00
10.8	2.0878e+00	3.6749e+00	1.4213e+00	9.9273e-01	-5.1436e-01	1.4937e+00	1.0400e+01	2.9604e+00	2.3083e+00	4.1385e-01
10.9	2.9273e+00	4.0754e+00	1.0446e+00	1.7445e+00	-4.6906e-01	1.4436e+00	9.8771e+00	4.1792e+00	6.0062e-01	3.7549e+00
11.0	2.3901e+00	4.1049e+00	1.2441e+00	1.1343e+00	-6.3074e-01	1.4122e+00	1.0127e+01	3.4856e+00	2.2491e+00	6.3415e-01
