   0.6000000E+01  -0.2597073E+00  -0.1529676E+02  -0.1419816E+02  -0.1392729E+02  -0.1379013E+02  -0.1366759E+02  -0.1336183E+02  -0.1330471E+02  -0.1309401E+02  -0.1552502E+02  -0.1410719E+02  -0.1384842E+02  -0.1370861E+02  -0.1356226E+02  -0.1623939E+02  -0.1583655E+02  -0.1424978E+02  -0.1418401E+02  -0.1395645E+02  -0.1389138E+02  -0.1367007E+02   0.5287618E+02   0.4100618E+02   0.3902044E+02   0.3850628E+02
   0.6100000E+01  -0.2668473E+00  -0.1538503E+02  -0.1428454E+02  -0.1401143E+02  -0.1387111E+02  -0.1374458E+02  -0.1342284E+02  -0.1335625E+02  -0.1315085E+02  -0.1561352E+02  -0.1419314E+02  -0.1393106E+02  -0.1378699E+02  -0.1363698E+02  -0.1632842E+02  -0.1592545E+02  -0.1433636E+02  -0.1427028E+02  -0.1404099E+02  -0.1397470E+02  -0.1374740E+02   0.5292776E+02   0.4105776E+02   0.3905179E+02   0.3854083E+02
   0.6200000E+01  -0.2700194E+00  -0.1541232E+02  -0.1431231E+02  -0.1403898E+02  -0.1389741E+02  -0.1376896E+02  -0.1343743E+02  -0.1336431E+02  -0.1315966E+02  -0.1564082E+02  -0.1422103E+02  -0.1395815E+02  -0.1381201E+02  -0.1366040E+02  -0.1635521E+02  -0.1595284E+02  -0.1436415E+02  -0.1429810E+02  -0.1406872E+02  -0.1400196E+02  -0.1377195E+02   0.5295868E+02   0.4108868E+02   0.3905912E+02   0.3855041E+02
   0.6300000E+01  -0.1750479E+00  -0.1571894E+02  -0.1478424E+02  -0.1457790E+02  -0.1448455E+02  -0.1440286E+02  -0.1418360E+02  -0.1414022E+02  -0.1388446E+02  -0.1591884E+02  -0.1471147E+02  -0.1452591E+02  -0.1442624E+02  -0.1434376E+02  -0.1656392E+02  -0.1619170E+02  -0.1482647E+02  -0.1477458E+02  -0.1459919E+02  -0.1455502E+02  -0.1440351E+02   0.5297513E+02   0.4110513E+02   0.3910671E+02   0.3861658E+02
   0.6400000E+01  -0.4801368E-01  -0.1669748E+02  -0.1617796E+02  -0.1608134E+02  -0.1605622E+02  -0.1603332E+02  -0.1593493E+02  -0.1591937E+02  -0.1545362E+02  -0.1679595E+02  -0.1613748E+02  -0.1607073E+02  -0.1603406E+02  -0.1602701E+02  -0.1713523E+02  -0.1690761E+02  -0.1620158E+02  -0.1617553E+02  -0.1608956E+02  -0.1607898E+02  -0.1603140E+02   0.5282082E+02   0.4095082E+02   0.3914874E+02   0.3875331E+02
   0.6500000E+01   0.3772193E-01  -0.1631933E+02  -0.1593049E+02  -0.1588517E+02  -0.1590323E+02  -0.1592290E+02  -0.1592397E+02  -0.1595263E+02  -0.1592889E+02  -0.1637596E+02  -0.1590366E+02  -0.1589973E+02  -0.1590383E+02  -0.1595795E+02  -0.1663426E+02  -0.1641287E+02  -0.1594974E+02  -0.1593371E+02  -0.1588767E+02  -0.1589654E+02  -0.1591790E+02   0.5269010E+02   0.4082010E+02   0.3898295E+02   0.3855719E+02
   0.6600000E+01   0.1676034E+00  -0.1612470E+02  -0.1580262E+02  -0.1582194E+02  -0.1590872E+02  -0.1598954E+02  -0.1612691E+02  -0.1625577E+02  -0.1617307E+02  -0.1617017E+02  -0.1579233E+02  -0.1587526E+02  -0.1594707E+02  -0.1605519E+02  -0.1640169E+02  -0.1618885E+02  -0.1581786E+02  -0.1581328E+02  -0.1581804E+02  -0.1585580E+02  -0.1597853E+02   0.5247241E+02   0.4060241E+02   0.3888788E+02   0.3846303E+02
   0.6700000E+01   0.5073599E+00  -0.1553482E+02  -0.1497786E+02  -0.1510188E+02  -0.1537680E+02  -0.1560924E+02  -0.1606633E+02  -0.1648360E+02  -0.1610192E+02  -0.1566813E+02  -0.1498488E+02  -0.1525834E+02  -0.1551280E+02  -0.1572002E+02  -0.1610749E+02  -0.1583284E+02  -0.1499950E+02  -0.1500357E+02  -0.1508947E+02  -0.1520177E+02  -0.1558088E+02   0.5224109E+02   0.4037109E+02   0.3881958E+02   0.3838200E+02
   0.6800000E+01   0.4274083E+00  -0.1523685E+02  -0.1454672E+02  -0.1457744E+02  -0.1479769E+02  -0.1500485E+02  -0.1545512E+02  -0.1590147E+02  -0.1514933E+02  -0.1539418E+02  -0.1452710E+02  -0.1469696E+02  -0.1491552E+02  -0.1510709E+02  -0.1589726E+02  -0.1559791E+02  -0.1457578E+02  -0.1456061E+02  -0.1457386E+02  -0.1465629E+02  -0.1497809E+02   0.5198239E+02   0.4011239E+02   0.3874518E+02   0.3830702E+02
   0.6900000E+01   0.2260850E+00  -0.1500991E+02  -0.1426875E+02  -0.1421390E+02  -0.1432179E+02  -0.1443999E+02  -0.1473305E+02  -0.1510232E+02  -0.1428563E+02  -0.1517384E+02  -0.1423059E+02  -0.1427025E+02  -0.1438430E+02  -0.1449803E+02  -0.1568901E+02  -0.1538694E+02  -0.1430051E+02  -0.1427296E+02  -0.1421845E+02  -0.1425393E+02  -0.1442123E+02   0.5166119E+02   0.3979119E+02   0.3865829E+02   0.3822356E+02
   0.7000000E+01  -0.2771448E-01  -0.1468606E+02  -0.1386339E+02  -0.1371603E+02  -0.1369373E+02  -0.1368832E+02  -0.1369516E+02  -0.1388092E+02  -0.1309681E+02  -0.1486357E+02  -0.1380513E+02  -0.1370149E+02  -0.1368210E+02  -0.1367200E+02  -0.1540801E+02  -0.1509592E+02  -0.1389945E+02  -0.1385808E+02  -0.1373025E+02  -0.1371414E+02  -0.1368114E+02   0.5127408E+02   0.3940408E+02   0.3854712E+02   0.3811449E+02
   0.7100000E+01  -0.9657861E-01  -0.1439142E+02  -0.1354387E+02  -0.1337103E+02  -0.1331460E+02  -0.1327446E+02  -0.1318689E+02  -0.1330269E+02  -0.1246290E+02  -0.1457338E+02  -0.1348005E+02  -0.1333760E+02  -0.1328259E+02  -0.1323311E+02  -0.1512495E+02  -0.1481131E+02  -0.1358132E+02  -0.1353593E+02  -0.1338818E+02  -0.1335842E+02  -0.1327043E+02   0.5084506E+02   0.3897506E+02   0.3843085E+02   0.3800123E+02
   0.7200000E+01  -0.8822745E-01  -0.1409819E+02  -0.1325688E+02  -0.1308264E+02  -0.1302880E+02  -0.1299441E+02  -0.1293275E+02  -0.1308185E+02  -0.1213703E+02  -0.1427845E+02  -0.1319272E+02  -0.1304967E+02  -0.1299988E+02  -0.1295615E+02  -0.1482401E+02  -0.1451255E+02  -0.1329431E+02  -0.1324848E+02  -0.1310007E+02  -0.1307047E+02  -0.1298952E+02   0.5038223E+02   0.3851223E+02   0.3830532E+02   0.3787917E+02
   0.7300000E+01  -0.8861649E-01  -0.1387292E+02  -0.1305117E+02  -0.1288395E+02  -0.1283095E+02  -0.1279533E+02  -0.1272692E+02  -0.1286729E+02  -0.1184352E+02  -0.1405085E+02  -0.1298941E+02  -0.1285194E+02  -0.1280192E+02  -0.1275495E+02  -0.1458287E+02  -0.1428203E+02  -0.1308717E+02  -0.1304302E+02  -0.1290053E+02  -0.1287191E+02  -0.1279072E+02   0.4992667E+02   0.3805667E+02   0.3819874E+02   0.3777647E+02
   0.7400000E+01  -0.9779398E-01  -0.1362693E+02  -0.1284718E+02  -0.1268682E+02  -0.1263037E+02  -0.1258903E+02  -0.1249459E+02  -0.1259879E+02  -0.1156264E+02  -0.1379668E+02  -0.1278832E+02  -0.1265358E+02  -0.1259818E+02  -0.1254568E+02  -0.1430243E+02  -0.1401555E+02  -0.1288106E+02  -0.1283908E+02  -0.1270262E+02  -0.1267354E+02  -0.1258527E+02   0.4953519E+02   0.3766519E+02   0.3806865E+02   0.3765461E+02
   0.7500000E+01  -0.6481896E-01  -0.1345212E+02  -0.1273230E+02  -0.1259406E+02  -0.1255442E+02  -0.1252924E+02  -0.1248542E+02  -0.1262532E+02  -0.1141137E+02  -0.1361489E+02  -0.1268025E+02  -0.1256998E+02  -0.1253296E+02  -0.1249661E+02  -0.1410477E+02  -0.1383134E+02  -0.1276211E+02  -0.1272524E+02  -0.1260749E+02  -0.1258551E+02  -0.1252461E+02   0.4910918E+02   0.3723918E+02   0.3797322E+02   0.3756720E+02
   0.7600000E+01  -0.4676686E-01  -0.1326218E+02  -0.1260715E+02  -0.1248852E+02  -0.1245888E+02  -0.1244175E+02  -0.1242246E+02  -0.1257120E+02  -0.1115386E+02  -0.1341860E+02  -0.1256176E+02  -0.1247009E+02  -0.1244356E+02  -0.1241478E+02  -0.1389968E+02  -0.1363764E+02  -0.1263245E+02  -0.1260068E+02  -0.1249990E+02  -0.1248259E+02  -0.1243724E+02   0.4848313E+02   0.3661313E+02   0.3788183E+02   0.3747931E+02
   0.7700000E+01  -0.2929428E-01  -0.1309039E+02  -0.1248510E+02  -0.1238003E+02  -0.1235958E+02  -0.1235074E+02  -0.1234883E+02  -0.1250045E+02  -0.1108231E+02  -0.1323561E+02  -0.1244377E+02  -0.1236701E+02  -0.1234921E+02  -0.1233123E+02  -0.1368512E+02  -0.1343863E+02  -0.1250832E+02  -0.1247956E+02  -0.1238991E+02  -0.1237683E+02  -0.1234580E+02   0.4814254E+02   0.3627254E+02   0.3777357E+02   0.3738281E+02
   0.7800000E+01   0.5861409E-01  -0.1296546E+02  -0.1241418E+02  -0.1233504E+02  -0.1235551E+02  -0.1239365E+02  -0.1253468E+02  -0.1281495E+02  -0.1144487E+02  -0.1309788E+02  -0.1237887E+02  -0.1234259E+02  -0.1237167E+02  -0.1240804E+02  -0.1351029E+02  -0.1328177E+02  -0.1243553E+02  -0.1241096E+02  -0.1234233E+02  -0.1234418E+02  -0.1238409E+02   0.4780990E+02   0.3593990E+02   0.3767625E+02   0.3730024E+02
   0.7900000E+01   0.3049606E+00  -0.1287564E+02  -0.1239516E+02  -0.1238564E+02  -0.1253010E+02  -0.1269060E+02  -0.1310822E+02  -0.1356479E+02  -0.1224294E+02  -0.1299212E+02  -0.1237378E+02  -0.1245731E+02  -0.1261837E+02  -0.1277631E+02  -0.1335645E+02  -0.1315126E+02  -0.1241449E+02  -0.1239909E+02  -0.1238647E+02  -0.1243465E+02  -0.1266900E+02   0.4750812E+02   0.3563812E+02   0.3757807E+02   0.3722210E+02
   0.8000000E+01   0.2995295E-01  -0.1264384E+02  -0.1218957E+02  -0.1212892E+02  -0.1214033E+02  -0.1215887E+02  -0.1221143E+02  -0.1237105E+02  -0.1095587E+02  -0.1275295E+02  -0.1216131E+02  -0.1213468E+02  -0.1214684E+02  -0.1216049E+02  -0.1309564E+02  -0.1290269E+02  -0.1220665E+02  -0.1218750E+02  -0.1213397E+02  -0.1213548E+02  -0.1215233E+02   0.4709004E+02   0.3522004E+02   0.3745546E+02   0.3710875E+02
   0.8100000E+01   0.7071793E+00  -0.1251997E+02  -0.1218245E+02  -0.1237022E+02  -0.1275391E+02  -0.1307740E+02  -0.1373323E+02  -0.1429703E+02  -0.1299581E+02  -0.1261356E+02  -0.1220505E+02  -0.1258036E+02  -0.1294581E+02  -0.1323383E+02  -0.1290390E+02  -0.1273740E+02  -0.1219646E+02  -0.1221004E+02  -0.1235408E+02  -0.1250678E+02  -0.1304140E+02   0.4714213E+02   0.3527213E+02   0.3734727E+02   0.3701666E+02
   0.8200000E+01   0.7543154E+00  -0.1241204E+02  -0.1213417E+02  -0.1235680E+02  -0.1277072E+02  -0.1311112E+02  -0.1378790E+02  -0.1435925E+02  -0.1305996E+02  -0.1249015E+02  -0.1216582E+02  -0.1258533E+02  -0.1297356E+02  -0.1327488E+02  -0.1272872E+02  -0.1258784E+02  -0.1214638E+02  -0.1216624E+02  -0.1233791E+02  -0.1250523E+02  -0.1307384E+02   0.4711539E+02   0.3524539E+02   0.3723761E+02   0.3692814E+02
   0.8300000E+01   0.4101343E+00  -0.1218154E+02  -0.1190354E+02  -0.1198255E+02  -0.1219268E+02  -0.1239269E+02  -0.1285253E+02  -0.1331082E+02  -0.1198536E+02  -0.1224997E+02  -0.1190687E+02  -0.1209520E+02  -0.1230782E+02  -0.1249554E+02  -0.1246248E+02  -0.1233506E+02  -0.1191459E+02  -0.1191658E+02  -0.1197470E+02  -0.1205479E+02  -0.1236846E+02   0.4665022E+02   0.3478022E+02   0.3710305E+02   0.3680869E+02
   0.8400000E+01   0.6589805E+00  -0.1197943E+02  -0.1176851E+02  -0.1196124E+02  -0.1231720E+02  -0.1262022E+02  -0.1324543E+02  -0.1379236E+02  -0.1248821E+02  -0.1203829E+02  -0.1179696E+02  -0.1215667E+02  -0.1249665E+02  -0.1276899E+02  -0.1221347E+02  -0.1210692E+02  -0.1177775E+02  -0.1179598E+02  -0.1194428E+02  -0.1208695E+02  -0.1258650E+02   0.4681416E+02   0.3494416E+02   0.3697523E+02   0.3669589E+02
   0.8500000E+01   0.6075295E+00  -0.1189693E+02  -0.1175102E+02  -0.1193761E+02  -0.1226420E+02  -0.1254513E+02  -0.1313265E+02  -0.1365501E+02  -0.1234550E+02  -0.1193415E+02  -0.1178081E+02  -0.1211739E+02  -0.1243014E+02  -0.1268509E+02  -0.1203407E+02  -0.1196479E+02  -0.1175779E+02  -0.1177756E+02  -0.1192076E+02  -0.1205231E+02  -0.1251375E+02   0.4676678E+02   0.3489678E+02   0.3684580E+02   0.3659636E+02
   0.8600000E+01   0.5972294E+00  -0.1169357E+02  -0.1159659E+02  -0.1178976E+02  -0.1211098E+02  -0.1238699E+02  -0.1296606E+02  -0.1348184E+02  -0.1217110E+02  -0.1171815E+02  -0.1162972E+02  -0.1196696E+02  -0.1227417E+02  -0.1252509E+02  -0.1177562E+02  -0.1172955E+02  -0.1160154E+02  -0.1162361E+02  -0.1177224E+02  -0.1190229E+02  -0.1235631E+02   0.4669668E+02   0.3482668E+02   0.3669720E+02   0.3647423E+02
   0.8700000E+01   0.5559684E+00  -0.1140896E+02  -0.1132217E+02  -0.1151690E+02  -0.1181667E+02  -0.1207287E+02  -0.1261019E+02  -0.1309711E+02  -0.1177771E+02  -0.1143719E+02  -0.1135825E+02  -0.1168372E+02  -0.1196877E+02  -0.1219845E+02  -0.1148476E+02  -0.1145411E+02  -0.1132559E+02  -0.1134965E+02  -0.1149894E+02  -0.1162174E+02  -0.1204396E+02   0.4647013E+02   0.3460013E+02   0.3655005E+02   0.3634669E+02
   0.8800000E+01   0.6755844E+00  -0.1132737E+02  -0.1129675E+02  -0.1157766E+02  -0.1195321E+02  -0.1225324E+02  -0.1284643E+02  -0.1335916E+02  -0.1204400E+02  -0.1134734E+02  -0.1135518E+02  -0.1179110E+02  -0.1213382E+02  -0.1239458E+02  -0.1132532E+02  -0.1133984E+02  -0.1129769E+02  -0.1133719E+02  -0.1155293E+02  -0.1171216E+02  -0.1222020E+02   0.4653578E+02   0.3466578E+02   0.3640644E+02   0.3624932E+02
   0.8900000E+01   0.6358186E+00  -0.1111733E+02  -0.1108934E+02  -0.1136553E+02  -0.1171926E+02  -0.1200135E+02  -0.1255851E+02  -0.1304612E+02  -0.1172263E+02  -0.1114012E+02  -0.1114852E+02  -0.1156779E+02  -0.1188953E+02  -0.1213206E+02  -0.1111003E+02  -0.1113595E+02  -0.1108931E+02  -0.1112944E+02  -0.1134088E+02  -0.1149195E+02  -0.1196987E+02   0.4626027E+02   0.3439027E+02   0.3628595E+02   0.3615289E+02
   0.9000000E+01   0.7311907E+00  -0.1116481E+02  -0.1120925E+02  -0.1156261E+02  -0.1197780E+02  -0.1229380E+02  -0.1289436E+02  -0.1340047E+02  -0.1207905E+02  -0.1117041E+02  -0.1128938E+02  -0.1180332E+02  -0.1216990E+02  -0.1243817E+02  -0.1105243E+02  -0.1112499E+02  -0.1120666E+02  -0.1126169E+02  -0.1153241E+02  -0.1171380E+02  -0.1225934E+02   0.4637829E+02   0.3450829E+02   0.3616040E+02   0.3609454E+02
   0.9100000E+01   0.7721349E+00  -0.1056228E+02  -0.1058101E+02  -0.1097643E+02  -0.1141863E+02  -0.1174857E+02  -0.1236400E+02  -0.1287782E+02  -0.1155745E+02  -0.1058970E+02  -0.1067404E+02  -0.1123421E+02  -0.1162006E+02  -0.1189514E+02  -0.1047352E+02  -0.1056818E+02  -0.1057801E+02  -0.1064150E+02  -0.1094356E+02  -0.1113872E+02  -0.1171236E+02   0.4632351E+02   0.3445351E+02   0.3594932E+02   0.3585686E+02
   0.9200000E+01   0.8246513E+00  -0.1044438E+02  -0.1046495E+02  -0.1094503E+02  -0.1142651E+02  -0.1176968E+02  -0.1238257E+02  -0.1288451E+02  -0.1155721E+02  -0.1048433E+02  -0.1058505E+02  -0.1123094E+02  -0.1163781E+02  -0.1191554E+02  -0.1025380E+02  -0.1044608E+02  -0.1045918E+02  -0.1054263E+02  -0.1090638E+02  -0.1112504E+02  -0.1173180E+02   0.4635718E+02   0.3448719E+02   0.3573112E+02   0.3569235E+02
   0.9300000E+01   0.7971517E+00  -0.1013798E+02  -0.1016299E+02  -0.1063505E+02  -0.1110024E+02  -0.1143220E+02  -0.1202373E+02  -0.1250982E+02  -0.1117755E+02  -0.1017756E+02  -0.1028221E+02  -0.1091196E+02  -0.1130487E+02  -0.1157208E+02  -0.9935593E+01  -0.1013761E+02  -0.1015665E+02  -0.1023957E+02  -0.1059674E+02  -0.1080855E+02  -0.1139530E+02   0.4613321E+02   0.3426321E+02   0.3551160E+02   0.3554919E+02
   0.9400000E+01   0.8427747E+00  -0.9927063E+01  -0.9971811E+01  -0.1048798E+02  -0.1098324E+02  -0.1133076E+02  -0.1194402E+02  -0.1244271E+02  -0.1111397E+02  -0.9966055E+01  -0.1010413E+02  -0.1078392E+02  -0.1119781E+02  -0.1147709E+02  -0.9678667E+01  -0.9913766E+01  -0.9964449E+01  -0.1005683E+02  -0.1044702E+02  -0.1067419E+02  -0.1129249E+02   0.4617779E+02   0.3430779E+02   0.3525324E+02   0.3541151E+02
