   0.6000000E+01   0.5288733E+02   0.4101733E+02   0.3902812E+02   0.3851495E+02
   0.6100000E+01   0.5294324E+02   0.4107324E+02   0.3906139E+02   0.3855128E+02
   0.6200000E+01   0.5297924E+02   0.4110924E+02   0.3907884E+02   0.3857093E+02
   0.6300000E+01   0.5300551E+02   0.4113551E+02   0.3913206E+02   0.3863869E+02
   0.6400000E+01   0.5294114E+02   0.4107114E+02   0.3917325E+02   0.3873043E+02
   0.6500000E+01   0.5277867E+02   0.4090867E+02   0.3907739E+02   0.3864093E+02
   0.6600000E+01   0.5263656E+02   0.4076656E+02   0.3899147E+02   0.3854978E+02
   0.6700000E+01   0.5249347E+02   0.4062347E+02   0.3889691E+02   0.3844507E+02
   0.6800000E+01   0.5230501E+02   0.4043501E+02   0.3880018E+02   0.3835110E+02
   0.6900000E+01   0.5207004E+02   0.4020004E+02   0.3870229E+02   0.3825329E+02
   0.7000000E+01   0.5180934E+02   0.3993934E+02   0.3857843E+02   0.3813644E+02
   0.7100000E+01   0.5146814E+02   0.3959814E+02   0.3845622E+02   0.3802170E+02
   0.7200000E+01   0.5102108E+02   0.3915108E+02   0.3832462E+02   0.3789300E+02
   0.7300000E+01   0.5060778E+02   0.3873778E+02   0.3820778E+02   0.3778255E+02
   0.7400000E+01   0.5007343E+02   0.3820343E+02   0.3807784E+02   0.3765903E+02
   0.7500000E+01   0.4987220E+02   0.3800220E+02   0.3798278E+02   0.3756641E+02
   0.7600000E+01   0.4970377E+02   0.3783377E+02   0.3789851E+02   0.3749032E+02
   0.7700000E+01   0.4958055E+02   0.3771055E+02   0.3779977E+02   0.3740192E+02
   0.7800000E+01   0.4939557E+02   0.3752557E+02   0.3768483E+02   0.3729869E+02
   0.7900000E+01   0.4923709E+02   0.3736709E+02   0.3760763E+02   0.3724220E+02
   0.8000000E+01   0.4907991E+02   0.3720991E+02   0.3749983E+02   0.3714604E+02
   0.8100000E+01   0.4890539E+02   0.3703539E+02   0.3737783E+02   0.3703676E+02
   0.8200000E+01   0.4861223E+02   0.3674223E+02   0.3726388E+02   0.3694126E+02
   0.8300000E+01   0.4825814E+02   0.3638814E+02   0.3713090E+02   0.3681777E+02
   0.8400000E+01   0.4803404E+02   0.3616404E+02   0.3703707E+02   0.3675369E+02
   0.8500000E+01   0.4768409E+02   0.3581409E+02   0.3688531E+02   0.3661677E+02
   0.8600000E+01   0.4764183E+02   0.3577183E+02   0.3673773E+02   0.3650929E+02
   0.8700000E+01   0.4727234E+02   0.3540234E+02   0.3656049E+02   0.3634605E+02
   0.8800000E+01   0.4708180E+02   0.3521180E+02   0.3641735E+02   0.3624917E+02
   0.8900000E+01   0.4687458E+02   0.3500459E+02   0.3630740E+02   0.3616105E+02
   0.9000000E+01   0.4700686E+02   0.3513686E+02   0.3616452E+02   0.3607020E+02
   0.9100000E+01   0.4669564E+02   0.3482564E+02   0.3598636E+02   0.3586059E+02
   0.9200000E+01   0.4656856E+02   0.3469856E+02   0.3577717E+02   0.3570394E+02
   0.9300000E+01   0.4641065E+02   0.3454065E+02   0.3555568E+02   0.3555928E+02
   0.9400000E+01   0.4634756E+02   0.3447756E+02   0.3529854E+02   0.3541352E+02
   0.9500000E+01   0.4622024E+02   0.3435024E+02   0.3493783E+02   0.3527197E+02
   0.9600000E+01   0.4620673E+02   0.3433673E+02   0.3450751E+02   0.3514108E+02
   0.9700000E+01   0.4580705E+02   0.3393705E+02   0.3405366E+02   0.3500874E+02
   0.9800000E+01   0.4599280E+02   0.3412280E+02   0.3417647E+02   0.3485280E+02
   0.9900000E+01   0.4605754E+02   0.3418754E+02   0.3443575E+02   0.3482654E+02
   0.1000000E+02   0.4566683E+02   0.3379683E+02   0.3456124E+02   0.3477721E+02
   0.1010000E+02   0.4608689E+02   0.3421689E+02   0.3468771E+02   0.3469112E+02
   0.1020000E+02   0.4544247E+02   0.3357247E+02   0.3451382E+02   0.3443188E+02
   0.1030000E+02   0.4507922E+02   0.3320922E+02   0.3450561E+02   0.3434722E+02
   0.1040000E+02   0.4516817E+02   0.3329817E+02   0.3450566E+02   0.3430524E+02
   0.1050000E+02   0.4569196E+02   0.3382197E+02   0.3447361E+02   0.3431608E+02
   0.1060000E+02   0.4611559E+02   0.3424559E+02   0.3438056E+02   0.3405388E+02
   0.1070000E+02   0.4715871E+02   0.3528871E+02   0.3436383E+02   0.3396939E+02
   0.1080000E+02   0.4754451E+02   0.3567451E+02   0.3411707E+02   0.3385611E+02
   0.1090000E+02   0.4717844E+02   0.3530844E+02   0.3367829E+02   0.3334126E+02
   0.1100000E+02   0.4706175E+02   0.3519175E+02   0.3357563E+02   0.3313032E+02
