log_age	F1370	F1400	F1425	F1460	UV_1501	F1533	F1550	UV_1719	F1853	F1978
8.0	9.4080e-01	8.3732e-01	7.1720e-01	2.0692e-01	-5.0790e-02	-9.5354e-03	2.4217e-01	1.4857e+00	8.9448e-01	-1.3057e-01
8.1	9.1920e-01	6.0716e-01	7.8609e-01	2.8379e-01	-1.1555e-01	-4.1666e-02	1.3296e-01	1.5180e+00	9.0848e-01	-5.3664e-01
8.2	8.7217e-01	3.5909e-01	8.6361e-01	3.4256e-01	-1.8168e-01	-7.6084e-02	8.3219e-03	1.5507e+00	9.4163e-01	-9.3914e-01
8.3	8.3965e-01	1.7794e-01	9.3273e-01	4.2459e-01	-2.5470e-01	-1.1063e-01	-6.1807e-02	1.5945e+00	9.8096e-01	-1.2640e+00
8.4	8.0575e-01	7.3358e-03	1.0075e+00	5.4633e-01	-3.5002e-01	-1.6060e-01	-1.4568e-01	1.6467e+00	1.0354e+00	-1.5924e+00
8.5	8.0285e-01	3.6444e-02	1.0414e+00	7.3228e-01	-4.3226e-01	-2.1407e-01	-1.8393e-01	1.6902e+00	1.0817e+00	-1.7399e+00
8.6	8.5386e-01	1.8526e-01	1.0532e+00	1.0198e+00	-5.1173e-01	-2.8040e-01	-2.1181e-01	1.7459e+00	1.1369e+00	-1.8659e+00
8.7	9.7634e-01	6.8029e-01	1.0132e+00	1.4844e+00	-5.6085e-01	-3.7728e-01	-2.0282e-01	1.8095e+00	1.1973e+00	-1.8391e+00
8.8	1.2110e+00	1.4583e+00	9.5531e-01	2.2541e+00	-6.2646e-01	-5.2724e-01	-2.2980e-01	1.9121e+00	1.2890e+00	-1.8829e+00
8.9	1.6137e+00	2.7794e+00	8.3547e-01	3.2957e+00	-6.7542e-01	-8.1836e-01	-4.1433e-01	2.0557e+00	1.3892e+00	-1.8973e+00
9.0	2.1073e+00	4.2927e+00	7.0318e-01	4.3094e+00	-7.2686e-01	-1.4594e+00	-1.2620e+00	2.2546e+00	1.5016e+00	-1.8843e+00
9.1	2.3914e+00	5.0966e+00	6.2976e-01	4.6880e+00	-7.4470e-01	-2.7006e+00	-3.5650e+00	2.4697e+00	1.6306e+00	-1.7622e+00
9.2	1.5835e+00	2.6339e+00	8.2568e-01	3.0454e+00	-6.2609e-01	-3.2882e+00	-5.4523e+00	2.5532e+00	1.7967e+00	-1.4755e+00
9.3	1.1786e+00	1.5388e+00	9.1329e-01	2.1525e+00	-5.4204e-01	-1.8440e+00	-2.8986e+00	2.4863e+00	2.1361e+00	-7.7458e-01
9.4	1.3368e+00	2.0278e+00	8.6607e-01	2.6405e+00	-5.8428e-01	-1.0121e+00	-1.0721e+00	2.3874e+00	2.6651e+00	3.1289e-01
9.5	1.4685e+00	2.8889e+00	7.2328e-01	2.8904e+00	-4.7616e-01	-1.3388e+00	-1.3723e+00	2.8728e+00	3.5530e+00	1.8032e+00
9.6	1.6547e+00	3.6422e+00	5.5633e-01	3.4536e+00	-5.1688e-01	-2.0345e+00	-2.6226e+00	3.9646e+00	4.3580e+00	3.0878e+00
9.7	9.0971e-01	1.8260e+00	5.4417e-01	1.4332e+00	-1.1729e-01	-9.7876e-01	-1.0319e+00	5.0952e+00	4.9583e+00	4.0608e+00
9.8	1.0329e+00	2.0174e+00	6.0227e-01	1.7865e+00	-2.3638e-01	-6.8028e-01	-3.5480e-01	6.7225e+00	5.7159e+00	5.4578e+00
9.9	5.7609e-01	1.1276e+00	3.4316e-01	9.5249e-01	-5.3169e-02	-1.5153e+00	-2.4574e+00	1.0095e+01	6.8783e+00	6.8366e+00
10.0	5.6460e-01	7.8990e-01	5.8455e-01	1.8869e-01	8.9091e-02	1.8510e-01	9.5467e-01	9.2583e+00	7.2470e+00	8.1206e+00
10.1	3.5079e-01	5.8599e-01	2.7512e-01	1.7697e-01	4.7739e-02	-4.9206e-02	2.0908e-01	1.3164e+01	8.2076e+00	9.1628e+00
10.2	5.9403e-01	7.4814e-01	6.3366e-01	2.1753e-01	4.5315e-02	1.7838e-01	8.7682e-01	4.3648e+00	5.4760e+00	8.6204e+00
10.3	1.5444e+00	3.0118e+00	4.7561e-01	3.3481e+00	1.1975e-01	-3.8439e+00	-8.6632e+00	2.5416e+00	3.5444e+00	3.7737e+00
10.4	9.7883e-01	-2.6366e-01	1.1983e+00	1.6159e+00	-6.8116e-01	-3.3965e-01	-5.1535e-01	1.9564e+00	1.6969e+00	-1.1856e+00
10.5	8.0654e-01	-3.0376e-01	1.0726e+00	4.3570e-01	-3.4096e-01	-1.2129e-01	-2.0559e-01	1.6999e+00	1.2001e+00	-1.2073e+00
10.6	8.6385e-01	7.3421e-01	6.6427e-01	1.4207e-01	-3.7683e-02	-2.1288e-04	2.0437e-01	1.4343e+00	9.5673e-01	3.3795e-01
10.7	5.1813e-01	1.0236e+00	7.3928e-01	2.2831e-01	1.7211e-01	3.8380e-01	1.9436e+00	9.7540e-01	9.0649e-01	2.4159e+00
10.8	9.1667e-01	7.9938e-01	7.8456e-01	8.3575e-01	1.3090e-01	5.1409e-01	3.1006e+00	8.3499e-01	6.8895e-01	3.4980e+00
10.9	6.4542e-01	5.5851e-01	8.1631e-01	5.8044e-01	1.1196e-01	5.4576e-01	2.6421e+00	1.0792e+00	4.7465e-01	2.5559e+00
11.0	4.9709e-01	4.5005e-01	8.6672e-01	4.4644e-01	1.9628e-01	1.0265e+00	2.9114e+00	1.8480e+00	2.5880e-01	1.7947e+00
