log_age	F1370	F1400	F1425	F1460	UV_1501	F1533	F1550	UV_1719	F1853	F1978
7.3	4.9279e-01	1.3611e+00	8.0418e-01	2.7903e-01	1.4117e-01	3.4934e-01	1.4846e+00	1.0895e+00	9.3799e-01	1.6110e+00
7.4	4.9222e-01	1.3888e+00	3.9226e-01	-5.2687e-02	1.7273e-01	1.9408e-01	8.4438e-01	1.1268e+00	7.2674e-01	1.1715e+00
7.5	5.2408e-01	1.1838e+00	3.7532e-01	-5.8185e-02	1.5348e-01	1.3661e-01	6.5500e-01	1.1934e+00	7.1715e-01	7.7992e-01
7.6	5.5451e-01	1.0196e+00	3.9601e-01	-9.0625e-03	1.2230e-01	1.0296e-01	5.5733e-01	1.2052e+00	7.1523e-01	5.6066e-01
7.7	5.8717e-01	9.0591e-01	4.0321e-01	3.7080e-02	9.5554e-02	7.3367e-02	4.7081e-01	1.1911e+00	6.9636e-01	4.2083e-01
7.8	6.2647e-01	8.4716e-01	3.9415e-01	9.4656e-02	7.3237e-02	4.2155e-02	3.7080e-01	1.1591e+00	6.7121e-01	3.3757e-01
7.9	6.6458e-01	7.4296e-01	4.3057e-01	1.6975e-01	3.6747e-02	1.5760e-03	2.2530e-01	1.1494e+00	6.5949e-01	7.5638e-02
8.0	6.8736e-01	6.3835e-01	4.8653e-01	2.2360e-01	5.9953e-03	-3.5619e-02	8.4656e-02	1.1485e+00	6.3922e-01	-1.8423e-01
8.1	6.9015e-01	4.9465e-01	5.6475e-01	2.7090e-01	-3.8171e-02	-5.3638e-02	2.0963e-03	1.1620e+00	6.3209e-01	-4.6713e-01
8.2	6.8429e-01	3.6307e-01	6.5367e-01	3.3801e-01	-9.6458e-02	-7.0306e-02	-6.4038e-02	1.1988e+00	6.3960e-01	-7.6573e-01
8.3	6.6774e-01	2.6053e-01	7.3856e-01	4.0401e-01	-1.5460e-01	-9.8931e-02	-1.4467e-01	1.2438e+00	6.5618e-01	-1.0419e+00
8.4	6.5096e-01	2.1104e-01	8.1248e-01	4.7301e-01	-2.1349e-01	-1.3405e-01	-2.1506e-01	1.2877e+00	6.9090e-01	-1.2394e+00
8.5	6.4407e-01	2.0619e-01	8.7493e-01	5.4877e-01	-2.7189e-01	-1.7037e-01	-2.6734e-01	1.3326e+00	7.3294e-01	-1.4016e+00
8.6	6.6538e-01	3.4001e-01	9.0511e-01	6.6848e-01	-3.3308e-01	-2.1722e-01	-3.0546e-01	1.3824e+00	7.8795e-01	-1.4325e+00
8.7	7.2727e-01	6.3167e-01	8.9989e-01	8.4669e-01	-3.8762e-01	-2.7023e-01	-3.2127e-01	1.4437e+00	8.3007e-01	-1.4417e+00
8.8	8.4978e-01	1.1231e+00	8.7180e-01	1.1384e+00	-4.3792e-01	-3.3645e-01	-3.2258e-01	1.5164e+00	8.7691e-01	-1.4933e+00
8.9	1.0903e+00	2.0207e+00	8.0501e-01	1.6552e+00	-4.8564e-01	-4.3947e-01	-3.3296e-01	1.6111e+00	9.4893e-01	-1.5483e+00
9.0	1.5712e+00	3.6437e+00	6.8287e-01	2.5837e+00	-5.5101e-01	-6.6623e-01	-4.9431e-01	1.7478e+00	1.0597e+00	-1.6387e+00
9.1	2.4283e+00	6.2342e+00	5.0753e-01	3.8910e+00	-6.7052e-01	-1.2328e+00	-1.2731e+00	1.9279e+00	1.1856e+00	-1.7522e+00
9.2	3.6172e+00	9.2216e+00	3.6387e-01	5.1765e+00	-8.8564e-01	-2.4813e+00	-3.5946e+00	2.1098e+00	1.2959e+00	-1.9023e+00
9.3	4.7911e+00	1.1357e+01	3.7223e-01	6.0653e+00	-1.1915e+00	-5.1575e+00	-9.4519e+00	2.2204e+00	1.4333e+00	-1.9162e+00
9.4	4.1301e+00	9.4826e+00	5.3197e-01	5.5880e+00	-1.2877e+00	-8.7078e+00	-1.7625e+01	2.1665e+00	1.6815e+00	-1.5592e+00
9.5	1.5975e+00	3.7495e+00	5.1687e-01	2.9042e+00	-6.8624e-01	-6.8320e+00	-1.3929e+01	2.0510e+00	2.0785e+00	-8.2021e-01
9.6	4.2539e-01	7.3719e-01	3.2571e-01	4.8800e-01	-1.8201e-02	-1.8519e+00	-3.7868e+00	2.1915e+00	2.5836e+00	8.9742e-02
9.7	2.9009e-01	4.8124e-01	2.2156e-01	1.3756e-01	8.3614e-02	-3.7995e-01	-7.6311e-01	3.0225e+00	3.2977e+00	1.2322e+00
9.8	2.7531e-01	4.8508e-01	1.9088e-01	1.1610e-01	8.9307e-02	-2.3276e-01	-3.9671e-01	5.2799e+00	4.2108e+00	2.5786e+00
9.9	2.5001e-01	4.5253e-01	1.5783e-01	8.9314e-02	7.1419e-02	-1.1846e-01	-1.3254e-01	8.3657e+00	5.1345e+00	3.9524e+00
10.0	2.4000e-01	4.4299e-01	1.4287e-01	8.0563e-02	5.7122e-02	-5.5669e-02	1.5900e-02	1.1290e+01	6.0484e+00	5.5337e+00
10.1	2.3700e+00	5.1474e+00	6.2936e-01	3.9188e+00	-3.8408e-01	-4.4926e+00	-1.1161e+01	4.5439e+00	4.3142e+00	3.6519e+00
10.2	9.5913e-01	5.7218e-01	1.0042e+00	1.8844e+00	-5.6423e-01	-5.4217e-01	-9.9253e-01	2.2288e+00	2.2052e+00	5.1869e-01
10.3	6.3746e-01	-3.1442e-01	9.9696e-01	5.0663e-01	-2.6735e-01	-1.2904e-01	-2.6001e-01	1.5438e+00	1.0929e+00	-9.9285e-01
10.4	6.8699e-01	3.5186e-01	5.9457e-01	2.4111e-01	-2.4834e-02	-2.2953e-02	5.5837e-02	1.2463e+00	7.9594e-01	5.1572e-02
10.5	5.4423e-01	8.5238e-01	3.3991e-01	4.8503e-02	1.2173e-01	6.2555e-02	4.3968e-01	1.1019e+00	6.8024e-01	8.8931e-01
10.6	3.6177e-01	8.6914e-01	5.4061e-01	8.3627e-02	1.5047e-01	2.3019e-01	1.1039e+00	6.6757e-01	6.5914e-01	2.0817e+00
10.7	1.8570e-01	2.1686e-01	7.7420e-01	2.1647e-01	1.1727e-01	3.6736e-01	1.9757e+00	4.8577e-01	5.0551e-01	2.5743e+00
10.8	8.5410e-01	8.1706e-01	6.3042e-01	6.4170e-01	5.5106e-02	2.7686e-01	2.1758e+00	6.0228e-01	3.0199e-01	2.7323e+00
10.9	8.0872e-01	7.4881e-01	5.4204e-01	5.4575e-01	9.0717e-02	3.7781e-01	2.1704e+00	1.2968e+00	1.5294e-01	2.5350e+00
11.0	4.4084e+00	5.4972e+00	2.6098e+00	9.5127e-01	6.8805e+00	8.5824e-01	7.7410e+00	1.5345e+01	1.1613e+01	2.2835e+01
