   0.6000000E+01   0.5291589E+02   0.4104589E+02   0.3909554E+02   0.3862011E+02
   0.6100000E+01   0.5292814E+02   0.4105814E+02   0.3918617E+02   0.3871886E+02
   0.6200000E+01   0.5290179E+02   0.4103179E+02   0.3924480E+02   0.3880004E+02
   0.6300000E+01   0.5281953E+02   0.4094953E+02   0.3930118E+02   0.3890033E+02
   0.6400000E+01   0.5274385E+02   0.4087386E+02   0.3927456E+02   0.3888848E+02
   0.6500000E+01   0.5258482E+02   0.4071482E+02   0.3915033E+02   0.3874273E+02
   0.6600000E+01   0.5237340E+02   0.4050340E+02   0.3901775E+02   0.3862396E+02
   0.6700000E+01   0.5211327E+02   0.4024327E+02   0.3887444E+02   0.3850957E+02
   0.6800000E+01   0.5181394E+02   0.3994394E+02   0.3871661E+02   0.3837003E+02
   0.6900000E+01   0.5146662E+02   0.3959662E+02   0.3857810E+02   0.3823987E+02
   0.7000000E+01   0.5119058E+02   0.3932058E+02   0.3841689E+02   0.3808080E+02
   0.7100000E+01   0.5092879E+02   0.3905879E+02   0.3828667E+02   0.3795052E+02
   0.7200000E+01   0.5069704E+02   0.3882704E+02   0.3815289E+02   0.3781900E+02
   0.7300000E+01   0.5040229E+02   0.3853229E+02   0.3803606E+02   0.3771641E+02
   0.7400000E+01   0.5025143E+02   0.3838143E+02   0.3793621E+02   0.3762198E+02
   0.7500000E+01   0.5003668E+02   0.3816668E+02   0.3782646E+02   0.3751757E+02
   0.7600000E+01   0.4985830E+02   0.3798830E+02   0.3772830E+02   0.3742476E+02
   0.7700000E+01   0.4978869E+02   0.3791869E+02   0.3762850E+02   0.3733188E+02
   0.7800000E+01   0.4957943E+02   0.3770943E+02   0.3751892E+02   0.3722894E+02
   0.7900000E+01   0.4940755E+02   0.3753755E+02   0.3742661E+02   0.3714631E+02
   0.8000000E+01   0.4936287E+02   0.3749287E+02   0.3732555E+02   0.3705435E+02
   0.8100000E+01   0.4909064E+02   0.3722064E+02   0.3719675E+02   0.3693980E+02
   0.8200000E+01   0.4896740E+02   0.3709740E+02   0.3707956E+02   0.3683785E+02
   0.8300000E+01   0.4877726E+02   0.3690726E+02   0.3694123E+02   0.3671914E+02
   0.8400000E+01   0.4860992E+02   0.3673992E+02   0.3676577E+02   0.3656756E+02
   0.8500000E+01   0.4843212E+02   0.3656212E+02   0.3657786E+02   0.3641107E+02
   0.8600000E+01   0.4825741E+02   0.3638741E+02   0.3637482E+02   0.3625185E+02
   0.8700000E+01   0.4786302E+02   0.3599302E+02   0.3611165E+02   0.3606419E+02
   0.8800000E+01   0.4775494E+02   0.3588494E+02   0.3581257E+02   0.3588407E+02
   0.8900000E+01   0.4739246E+02   0.3552246E+02   0.3545583E+02   0.3573914E+02
   0.9000000E+01   0.4714493E+02   0.3527493E+02   0.3504224E+02   0.3557022E+02
   0.9100000E+01   0.4697915E+02   0.3510915E+02   0.3476163E+02   0.3541092E+02
   0.9200000E+01   0.4697874E+02   0.3510874E+02   0.3443409E+02   0.3520972E+02
   0.9300000E+01   0.4675581E+02   0.3488581E+02   0.3425557E+02   0.3499454E+02
   0.9400000E+01   0.4662768E+02   0.3475768E+02   0.3380121E+02   0.3474603E+02
   0.9500000E+01   0.4649341E+02   0.3462341E+02   0.3348388E+02   0.3450550E+02
   0.9600000E+01   0.4632391E+02   0.3445391E+02   0.3293045E+02   0.3427374E+02
   0.9700000E+01   0.4620331E+02   0.3433331E+02   0.3247240E+02   0.3407971E+02
   0.9800000E+01   0.4619094E+02   0.3432094E+02   0.3267782E+02   0.3391271E+02
   0.9900000E+01   0.4600504E+02   0.3413504E+02   0.3264858E+02   0.3372214E+02
   0.1000000E+02   0.4588180E+02   0.3401180E+02   0.3206738E+02   0.3354734E+02
   0.1010000E+02   0.4595636E+02   0.3408636E+02   0.3254145E+02   0.3333881E+02
   0.1020000E+02   0.4583158E+02   0.3396158E+02   0.3205568E+02   0.3326261E+02
   0.1030000E+02   0.4570073E+02   0.3383073E+02   0.3251780E+02   0.3285120E+02
   0.1040000E+02   0.4576747E+02   0.3389747E+02   0.3207970E+02   0.3247312E+02
   0.1050000E+02   0.4554036E+02   0.3367036E+02   0.3162415E+02   0.3227714E+02
   0.1060000E+02   0.4550435E+02   0.3363435E+02   0.3311329E+02   0.3325690E+02
   0.1070000E+02   0.4538023E+02   0.3351023E+02   0.3386842E+02   0.3366279E+02
   0.1080000E+02   0.4449023E+02   0.3262023E+02   0.3408137E+02   0.3376710E+02
   0.1090000E+02   0.4685322E+02   0.3498323E+02   0.3363459E+02   0.3321525E+02
   0.1100000E+02   0.4712544E+02   0.3525544E+02   0.3335325E+02   0.3299049E+02
