   0.6000000E+01  -0.2620869E+00  -0.1531930E+02  -0.1421947E+02  -0.1394747E+02  -0.1380923E+02  -0.1368538E+02  -0.1337424E+02  -0.1331381E+02  -0.1310989E+02  -0.1554758E+02  -0.1412824E+02  -0.1386808E+02  -0.1372684E+02  -0.1357930E+02  -0.1626184E+02  -0.1585900E+02  -0.1427127E+02  -0.1420530E+02  -0.1397685E+02  -0.1391130E+02  -0.1368796E+02   0.5288733E+02   0.4101733E+02   0.3902812E+02   0.3851495E+02
   0.6100000E+01  -0.2688040E+00  -0.1541171E+02  -0.1431028E+02  -0.1403614E+02  -0.1389496E+02  -0.1376733E+02  -0.1344095E+02  -0.1337137E+02  -0.1317231E+02  -0.1564025E+02  -0.1421873E+02  -0.1395536E+02  -0.1381011E+02  -0.1365911E+02  -0.1635517E+02  -0.1595217E+02  -0.1436232E+02  -0.1429604E+02  -0.1406603E+02  -0.1399921E+02  -0.1377024E+02   0.5294324E+02   0.4107324E+02   0.3906139E+02   0.3855128E+02
   0.6200000E+01  -0.2715114E+00  -0.1546350E+02  -0.1436178E+02  -0.1408757E+02  -0.1394535E+02  -0.1381606E+02  -0.1348128E+02  -0.1340600E+02  -0.1321025E+02  -0.1569216E+02  -0.1427028E+02  -0.1400644E+02  -0.1385938E+02  -0.1370700E+02  -0.1640681E+02  -0.1600429E+02  -0.1441379E+02  -0.1434757E+02  -0.1411749E+02  -0.1405042E+02  -0.1381911E+02   0.5297924E+02   0.4110924E+02   0.3907884E+02   0.3857093E+02
   0.6300000E+01  -0.1992409E+00  -0.1572581E+02  -0.1473396E+02  -0.1450895E+02  -0.1440307E+02  -0.1430971E+02  -0.1406293E+02  -0.1401254E+02  -0.1384238E+02  -0.1593603E+02  -0.1465591E+02  -0.1444958E+02  -0.1433746E+02  -0.1423982E+02  -0.1660553E+02  -0.1622272E+02  -0.1477948E+02  -0.1472336E+02  -0.1453271E+02  -0.1448249E+02  -0.1431081E+02   0.5300551E+02   0.4113551E+02   0.3913206E+02   0.3863869E+02
   0.6400000E+01  -0.8105347E-01  -0.1634746E+02  -0.1567722E+02  -0.1554905E+02  -0.1550609E+02  -0.1546800E+02  -0.1533907E+02  -0.1531778E+02  -0.1503558E+02  -0.1648823E+02  -0.1562721E+02  -0.1552771E+02  -0.1547445E+02  -0.1544805E+02  -0.1696482E+02  -0.1667093E+02  -0.1570699E+02  -0.1567300E+02  -0.1556114E+02  -0.1554141E+02  -0.1546661E+02   0.5294114E+02   0.4107114E+02   0.3917325E+02   0.3873043E+02
   0.6500000E+01  -0.2090433E-01  -0.1626831E+02  -0.1571638E+02  -0.1562875E+02  -0.1561646E+02  -0.1560784E+02  -0.1554619E+02  -0.1555072E+02  -0.1540395E+02  -0.1637643E+02  -0.1567746E+02  -0.1562554E+02  -0.1560102E+02  -0.1561687E+02  -0.1677417E+02  -0.1650485E+02  -0.1574152E+02  -0.1571600E+02  -0.1563606E+02  -0.1563068E+02  -0.1560451E+02   0.5277867E+02   0.4090867E+02   0.3907739E+02   0.3864093E+02
   0.6600000E+01   0.4686744E-01  -0.1602033E+02  -0.1548985E+02  -0.1543222E+02  -0.1545419E+02  -0.1547909E+02  -0.1550099E+02  -0.1556249E+02  -0.1546391E+02  -0.1612746E+02  -0.1545845E+02  -0.1544803E+02  -0.1545860E+02  -0.1550957E+02  -0.1653209E+02  -0.1625649E+02  -0.1551341E+02  -0.1549286E+02  -0.1543656E+02  -0.1544503E+02  -0.1547265E+02   0.5263656E+02   0.4076656E+02   0.3899147E+02   0.3854978E+02
   0.6700000E+01   0.2082566E+00  -0.1561125E+02  -0.1497532E+02  -0.1495340E+02  -0.1505811E+02  -0.1516166E+02  -0.1538718E+02  -0.1565883E+02  -0.1534800E+02  -0.1575293E+02  -0.1494905E+02  -0.1501286E+02  -0.1511198E+02  -0.1521857E+02  -0.1623435E+02  -0.1593562E+02  -0.1500247E+02  -0.1498366E+02  -0.1495515E+02  -0.1499350E+02  -0.1514571E+02   0.5249347E+02   0.4062347E+02   0.3889691E+02   0.3844507E+02
   0.6800000E+01   0.1595532E+00  -0.1531068E+02  -0.1458592E+02  -0.1451851E+02  -0.1459384E+02  -0.1467806E+02  -0.1488878E+02  -0.1518302E+02  -0.1466367E+02  -0.1547138E+02  -0.1454733E+02  -0.1455916E+02  -0.1463530E+02  -0.1472286E+02  -0.1599170E+02  -0.1568309E+02  -0.1461786E+02  -0.1458960E+02  -0.1452574E+02  -0.1454855E+02  -0.1466335E+02   0.5230501E+02   0.4043501E+02   0.3880018E+02   0.3835110E+02
   0.6900000E+01   0.2753947E-01  -0.1499014E+02  -0.1416520E+02  -0.1403528E+02  -0.1404142E+02  -0.1406282E+02  -0.1413663E+02  -0.1435607E+02  -0.1380537E+02  -0.1516989E+02  -0.1411120E+02  -0.1403692E+02  -0.1404528E+02  -0.1406630E+02  -0.1573125E+02  -0.1540784E+02  -0.1420214E+02  -0.1416276E+02  -0.1404910E+02  -0.1404294E+02  -0.1405341E+02   0.5207004E+02   0.4020004E+02   0.3870229E+02   0.3825329E+02
