    log(age)        CN_1        CN_2      Ca4227       G4300      Fe4383      Ca4455      Fe4531      Fe4668      H_beta      Fe5015        Mg_1        Mg_2        Mg_b      Fe5270      Fe5335      Fe5406      Fe5709      Fe5782        Na_D       TiO_1       TiO_2    Hdelta_A    Hgamma_A    Hdelta_F    Hgamma_F      Ca8498      Ca8542      Ca8662        MgUV       D4000
  7.0000e+00  1.6269e+00  1.7220e+00  2.1919e-01 -3.5068e-01  9.1015e-01  4.8078e-01  1.6146e+00  2.0055e+00  2.2668e+00  3.9031e+00  2.0849e+00  2.6616e+00  2.0209e+00  2.0475e+00  2.6732e+00  2.0004e+00  1.1321e+00  7.7643e-01  3.5350e+00  1.7004e+00  1.6502e+00  3.0508e+00  2.4897e+00  2.3673e+00  2.2678e+00  1.8853e+00  4.9321e+00  4.0180e+00  5.1498e-01  9.2206e-01
  7.1000e+00  1.6003e+00  1.7138e+00  2.5577e-01 -6.0114e-01  1.0169e+00  5.8076e-01  1.7487e+00  1.9785e+00  3.1110e+00  4.0291e+00  2.0893e+00  2.6570e+00  1.9124e+00  2.0423e+00  2.6688e+00  2.0123e+00  1.1228e+00  9.1366e-01  3.4630e+00  1.6438e+00  1.5639e+00  4.4588e+00  3.8683e+00  3.4997e+00  3.4289e+00  1.8572e+00  4.8147e+00  3.9010e+00  6.4603e-01  9.3734e-01
  7.2000e+00  1.5933e+00  1.7122e+00  2.5454e-01 -6.8763e-01  1.0087e+00  5.7463e-01  1.6348e+00  1.5625e+00  3.4218e+00  3.5841e+00  2.0808e+00  2.6316e+00  1.6117e+00  1.8132e+00  2.3995e+00  1.8107e+00  1.0141e+00  9.2090e-01  3.0617e+00  1.5995e+00  1.4947e+00  4.9321e+00  4.4146e+00  3.8993e+00  3.8604e+00  1.7778e+00  4.5751e+00  3.7170e+00  7.0265e-01  9.4625e-01
  7.3000e+00  1.5860e+00  1.7138e+00  2.2676e-01 -4.8546e-01  1.2704e+00  5.7994e-01  1.9403e+00  1.2645e+00  4.0438e+00  3.4277e+00  2.0589e+00  2.6059e+00  1.4467e+00  1.6698e+00  2.2100e+00  1.5915e+00  9.7046e-01  8.3853e-01  2.3924e+00  1.5752e+00  1.4534e+00  5.3147e+00  4.9993e+00  4.3201e+00  4.4334e+00  1.7815e+00  4.4896e+00  3.6769e+00  9.6294e-01  9.9636e-01
  7.4000e+00  1.5759e+00  1.7067e+00  1.4706e-01 -6.1409e-01  1.0755e+00  5.1215e-01  1.6227e+00  7.5606e-01  4.6187e+00  2.6067e+00  2.0324e+00  2.5628e+00  9.9158e-01  1.2100e+00  1.6637e+00  1.1208e+00  7.5275e-01  6.0576e-01  1.6315e+00  1.5634e+00  1.4261e+00  5.7519e+00  5.6461e+00  4.6618e+00  4.8908e+00  1.6409e+00  4.0779e+00  3.4601e+00  1.0887e+00  1.0057e+00
  7.5000e+00  1.5741e+00  1.7065e+00  1.6332e-01 -3.9708e-01  1.1634e+00  5.4427e-01  1.9063e+00  8.4622e-01  4.6412e+00  2.8564e+00  2.0307e+00  2.5634e+00  1.0675e+00  1.2975e+00  1.6993e+00  1.1564e+00  8.0790e-01  6.3055e-01  1.4677e+00  1.5560e+00  1.4152e+00  5.8459e+00  5.6655e+00  4.7185e+00  4.9409e+00  1.6719e+00  4.1531e+00  3.4896e+00  1.2121e+00  1.0320e+00
  7.6000e+00  1.5708e+00  1.7036e+00  1.6443e-01 -3.3355e-01  1.0745e+00  5.2973e-01  1.8809e+00  9.0688e-01  4.6933e+00  2.8246e+00  2.0280e+00  2.5556e+00  1.0227e+00  1.2321e+00  1.5629e+00  1.0918e+00  7.7446e-01  5.9432e-01  1.2248e+00  1.5510e+00  1.4051e+00  6.0067e+00  5.7537e+00  4.8144e+00  4.9876e+00  1.6068e+00  4.0217e+00  3.4055e+00  1.2205e+00  1.0339e+00
  7.7000e+00  1.5700e+00  1.7051e+00  2.1496e-01 -3.4168e-01  1.0478e+00  5.3602e-01  1.9326e+00  1.5327e+00  4.5607e+00  3.2890e+00  2.0461e+00  2.5754e+00  1.2799e+00  1.4298e+00  1.7585e+00  1.3539e+00  8.6114e-01  7.0153e-01  1.4191e+00  1.5549e+00  1.4127e+00  6.2988e+00  5.8385e+00  5.0510e+00  4.9882e+00  1.4866e+00  3.8933e+00  3.3275e+00  1.1016e+00  1.0206e+00
  7.8000e+00  1.5612e+00  1.7006e+00  2.5360e-01 -4.8581e-01  9.6881e-01  5.1173e-01  1.9905e+00  1.7883e+00  4.8052e+00  3.5111e+00  2.0491e+00  2.5869e+00  1.5215e+00  1.5578e+00  1.9177e+00  1.4824e+00  8.9820e-01  7.0112e-01  1.5605e+00  1.5724e+00  1.4411e+00  6.7622e+00  6.2996e+00  5.4044e+00  5.2720e+00  1.3448e+00  3.7486e+00  3.3729e+00  1.2644e+00  1.0250e+00
  7.9000e+00  1.5486e+00  1.6915e+00  2.3696e-01 -6.3863e-01  8.2147e-01  4.3861e-01  1.8904e+00  1.5359e+00  5.1807e+00  3.2033e+00  2.0432e+00  2.5782e+00  1.4219e+00  1.4294e+00  1.7970e+00  1.3826e+00  8.3165e-01  6.4824e-01  1.4280e+00  1.5720e+00  1.4382e+00  7.2742e+00  6.8860e+00  5.7754e+00  5.6564e+00  1.3024e+00  3.6234e+00  3.3103e+00  1.5808e+00  1.0294e+00
  8.0000e+00  1.5376e+00  1.6842e+00  2.2584e-01 -7.0765e-01  7.4564e-01  3.8868e-01  1.9102e+00  1.4001e+00  5.4992e+00  3.1045e+00  2.0408e+00  2.5770e+00  1.4187e+00  1.3962e+00  1.7704e+00  1.3532e+00  8.1217e-01  6.2135e-01  1.3940e+00  1.5764e+00  1.4440e+00  7.7258e+00  7.3681e+00  6.1060e+00  5.9805e+00  1.2963e+00  3.5970e+00  3.3000e+00  2.0771e+00  1.0401e+00
  8.1000e+00  1.5256e+00  1.6761e+00  1.9730e-01 -7.9397e-01  6.4736e-01  3.2779e-01  1.8731e+00  1.1704e+00  5.8821e+00  2.8642e+00  2.0351e+00  2.5685e+00  1.3335e+00  1.2851e+00  1.6478e+00  1.2481e+00  7.5755e-01  5.7267e-01  1.2426e+00  1.5728e+00  1.4363e+00  8.2133e+00  7.9193e+00  6.4636e+00  6.3555e+00  1.2781e+00  3.5151e+00  3.2655e+00  2.7701e+00  1.0503e+00
  8.2000e+00  1.5133e+00  1.6679e+00  1.7655e-01 -8.6295e-01  5.8622e-01  2.8558e-01  1.8900e+00  1.0318e+00  6.2590e+00  2.7419e+00  2.0308e+00  2.5644e+00  1.3321e+00  1.2328e+00  1.5828e+00  1.1825e+00  7.2937e-01  5.3490e-01  1.1505e+00  1.5726e+00  1.4345e+00  8.7218e+00  8.4638e+00  6.8333e+00  6.7254e+00  1.2607e+00  3.4559e+00  3.2421e+00  3.6021e+00  1.0645e+00
  8.3000e+00  1.5005e+00  1.6593e+00  1.6873e-01 -9.3051e-01  5.5989e-01  2.6254e-01  1.9612e+00  9.6254e-01  6.6083e+00  2.7101e+00  2.0273e+00  2.5634e+00  1.3937e+00  1.2313e+00  1.5712e+00  1.1502e+00  7.2456e-01  5.1278e-01  1.1061e+00  1.5731e+00  1.4347e+00  9.2628e+00  9.0228e+00  7.2109e+00  7.0881e+00  1.2438e+00  3.4129e+00  3.2263e+00  4.4777e+00  1.0840e+00
  8.4000e+00  1.4869e+00  1.6488e+00  1.8104e-01 -1.0084e+00  5.0596e-01  2.6436e-01  2.0983e+00  9.3632e-01  6.8667e+00  2.7382e+00  2.0234e+00  2.5632e+00  1.4765e+00  1.2670e+00  1.5891e+00  1.1307e+00  7.3697e-01  5.0150e-01  1.0680e+00  1.5719e+00  1.4327e+00  9.8495e+00  9.6227e+00  7.5478e+00  7.3995e+00  1.2201e+00  3.3572e+00  3.1892e+00  5.3950e+00  1.1140e+00
  8.5000e+00  1.4726e+00  1.6356e+00  1.9556e-01 -1.1406e+00  3.5880e-01  2.6967e-01  2.2181e+00  7.6956e-01  7.0644e+00  2.6246e+00  2.0167e+00  2.5596e+00  1.4876e+00  1.2676e+00  1.5750e+00  1.0704e+00  7.3363e-01  4.7806e-01  1.0116e+00  1.5693e+00  1.4278e+00  1.0439e+01  1.0261e+01  7.8062e+00  7.6582e+00  1.2367e+00  3.3364e+00  3.1554e+00  6.5697e+00  1.1488e+00
  8.6000e+00  1.4722e+00  1.6339e+00  2.5689e-01 -9.6443e-01  3.7848e-01  3.7958e-01  2.6765e+00  9.9652e-01  6.7455e+00  3.1460e+00  2.0255e+00  2.5868e+00  1.8152e+00  1.6117e+00  1.9362e+00  1.3100e+00  8.9120e-01  5.4586e-01  1.4039e+00  1.5946e+00  1.4698e+00  1.0484e+01  1.0180e+01  7.6307e+00  7.4164e+00  1.3628e+00  3.6527e+00  3.2671e+00  8.0146e+00  1.2018e+00
  8.7000e+00  1.4893e+00  1.6481e+00  3.2343e-01 -4.5730e-01  6.3251e-01  5.5509e-01  3.2779e+00  1.3120e+00  6.2184e+00  3.8255e+00  2.0402e+00  2.6240e+00  2.2078e+00  2.0216e+00  2.3339e+00  1.5887e+00  1.0690e+00  5.9559e-01  1.8441e+00  1.6305e+00  1.5259e+00  9.7605e+00  9.3003e+00  6.9983e+00  6.7677e+00  1.4744e+00  3.9293e+00  3.3584e+00  9.9580e+00  1.2640e+00
  8.8000e+00  1.5457e+00  1.6996e+00  4.7635e-01  7.8154e-01  1.5916e+00  8.4985e-01  4.2324e+00  2.0739e+00  5.0537e+00  5.0869e+00  2.0714e+00  2.6768e+00  2.8015e+00  2.5872e+00  2.8521e+00  2.0249e+00  1.2926e+00  7.6047e-01  2.3466e+00  1.6439e+00  1.5507e+00  7.4359e+00  6.7039e+00  5.5293e+00  5.2673e+00  1.5269e+00  4.0761e+00  3.3579e+00  1.2098e+01  1.3490e+00
  8.9000e+00  1.5926e+00  1.7422e+00  6.0655e-01  1.7052e+00  2.3707e+00  1.0505e+00  4.8383e+00  2.4755e+00  4.3214e+00  5.8047e+00  2.0912e+00  2.7086e+00  3.1807e+00  2.8849e+00  3.0997e+00  2.2400e+00  1.3891e+00  8.3620e-01  2.6161e+00  1.6506e+00  1.5629e+00  5.2836e+00  4.4633e+00  4.2925e+00  4.0812e+00  1.5356e+00  4.1134e+00  3.3360e+00  1.4278e+01  1.4047e+00
  9.0000e+00  1.6283e+00  1.7712e+00  6.3311e-01  2.5996e+00  2.8140e+00  1.1311e+00  5.0547e+00  2.4753e+00  3.8801e+00  5.9041e+00  2.0872e+00  2.6994e+00  3.1893e+00  2.8419e+00  2.9612e+00  2.1499e+00  1.3494e+00  7.9436e-01  2.3327e+00  1.6414e+00  1.5466e+00  3.4132e+00  2.6520e+00  3.1599e+00  3.1226e+00  1.4914e+00  4.0145e+00  3.2371e+00  1.7147e+01  1.4584e+00
  9.1000e+00  1.6672e+00  1.8038e+00  6.9403e-01  3.8480e+00  3.3825e+00  1.2353e+00  5.3445e+00  2.7385e+00  3.2899e+00  6.1960e+00  2.0860e+00  2.6923e+00  3.2517e+00  2.8543e+00  2.8706e+00  2.1214e+00  1.3327e+00  7.9055e-01  2.0253e+00  1.6261e+00  1.5214e+00  1.3989e+00  4.6012e-01  1.9119e+00  1.9147e+00  1.4353e+00  3.8970e+00  3.1153e+00  2.0265e+01  1.5552e+00
  9.2000e+00  1.7022e+00  1.8350e+00  7.9739e-01  5.0035e+00  3.8907e+00  1.3086e+00  5.5813e+00  2.8324e+00  2.6873e+00  6.3293e+00  2.0853e+00  2.6790e+00  3.2190e+00  2.8478e+00  2.8123e+00  2.1303e+00  1.3154e+00  8.8707e-01  1.7358e+00  1.5793e+00  1.4532e+00 -2.6234e-01 -1.4158e+00  8.9211e-01  8.7915e-01  1.3544e+00  3.6919e+00  2.9032e+00  2.2931e+01  1.6641e+00
  9.3000e+00  1.7312e+00  1.8660e+00  1.1432e+00  5.8975e+00  4.6666e+00  1.5506e+00  6.2208e+00  3.6882e+00  2.1063e+00  7.3173e+00  2.1204e+00  2.7390e+00  3.8853e+00  3.3417e+00  3.3299e+00  2.5521e+00  1.4817e+00  1.0117e+00  2.4141e+00  1.6085e+00  1.5015e+00 -1.7501e+00 -3.5641e+00  4.8322e-02 -2.9938e-01  1.3749e+00  3.8133e+00  3.0200e+00  2.4687e+01  1.7982e+00
  9.4000e+00  1.7512e+00  1.8851e+00  1.2118e+00  6.5332e+00  4.9526e+00  1.5998e+00  6.3145e+00  3.7915e+00  1.8558e+00  7.3559e+00  2.1197e+00  2.7327e+00  3.8906e+00  3.3441e+00  3.2967e+00  2.5504e+00  1.4691e+00  1.0377e+00  2.2707e+00  1.5889e+00  1.4720e+00 -2.7184e+00 -4.6223e+00 -4.9485e-01 -8.9403e-01  1.3177e+00  3.6806e+00  2.9028e+00  2.6064e+01  1.8952e+00
  9.5000e+00  1.7757e+00  1.9117e+00  1.4415e+00  7.0802e+00  5.4243e+00  1.7417e+00  6.6245e+00  4.1470e+00  1.5149e+00  7.6993e+00  2.1370e+00  2.7576e+00  4.1666e+00  3.5506e+00  3.5017e+00  2.7257e+00  1.5281e+00  1.1053e+00  2.5088e+00  1.5885e+00  1.4732e+00 -3.8100e+00 -5.9301e+00 -1.0628e+00 -1.6268e+00  1.2928e+00  3.6388e+00  2.8663e+00  2.7079e+01  2.0255e+00
  9.6000e+00  1.7920e+00  1.9290e+00  1.5657e+00  7.4709e+00  5.7071e+00  1.8152e+00  6.7442e+00  4.2534e+00  1.3215e+00  7.7621e+00  2.1431e+00  2.7644e+00  4.2674e+00  3.6175e+00  3.5519e+00  2.7758e+00  1.5354e+00  1.1273e+00  2.5515e+00  1.5809e+00  1.4616e+00 -4.5866e+00 -6.7658e+00 -1.4498e+00 -2.0991e+00  1.2572e+00  3.5580e+00  2.7924e+00  2.8055e+01  2.1275e+00
  9.7000e+00  1.8111e+00  1.9494e+00  1.6855e+00  7.8128e+00  5.9902e+00  1.8958e+00  6.8862e+00  4.4421e+00  1.1399e+00  7.8904e+00  2.1497e+00  2.7733e+00  4.3848e+00  3.7040e+00  3.6284e+00  2.8436e+00  1.5535e+00  1.1471e+00  2.6257e+00  1.5771e+00  1.4559e+00 -5.4186e+00 -7.5609e+00 -1.8487e+00 -2.5552e+00  1.2308e+00  3.5031e+00  2.7444e+00  2.8837e+01  2.2428e+00
  9.8000e+00  1.8236e+00  1.9640e+00  1.8377e+00  8.0307e+00  6.2755e+00  1.9812e+00  7.0293e+00  4.4991e+00  9.7724e-01  7.9494e+00  2.1612e+00  2.7896e+00  4.5305e+00  3.8094e+00  3.7351e+00  2.9277e+00  1.5733e+00  1.1688e+00  2.8199e+00  1.5776e+00  1.4568e+00 -6.0178e+00 -8.2178e+00 -2.1030e+00 -2.9167e+00  1.2410e+00  3.5119e+00  2.7180e+00  2.9506e+01  2.3365e+00
  9.9000e+00  1.8302e+00  1.9727e+00  1.9698e+00  8.1225e+00  6.4679e+00  2.0467e+00  7.1147e+00  4.4950e+00  8.7368e-01  7.9505e+00  2.1705e+00  2.8031e+00  4.6466e+00  3.8881e+00  3.8116e+00  2.9838e+00  1.5808e+00  1.1760e+00  2.9953e+00  1.5785e+00  1.4579e+00 -6.3597e+00 -8.6154e+00 -2.2195e+00 -3.1322e+00  1.2351e+00  3.4941e+00  2.6891e+00  2.9877e+01  2.3953e+00
  1.0000e+01  1.8427e+00  1.9867e+00  2.0451e+00  8.2758e+00  6.6410e+00  2.1022e+00  7.1953e+00  4.6100e+00  7.7688e-01  8.0058e+00  2.1758e+00  2.8102e+00  4.7093e+00  3.9483e+00  3.8612e+00  3.0213e+00  1.5872e+00  1.1737e+00  3.1037e+00  1.5778e+00  1.4563e+00 -6.9036e+00 -9.0510e+00 -2.4396e+00 -3.3796e+00  1.2191e+00  3.4629e+00  2.6628e+00  3.0201e+01  2.4816e+00
  1.0100e+01  1.8502e+00  1.9969e+00  2.1927e+00  8.3600e+00  6.8506e+00  2.1805e+00  7.2783e+00  4.6128e+00  6.7107e-01  7.9892e+00  2.1867e+00  2.8259e+00  4.8367e+00  4.0382e+00  3.9372e+00  3.0725e+00  1.5889e+00  1.1662e+00  3.3319e+00  1.5798e+00  1.4585e+00 -7.3230e+00 -9.4871e+00 -2.5597e+00 -3.6167e+00  1.1992e+00  3.4210e+00  2.6254e+00  3.0576e+01  2.5605e+00
  1.0200e+01  1.8700e+00  2.0200e+00  2.3449e+00  8.4968e+00  7.0898e+00  2.2756e+00  7.4457e+00  4.8247e+00  5.2988e-01  8.1495e+00  2.1989e+00  2.8424e+00  4.9521e+00  4.1533e+00  4.0544e+00  3.1622e+00  1.6191e+00  1.1825e+00  3.5254e+00  1.5832e+00  1.4641e+00 -8.0268e+00 -1.0058e+01 -2.8426e+00 -3.9280e+00  1.1908e+00  3.4138e+00  2.6287e+00  3.0812e+01  2.6882e+00
  1.0300e+01  1.8771e+00  2.0290e+00  2.4158e+00  8.5447e+00  7.2239e+00  2.3292e+00  7.5597e+00  4.9221e+00  4.5448e-01  8.2333e+00  2.2090e+00  2.8552e+00  4.9753e+00  4.2265e+00  4.1331e+00  3.2176e+00  1.6446e+00  1.1925e+00  3.7031e+00  1.5880e+00  1.4716e+00 -8.3215e+00 -1.0341e+01 -2.9701e+00 -4.0560e+00  1.2233e+00  3.4858e+00  2.6784e+00  3.2204e+01  2.7706e+00
  1.0400e+01  1.7540e+00  1.9134e+00  1.9523e+00  5.6959e+00  5.9354e+00  1.9797e+00  6.5343e+00  3.5852e+00  1.4060e+00  6.8557e+00  2.1974e+00  2.8351e+00  4.5326e+00  3.9177e+00  3.8930e+00  2.9518e+00  1.4937e+00  1.0602e+00  3.9390e+00  1.5842e+00  1.4622e+00 -2.2627e+00 -4.5737e+00  4.6806e-01 -8.8450e-01  1.1616e+00  3.3189e+00  2.5710e+00  1.1856e+01  1.9072e+00
  1.0500e+01  1.7914e+00  1.9528e+00  2.5600e+00  5.8412e+00  6.5323e+00  2.3054e+00  6.8109e+00  3.9017e+00  6.3629e-01  7.1471e+00  2.2507e+00  2.9056e+00  5.0905e+00  4.2980e+00  4.2417e+00  3.2441e+00  1.5427e+00  1.1067e+00  4.7326e+00  1.6016e+00  1.4893e+00 -3.8409e+00 -6.7811e+00 -3.1512e-01 -2.1949e+00  1.0684e+00  3.1610e+00  2.4738e+00  1.9702e+00  1.8130e+00
  1.0600e+01  1.8707e+00  2.0456e+00  3.7629e+00  7.5544e+00  7.9936e+00  2.8634e+00  7.7988e+00  4.1368e+00 -1.0649e-01  7.5613e+00  2.3074e+00  2.9867e+00  5.8052e+00  4.7764e+00  4.6230e+00  3.5377e+00  1.5924e+00  1.1231e+00  5.5271e+00  1.6093e+00  1.4997e+00 -7.9435e+00 -1.1197e+01 -2.0895e+00 -4.4789e+00  1.0219e+00  3.0751e+00  2.3946e+00  1.5771e+00  2.5560e+00
  1.0700e+01  1.8799e+00  2.0633e+00  4.1808e+00  7.4935e+00  8.2180e+00  3.0068e+00  7.9826e+00  4.1482e+00 -2.4959e-01  7.5493e+00  2.3364e+00  3.0202e+00  5.9200e+00  4.9262e+00  4.7609e+00  3.6365e+00  1.6109e+00  1.1356e+00  5.9257e+00  1.6162e+00  1.5104e+00 -8.1377e+00 -1.1660e+01 -2.0887e+00 -4.6793e+00  1.0136e+00  3.0598e+00  2.3857e+00  9.8689e-01  2.6545e+00
  1.0800e+01  1.8779e+00  2.0673e+00  4.4237e+00  7.2143e+00  8.2241e+00  3.1007e+00  8.0613e+00  4.1607e+00 -3.7157e-01  7.5289e+00  2.3596e+00  3.0444e+00  5.9348e+00  5.0255e+00  4.8466e+00  3.6947e+00  1.6184e+00  1.1400e+00  6.2478e+00  1.6234e+00  1.5212e+00 -7.7091e+00 -1.1641e+01 -1.7874e+00 -4.6555e+00  1.0074e+00  3.0446e+00  2.3750e+00  5.9310e-01  2.5529e+00
  1.0900e+01  1.8973e+00  2.1007e+00  5.0119e+00  7.5138e+00  8.6024e+00  3.2692e+00  8.3638e+00  4.2576e+00 -5.1310e-01  7.6067e+00  2.3884e+00  3.0780e+00  6.0779e+00  5.1909e+00  4.9828e+00  3.7904e+00  1.6463e+00  1.1604e+00  6.6242e+00  1.6305e+00  1.5322e+00 -8.4429e+00 -1.2608e+01 -2.0047e+00 -5.0691e+00  1.0233e+00  3.0748e+00  2.3939e+00  9.3512e-01  2.9647e+00
  1.1000e+01  1.8879e+00  2.0849e+00  4.7324e+00  7.1377e+00  8.4427e+00  3.2216e+00  8.3097e+00  3.9591e+00 -5.7340e-01  7.5307e+00  2.3858e+00  3.0681e+00  5.9292e+00  5.1522e+00  4.9938e+00  3.8106e+00  1.6620e+00  1.2113e+00  6.4960e+00  1.6242e+00  1.5248e+00 -7.5908e+00 -1.1959e+01 -1.6984e+00 -4.7665e+00  1.0954e+00  3.2272e+00  2.5027e+00  2.5654e-01  2.5614e+00
