log_age	F1370	F1400	F1425	F1460	UV_1501	F1533	F1550	UV_1719	F1853	F1978
8.6	2.3601e+00	1.5353e+00	7.7008e-01	5.9046e+00	-1.3416e+00	-9.2650e-01	9.2293e-02	3.0825e+00	2.4358e+00	-2.0866e+00
8.7	3.1555e+00	3.5995e+00	3.5364e-01	7.6007e+00	-9.4954e-01	-2.3816e+00	-1.2796e+00	3.3714e+00	2.6148e+00	-1.3528e+00
8.8	4.1346e+00	6.0430e+00	-1.8061e-01	8.5121e+00	3.7139e-01	-5.4578e+00	-4.8752e+00	3.6723e+00	2.8991e+00	-2.9627e-01
8.9	3.2508e+00	5.0185e+00	-2.1601e-01	6.0672e+00	3.6559e+00	-1.1221e+01	-1.2367e+01	3.7955e+00	3.3797e+00	1.2477e+00
9.0	8.4112e-01	7.5750e-01	6.6500e-01	1.0339e+00	3.3008e+00	-1.2677e+01	-1.6286e+01	3.7737e+00	4.0099e+00	2.9648e+00
9.1	1.7066e+00	1.2395e+00	1.2592e+00	1.0713e+00	2.4603e+00	-5.1661e+00	-8.2680e+00	4.0457e+00	4.9287e+00	5.0965e+00
9.2	2.2263e-01	3.5489e-01	1.7020e-01	7.9957e-02	3.8616e-01	-4.5526e-01	-6.3050e-01	5.5440e+00	6.1369e+00	7.5160e+00
9.3	2.3706e-01	3.6076e-01	1.5760e-01	9.2942e-02	7.5977e-02	-5.2318e-02	1.7460e-01	7.6796e+00	7.1884e+00	9.6466e+00
9.4	2.5117e-01	3.7864e-01	1.5952e-01	1.1043e-01	1.7344e-02	-3.2820e-03	2.6481e-01	8.4365e+00	7.7992e+00	1.0967e+01
9.5	2.4991e-01	3.7862e-01	1.5973e-01	1.1701e-01	-1.1297e-04	1.2416e-02	2.8250e-01	7.8638e+00	7.9984e+00	1.1866e+01
9.6	2.3873e-01	3.6591e-01	1.5338e-01	1.0379e-01	-5.6537e-03	2.5241e-02	2.7157e-01	5.9522e+00	7.4830e+00	1.2259e+01
9.7	2.2264e-01	3.4263e-01	1.5103e-01	9.8916e-02	-6.1134e-03	3.1862e-02	2.6510e-01	4.0422e+00	6.3811e+00	1.2108e+01
9.8	2.6110e-01	3.9456e-01	1.5767e-01	1.1340e-01	-2.1526e-02	2.3476e-02	2.5956e-01	3.6377e+00	6.0621e+00	1.2309e+01
9.9	2.3595e-01	3.6447e-01	1.4970e-01	9.6300e-02	-1.1761e-02	3.1539e-02	2.5136e-01	2.2262e+00	4.4975e+00	1.1157e+01
10.0	2.4028e-01	3.7289e-01	1.5051e-01	1.1206e-01	-1.6547e-02	2.6840e-02	2.5377e-01	1.7516e+00	3.6912e+00	1.0641e+01
10.1	2.3723e-01	3.6826e-01	1.4862e-01	1.0068e-01	-1.4903e-02	2.8700e-02	2.4280e-01	9.5695e-01	2.0905e+00	8.5575e+00
10.2	2.3695e-01	3.6784e-01	1.4836e-01	9.9538e-02	-1.5622e-02	3.1274e-02	2.4083e-01	6.2673e-01	1.2383e+00	6.5737e+00
10.3	2.3739e-01	3.6947e-01	1.4781e-01	1.0099e-01	-1.5844e-02	2.7365e-02	2.3663e-01	5.1508e-01	8.6643e-01	5.7635e+00
10.4	2.3742e-01	3.7063e-01	1.4672e-01	1.0043e-01	-1.6223e-02	2.9200e-02	2.3521e-01	3.6396e-01	4.3372e-01	3.4753e+00
10.5	2.3569e-01	3.5704e-01	1.5673e-01	9.9785e-02	-1.9424e-02	2.8180e-02	2.3429e-01	3.8215e-01	4.4361e-01	3.9439e+00
10.6	1.5813e+00	2.1541e+00	-1.2646e-01	3.9230e+00	2.4651e+00	-4.6264e+00	-6.6707e+00	2.5239e+00	3.5668e+00	1.7974e+00
10.7	1.4007e+00	-4.4164e-01	1.2691e+00	1.5273e+00	-1.0755e+00	4.8821e-02	2.7712e-01	2.7372e+00	2.2101e+00	-2.4374e+00
10.8	1.2484e+00	1.1409e+00	1.4265e+00	8.7313e-01	2.4532e-01	1.0815e+00	3.1032e+00	2.0897e+00	1.6800e+00	1.5527e+00
10.9	3.1611e+00	4.0237e+00	1.1055e+00	1.8368e+00	-6.1022e-01	1.3666e+00	1.0478e+01	3.2550e+00	-1.5147e-01	4.5166e+00
11.0	2.0693e+00	3.7174e+00	1.3921e+00	8.7355e-01	-6.8658e-01	1.5224e+00	1.1261e+01	2.6419e+00	1.4001e+00	1.2889e+00
