    log(age)        CN_1        CN_2      Ca4227       G4300      Fe4383      Ca4455      Fe4531      Fe4668      H_beta      Fe5015        Mg_1        Mg_2        Mg_b      Fe5270      Fe5335      Fe5406      Fe5709      Fe5782        Na_D       TiO_1       TiO_2    Hdelta_A    Hgamma_A    Hdelta_F    Hgamma_F      Ca8498      Ca8542      Ca8662        MgUV       D4000
  8.4000e+00  1.5282e+00  1.6639e+00  1.5078e-01  2.8186e-02  1.7081e-02  2.9553e-01  1.3901e+00  5.0881e-01  4.8306e+00  1.6682e+00  2.0114e+00  2.5161e+00  6.0046e-01  8.9773e-01  7.4130e-01  5.8153e-01  4.6142e-01  2.0728e-01  3.4805e-01  1.5387e+00  1.3755e+00  7.5564e+00  6.9093e+00  5.7415e+00  5.4234e+00  1.0125e+00  2.6259e+00  2.2860e+00  1.9184e+00  1.0950e+00
  8.5000e+00  1.5111e+00  1.6501e+00  1.3510e-01 -3.7932e-01 -3.0070e-01  2.4121e-01  1.1870e+00  3.9542e-01  5.3397e+00  1.3951e+00  2.0080e+00  2.5098e+00  5.4333e-01  7.6000e-01  6.3996e-01  4.9230e-01  3.8959e-01  1.7426e-01  3.1310e-01  1.5383e+00  1.3731e+00  8.3169e+00  7.7902e+00  6.2387e+00  5.9518e+00  9.5463e-01  2.4651e+00  2.2372e+00  1.8792e+00  1.0846e+00
  8.6000e+00  1.5126e+00  1.6510e+00  1.5419e-01 -2.3937e-01 -2.5909e-01  2.4164e-01  1.3022e+00  4.1573e-01  5.1911e+00  1.4938e+00  2.0098e+00  2.5140e+00  5.9928e-01  8.2590e-01  6.9378e-01  5.3494e-01  4.1408e-01  1.8858e-01  3.4430e-01  1.5385e+00  1.3742e+00  8.2364e+00  7.6365e+00  6.1508e+00  5.8264e+00  9.5779e-01  2.4811e+00  2.2214e+00  2.5040e+00  1.1018e+00
  8.7000e+00  1.5028e+00  1.6429e+00  1.6551e-01 -3.7269e-01 -4.0483e-01  2.3800e-01  1.3274e+00  4.6280e-01  5.2725e+00  1.5615e+00  2.0117e+00  2.5169e+00  6.3740e-01  8.8053e-01  7.3207e-01  5.7887e-01  4.4420e-01  2.0753e-01  3.7151e-01  1.5387e+00  1.3755e+00  8.7077e+00  8.0641e+00  6.4008e+00  6.0301e+00  9.5025e-01  2.4966e+00  2.2279e+00  2.6855e+00  1.1096e+00
  8.8000e+00  1.4957e+00  1.6356e+00  1.8588e-01 -1.1314e-01 -4.6216e-01  2.4408e-01  1.4154e+00  5.1183e-01  5.2144e+00  1.6715e+00  2.0099e+00  2.5154e+00  6.5448e-01  9.0496e-01  7.3036e-01  5.8191e-01  4.4933e-01  1.9698e-01  3.2161e-01  1.5380e+00  1.3733e+00  8.9335e+00  8.1000e+00  6.4572e+00  5.9876e+00  9.0891e-01  2.4104e+00  2.1627e+00  3.0677e+00  1.1290e+00
  8.9000e+00  1.4937e+00  1.6338e+00  2.2581e-01  2.5431e-01 -3.5753e-01  2.8986e-01  1.6740e+00  7.0201e-01  4.9044e+00  2.0226e+00  2.0143e+00  2.5240e+00  7.6677e-01  1.0961e+00  8.5801e-01  7.0821e-01  5.4864e-01  2.4273e-01  3.5809e-01  1.5383e+00  1.3756e+00  9.0156e+00  7.9508e+00  6.4189e+00  5.8089e+00  9.4745e-01  2.5389e+00  2.2096e+00  3.4247e+00  1.1623e+00
  9.0000e+00  1.5046e+00  1.6412e+00  2.6987e-01  9.9885e-01 -6.8565e-02  3.4650e-01  1.9842e+00  8.6396e-01  4.3584e+00  2.3376e+00  2.0165e+00  2.5297e+00  8.5472e-01  1.2406e+00  9.4164e-01  7.8394e-01  6.0935e-01  2.5984e-01  3.5635e-01  1.5380e+00  1.3754e+00  8.4121e+00  7.0884e+00  5.9095e+00  5.1809e+00  9.5286e-01  2.5557e+00  2.1779e+00  4.3912e+00  1.2123e+00
  9.1000e+00  1.5435e+00  1.6729e+00  3.4809e-01  2.4918e+00  7.2919e-01  4.7145e-01  2.5642e+00  1.1833e+00  3.3055e+00  2.9258e+00  2.0225e+00  2.5412e+00  9.8405e-01  1.5133e+00  1.1120e+00  9.3876e-01  7.2377e-01  3.0352e-01  3.7661e-01  1.5381e+00  1.3769e+00  6.5179e+00  4.7396e+00  4.6060e+00  3.7072e+00  9.7760e-01  2.6309e+00  2.1609e+00  6.1165e+00  1.3033e+00
  9.2000e+00  1.5498e+00  1.6772e+00  3.9404e-01  2.8230e+00  8.9400e-01  4.9333e-01  2.6521e+00  1.1803e+00  3.1450e+00  2.9202e+00  2.0247e+00  2.5459e+00  1.0456e+00  1.5577e+00  1.1484e+00  9.6705e-01  7.2587e-01  3.1423e-01  4.3871e-01  1.5386e+00  1.3784e+00  6.0106e+00  4.2025e+00  4.2611e+00  3.3697e+00  9.7812e-01  2.6294e+00  2.1515e+00  6.7072e+00  1.3322e+00
  9.3000e+00  1.5567e+00  1.6817e+00  3.8693e-01  2.7618e+00  9.0710e-01  4.4829e-01  2.4498e+00  9.5163e-01  3.3162e+00  2.5499e+00  2.0197e+00  2.5394e+00  1.0049e+00  1.3898e+00  1.0256e+00  8.3716e-01  6.1818e-01  2.5771e-01  4.2313e-01  1.5379e+00  1.3747e+00  5.4803e+00  3.9157e+00  4.0502e+00  3.2948e+00  9.1567e-01  2.4366e+00  2.0301e+00  7.5605e+00  1.3114e+00
  9.4000e+00  1.5890e+00  1.7096e+00  4.2156e-01  3.3988e+00  1.4232e+00  4.9118e-01  2.5995e+00  1.0008e+00  2.9009e+00  2.6549e+00  2.0217e+00  2.5427e+00  1.0427e+00  1.4428e+00  1.0531e+00  8.5625e-01  6.2209e-01  2.5416e-01  4.3310e-01  1.5376e+00  1.3740e+00  3.8832e+00  2.2577e+00  3.2091e+00  2.4396e+00  8.9830e-01  2.3895e+00  1.9681e+00  8.9817e+00  1.3301e+00
  9.5000e+00  1.6160e+00  1.7320e+00  4.5662e-01  4.0440e+00  1.8545e+00  5.3661e-01  2.7584e+00  1.0644e+00  2.4737e+00  2.7803e+00  2.0237e+00  2.5459e+00  1.0767e+00  1.5009e+00  1.0840e+00  8.8095e-01  6.3052e-01  2.5204e-01  4.4210e-01  1.5373e+00  1.3732e+00  2.4818e+00  7.1967e-01  2.4123e+00  1.5953e+00  8.8262e-01  2.3503e+00  1.9097e+00  1.0461e+01  1.3576e+00
  9.6000e+00  1.6317e+00  1.7449e+00  4.8698e-01  4.2861e+00  2.0592e+00  5.5585e-01  2.8010e+00  1.0688e+00  2.2348e+00  2.7942e+00  2.0258e+00  2.5491e+00  1.1127e+00  1.5274e+00  1.1028e+00  8.9407e-01  6.2672e-01  2.5006e-01  4.7926e-01  1.5373e+00  1.3731e+00  1.6740e+00 -1.3101e-01  1.9568e+00  1.1265e+00  8.7165e-01  2.3261e+00  1.8740e+00  1.1532e+01  1.3642e+00
