    log(age)        CN_1        CN_2      Ca4227       G4300      Fe4383      Ca4455      Fe4531      Fe4668      H_beta      Fe5015        Mg_1        Mg_2        Mg_b      Fe5270      Fe5335      Fe5406      Fe5709      Fe5782        Na_D       TiO_1       TiO_2    Hdelta_A    Hgamma_A    Hdelta_F    Hgamma_F      Ca8498      Ca8542      Ca8662        MgUV       D4000
  7.1000e+00  1.6180e+00  1.7205e+00  1.9809e-01 -3.9325e-01  7.6670e-01  4.6792e-01  1.2869e+00  1.1951e+00  2.5398e+00  2.8617e+00  2.0656e+00  2.5974e+00  1.3070e+00  1.5685e+00  1.8824e+00  1.5457e+00  9.0821e-01  8.0838e-01  2.3395e+00  1.5710e+00  1.4501e+00  3.7406e+00  3.2900e+00  2.9383e+00  2.9004e+00  1.6952e+00  4.3766e+00  3.5135e+00  5.4051e-01  9.3001e-01
  7.2000e+00  1.5983e+00  1.7137e+00  1.4850e-01 -5.8423e-01  6.5209e-01  4.5168e-01  1.0180e+00  1.0118e+00  3.5578e+00  2.2866e+00  2.0419e+00  2.5564e+00  9.0506e-01  1.1156e+00  1.3776e+00  1.1107e+00  6.7763e-01  5.9106e-01  1.5901e+00  1.5567e+00  1.4168e+00  4.7317e+00  4.4572e+00  3.7938e+00  3.8632e+00  1.5032e+00  3.8558e+00  3.2401e+00  6.6794e-01  9.4268e-01
  7.3000e+00  1.5910e+00  1.7127e+00  1.2568e-01 -5.9995e-01  6.6269e-01  4.0903e-01  9.7140e-01  7.5550e-01  4.0248e+00  1.9638e+00  2.0313e+00  2.5395e+00  7.3804e-01  8.9854e-01  1.1570e+00  9.0925e-01  5.6333e-01  4.8729e-01  1.2112e+00  1.5499e+00  1.4005e+00  5.0988e+00  4.9130e+00  4.1684e+00  4.2738e+00  1.4097e+00  3.5323e+00  3.0664e+00  8.5950e-01  9.5424e-01
  7.4000e+00  1.5800e+00  1.7065e+00  1.0211e-01 -7.0726e-01  6.2784e-01  4.0724e-01  9.1707e-01  5.7265e-01  4.4935e+00  1.7178e+00  2.0223e+00  2.5270e+00  6.2549e-01  7.4612e-01  9.8659e-01  7.3757e-01  4.7881e-01  3.9612e-01  9.5236e-01  1.5465e+00  1.3911e+00  5.6144e+00  5.4922e+00  4.5754e+00  4.7078e+00  1.3169e+00  3.2618e+00  2.9384e+00  9.0232e-01  9.6434e-01
  7.5000e+00  1.5704e+00  1.7014e+00  8.6348e-02 -7.8263e-01  6.0541e-01  3.7750e-01  9.0125e-01  4.2530e-01  4.8971e+00  1.5127e+00  2.0158e+00  2.5186e+00  5.5941e-01  6.3347e-01  8.7097e-01  6.2052e-01  4.1845e-01  3.3322e-01  7.6264e-01  1.5438e+00  1.3841e+00  6.0409e+00  5.9763e+00  4.9369e+00  5.0823e+00  1.2744e+00  3.0866e+00  2.8797e+00  1.0010e+00  9.7350e-01
  7.6000e+00  1.5617e+00  1.6971e+00  9.8276e-02 -7.8914e-01  6.4715e-01  3.9194e-01  1.0886e+00  4.8269e-01  5.1563e+00  1.6692e+00  2.0155e+00  2.5224e+00  6.3350e-01  7.3118e-01  9.6192e-01  6.7451e-01  4.7580e-01  3.5701e-01  7.5043e-01  1.5432e+00  1.3842e+00  6.4735e+00  6.4093e+00  5.2724e+00  5.3955e+00  1.3090e+00  3.1842e+00  2.9438e+00  1.0553e+00  9.9200e-01
  7.7000e+00  1.5511e+00  1.6893e+00  8.1535e-02 -8.5903e-01  5.4401e-01  3.7217e-01  1.1159e+00  3.4823e-01  5.4766e+00  1.5494e+00  2.0091e+00  2.5151e+00  5.6337e-01  6.6649e-01  8.7790e-01  5.8186e-01  4.4237e-01  3.0330e-01  5.8955e-01  1.5422e+00  1.3804e+00  6.9254e+00  6.9077e+00  5.5800e+00  5.7187e+00  1.2773e+00  3.0795e+00  2.9129e+00  1.1468e+00  1.0061e+00
  7.8000e+00  1.5516e+00  1.6899e+00  1.0360e-01 -6.5780e-01  5.8046e-01  4.1526e-01  1.4435e+00  6.1362e-01  5.3192e+00  2.0320e+00  2.0150e+00  2.5286e+00  7.4382e-01  9.1092e-01  1.1001e+00  7.7445e-01  5.7593e-01  3.7946e-01  7.2438e-01  1.5489e+00  1.3950e+00  6.9432e+00  6.8473e+00  5.5309e+00  5.6398e+00  1.3381e+00  3.3719e+00  3.0537e+00  1.2355e+00  1.0303e+00
  7.9000e+00  1.5480e+00  1.6855e+00  8.4192e-02 -5.6864e-01  4.6270e-01  3.8192e-01  1.4261e+00  5.0501e-01  5.3965e+00  1.8768e+00  2.0089e+00  2.5170e+00  6.0789e-01  7.8499e-01  9.1553e-01  6.3431e-01  5.0595e-01  3.1353e-01  4.7024e-01  1.5418e+00  1.3803e+00  7.0059e+00  6.9113e+00  5.5336e+00  5.6693e+00  1.2836e+00  3.1761e+00  2.9162e+00  1.3319e+00  1.0385e+00
  8.0000e+00  1.5470e+00  1.6854e+00  1.1699e-01 -3.1892e-01  5.4990e-01  3.9659e-01  1.6325e+00  8.2912e-01  5.1944e+00  2.3472e+00  2.0221e+00  2.5369e+00  8.3195e-01  1.0280e+00  1.1396e+00  8.7335e-01  6.3000e-01  4.1256e-01  7.5401e-01  1.5548e+00  1.4050e+00  7.0364e+00  6.7205e+00  5.5514e+00  5.5447e+00  1.3643e+00  3.5196e+00  3.0937e+00  1.3659e+00  1.0475e+00
  8.1000e+00  1.5412e+00  1.6829e+00  1.4071e-01 -2.0512e-01  6.2381e-01  4.0658e-01  1.8674e+00  1.0974e+00  5.2071e+00  2.7527e+00  2.0337e+00  2.5575e+00  1.0662e+00  1.2632e+00  1.3870e+00  1.0951e+00  7.4942e-01  4.9884e-01  1.0580e+00  1.5690e+00  1.4313e+00  7.3230e+00  6.8854e+00  5.7666e+00  5.6473e+00  1.4254e+00  3.7413e+00  3.2159e+00  1.5991e+00  1.0639e+00
  8.2000e+00  1.5232e+00  1.6699e+00  1.2278e-01 -6.7243e-01  3.2018e-01  3.1453e-01  1.5956e+00  8.8450e-01  5.7858e+00  2.3113e+00  2.0295e+00  2.5485e+00  9.6055e-01  1.0827e+00  1.2439e+00  9.7749e-01  6.5517e-01  4.4647e-01  9.8493e-01  1.5675e+00  1.4264e+00  8.1542e+00  7.8715e+00  6.3720e+00  6.2675e+00  1.3430e+00  3.5276e+00  3.1371e+00  1.8645e+00  1.0498e+00
  8.3000e+00  1.5208e+00  1.6699e+00  1.2085e-01 -3.7309e-01  4.2823e-01  3.2722e-01  1.8586e+00  1.0158e+00  5.8024e+00  2.5777e+00  2.0286e+00  2.5491e+00  1.0358e+00  1.1662e+00  1.2731e+00  1.0035e+00  6.9501e-01  4.5793e-01  8.4787e-01  1.5608e+00  1.4149e+00  8.2697e+00  7.9240e+00  6.4494e+00  6.3054e+00  1.3270e+00  3.4742e+00  3.0790e+00  2.5053e+00  1.0831e+00
  8.4000e+00  1.5095e+00  1.6622e+00  1.4892e-01 -4.1076e-01  4.2254e-01  3.3493e-01  2.0186e+00  1.0780e+00  5.9781e+00  2.7470e+00  2.0337e+00  2.5621e+00  1.2251e+00  1.2977e+00  1.4229e+00  1.1113e+00  7.5129e-01  4.9236e-01  1.0559e+00  1.5706e+00  1.4325e+00  8.7552e+00  8.3499e+00  6.7605e+00  6.5542e+00  1.3492e+00  3.5567e+00  3.1184e+00  3.1347e+00  1.1037e+00
  8.5000e+00  1.4796e+00  1.6373e+00  1.2853e-01 -1.0166e+00  1.9616e-03  2.2494e-01  1.6871e+00  6.1324e-01  6.8351e+00  2.0657e+00  2.0194e+00  2.5418e+00  1.0511e+00  9.9080e-01  1.1450e+00  8.4608e-01  5.9122e-01  3.7862e-01  8.2855e-01  1.5622e+00  1.4150e+00  9.9363e+00  9.7293e+00  7.5289e+00  7.3882e+00  1.2710e+00  3.2990e+00  3.0512e+00  3.8287e+00  1.0996e+00
  8.6000e+00  1.4835e+00  1.6410e+00  2.4799e-01 -5.4928e-01  3.6857e-01  3.8463e-01  2.4410e+00  1.1756e+00  6.1163e+00  3.0984e+00  2.0472e+00  2.5947e+00  1.6415e+00  1.6122e+00  1.7732e+00  1.3511e+00  8.8296e-01  5.7934e-01  1.5584e+00  1.5905e+00  1.4682e+00  9.8359e+00  9.2520e+00  7.3016e+00  6.9308e+00  1.4274e+00  3.7429e+00  3.1767e+00  5.0131e+00  1.1636e+00
  8.7000e+00  1.4728e+00  1.6299e+00  2.7824e-01 -6.8254e-01  1.4224e-01  3.8469e-01  2.5078e+00  9.2271e-01  6.1613e+00  2.9067e+00  2.0412e+00  2.5895e+00  1.6212e+00  1.5923e+00  1.7502e+00  1.2950e+00  8.5703e-01  5.8120e-01  1.5061e+00  1.5761e+00  1.4451e+00  1.0258e+01  9.7307e+00  7.3999e+00  7.0569e+00  1.4059e+00  3.6334e+00  3.1037e+00  6.3281e+00  1.1945e+00
  8.8000e+00  1.5092e+00  1.6627e+00  4.3889e-01  2.9369e-01  8.8251e-01  6.1186e-01  3.3680e+00  1.4065e+00  4.9361e+00  3.9181e+00  2.0724e+00  2.6396e+00  2.1215e+00  2.1886e+00  2.3128e+00  1.7721e+00  1.0984e+00  8.0264e-01  2.0648e+00  1.5770e+00  1.4544e+00  8.7998e+00  7.8668e+00  6.3550e+00  5.8573e+00  1.4804e+00  3.8475e+00  3.1352e+00  7.8106e+00  1.2679e+00
  8.9000e+00  1.5365e+00  1.6896e+00  5.7608e-01  7.0335e-01  1.4311e+00  7.5781e-01  3.8698e+00  1.5474e+00  4.3427e+00  4.3802e+00  2.0962e+00  2.6762e+00  2.4466e+00  2.5282e+00  2.6586e+00  2.0542e+00  1.2196e+00  9.3086e-01  2.4879e+00  1.5788e+00  1.4625e+00  7.6973e+00  6.6272e+00  5.7302e+00  5.1874e+00  1.5163e+00  3.9459e+00  3.1551e+00  9.3595e+00  1.2977e+00
  9.0000e+00  1.5730e+00  1.7183e+00  4.6670e-01  1.4433e+00  1.6502e+00  7.5358e-01  3.7710e+00  1.3690e+00  4.2736e+00  4.1242e+00  2.0665e+00  2.6324e+00  2.1262e+00  2.2101e+00  2.2306e+00  1.6914e+00  1.0689e+00  7.4058e-01  1.7815e+00  1.5676e+00  1.4368e+00  5.8907e+00  5.2639e+00  4.6829e+00  4.4809e+00  1.3923e+00  3.6194e+00  2.9310e+00  1.1633e+01  1.3295e+00
  9.1000e+00  1.5995e+00  1.7361e+00  3.2390e-01  2.0463e+00  1.6704e+00  6.9179e-01  3.4913e+00  1.0244e+00  4.2896e+00  3.6314e+00  2.0257e+00  2.5705e+00  1.6708e+00  1.7069e+00  1.5758e+00  1.1471e+00  8.1965e-01  4.6619e-01  7.2760e-01  1.5434e+00  1.3868e+00  4.4318e+00  4.2100e+00  3.7875e+00  3.9184e+00  1.1540e+00  2.9695e+00  2.4795e+00  1.3708e+01  1.3484e+00
  9.2000e+00  1.6457e+00  1.7805e+00  5.7731e-01  3.1720e+00  2.6941e+00  9.5184e-01  4.3620e+00  1.8594e+00  3.1699e+00  4.8089e+00  2.0706e+00  2.6368e+00  2.3327e+00  2.3599e+00  2.2426e+00  1.7401e+00  1.0945e+00  7.1161e-01  1.5112e+00  1.5650e+00  1.4297e+00  2.4407e+00  1.6286e+00  2.5875e+00  2.4584e+00  1.3041e+00  3.4419e+00  2.7193e+00  1.5664e+01  1.4317e+00
  9.3000e+00  1.6670e+00  1.7997e+00  7.3939e-01  3.9536e+00  3.2182e+00  1.0772e+00  4.7455e+00  2.1533e+00  2.6560e+00  5.2389e+00  2.0887e+00  2.6646e+00  2.6437e+00  2.6030e+00  2.4642e+00  1.9375e+00  1.1743e+00  7.7725e-01  1.8012e+00  1.5746e+00  1.4468e+00  1.2806e+00  1.8004e-02  1.8678e+00  1.5624e+00  1.3291e+00  3.5370e+00  2.7553e+00  1.7632e+01  1.4892e+00
  9.4000e+00  1.6952e+00  1.8256e+00  8.5685e-01  5.0153e+00  3.7910e+00  1.2002e+00  5.0957e+00  2.4899e+00  2.1729e+00  5.6179e+00  2.0969e+00  2.6767e+00  2.8320e+00  2.7683e+00  2.5734e+00  2.0452e+00  1.2253e+00  8.0944e-01  1.8401e+00  1.5741e+00  1.4460e+00 -2.0918e-01 -1.8314e+00  9.7939e-01  5.2236e-01  1.3143e+00  3.5178e+00  2.7130e+00  1.9945e+01  1.5929e+00
  9.5000e+00  1.7141e+00  1.8436e+00  9.9059e-01  5.7814e+00  4.2238e+00  1.2983e+00  5.3514e+00  2.7194e+00  1.8288e+00  5.8720e+00  2.1052e+00  2.6893e+00  3.0158e+00  2.9127e+00  2.6818e+00  2.1453e+00  1.2639e+00  8.4261e-01  1.9296e+00  1.5725e+00  1.4440e+00 -1.2579e+00 -3.2187e+00  3.6931e-01 -2.5532e-01  1.2968e+00  3.4938e+00  2.6805e+00  2.1730e+01  1.6825e+00
  9.6000e+00  1.7339e+00  1.8632e+00  1.1139e+00  6.4955e+00  4.6525e+00  1.3941e+00  5.5864e+00  2.9318e+00  1.5267e+00  6.0892e+00  2.1122e+00  2.6999e+00  3.1722e+00  3.0431e+00  2.7777e+00  2.2330e+00  1.2974e+00  8.7130e-01  2.0020e+00  1.5693e+00  1.4393e+00 -2.3277e+00 -4.5437e+00 -2.1475e-01 -9.9064e-01  1.2772e+00  3.4584e+00  2.6425e+00  2.3567e+01  1.7854e+00
  9.7000e+00  1.7504e+00  1.8796e+00  1.2336e+00  7.1002e+00  5.0242e+00  1.4806e+00  5.7868e+00  3.1236e+00  1.2798e+00  6.2799e+00  2.1191e+00  2.7112e+00  3.3338e+00  3.1637e+00  2.8679e+00  2.3123e+00  1.3257e+00  8.8934e-01  2.1056e+00  1.5697e+00  1.4399e+00 -3.2797e+00 -5.7274e+00 -7.2382e-01 -1.6467e+00  1.2610e+00  3.4355e+00  2.6214e+00  2.5459e+01  1.8884e+00
  9.8000e+00  1.7552e+00  1.8846e+00  1.2904e+00  7.3443e+00  5.1689e+00  1.5114e+00  5.8274e+00  3.1091e+00  1.1871e+00  6.2502e+00  2.1207e+00  2.7133e+00  3.3798e+00  3.1887e+00  2.8728e+00  2.3152e+00  1.3171e+00  8.8373e-01  2.1313e+00  1.5660e+00  1.4334e+00 -3.6373e+00 -6.1889e+00 -9.0025e-01 -1.9078e+00  1.2363e+00  3.3741e+00  2.5664e+00  2.6397e+01  1.9353e+00
  9.9000e+00  1.7314e+00  1.8575e+00  1.2360e+00  7.2039e+00  4.9091e+00  1.4171e+00  5.5123e+00  2.6929e+00  1.3790e+00  5.7856e+00  2.1081e+00  2.6970e+00  3.2695e+00  3.0130e+00  2.6505e+00  2.1094e+00  1.2009e+00  7.6800e-01  2.0991e+00  1.5625e+00  1.4236e+00 -3.1507e+00 -5.8030e+00 -6.3916e-01 -1.6819e+00  1.1878e+00  3.2589e+00  2.4846e+00  2.6839e+01  1.8744e+00
  1.0000e+01  1.7762e+00  1.9088e+00  1.5258e+00  7.9140e+00  5.6892e+00  1.6562e+00  6.1172e+00  3.3571e+00  8.7813e-01  6.4620e+00  2.1381e+00  2.7392e+00  3.6519e+00  3.4086e+00  3.0639e+00  2.4709e+00  1.3623e+00  9.1659e-01  2.4515e+00  1.5681e+00  1.4369e+00 -4.7116e+00 -7.5019e+00 -1.3914e+00 -2.6465e+00  1.2151e+00  3.3452e+00  2.5430e+00  2.8067e+01  2.1010e+00
  1.0100e+01  1.7535e+00  1.8824e+00  1.4492e+00  7.8761e+00  5.4722e+00  1.5667e+00  5.8141e+00  2.9369e+00  1.0260e+00  5.9779e+00  2.1249e+00  2.7211e+00  3.5211e+00  3.2364e+00  2.8351e+00  2.2601e+00  1.2443e+00  7.9949e-01  2.4090e+00  1.5616e+00  1.4221e+00 -4.3421e+00 -7.2452e+00 -1.1980e+00 -2.5054e+00  1.1600e+00  3.2053e+00  2.4309e+00  2.9197e+01  2.0507e+00
  1.0200e+01  1.7965e+00  1.9338e+00  1.7692e+00  8.2893e+00  6.1469e+00  1.7976e+00  6.3946e+00  3.5717e+00  6.1664e-01  6.6261e+00  2.1594e+00  2.7676e+00  3.8686e+00  3.6154e+00  3.2546e+00  2.6227e+00  1.4053e+00  9.4855e-01  2.8058e+00  1.5717e+00  1.4430e+00 -5.6078e+00 -8.5666e+00 -1.7661e+00 -3.2221e+00  1.2019e+00  3.3352e+00  2.5369e+00  2.9789e+01  2.2618e+00
  1.0300e+01  1.8175e+00  1.9584e+00  1.8953e+00  8.5087e+00  6.4395e+00  1.8950e+00  6.6049e+00  3.7750e+00  4.5718e-01  6.8457e+00  2.1686e+00  2.7817e+00  4.0241e+00  3.7350e+00  3.3879e+00  2.7394e+00  1.4566e+00  9.9647e-01  2.8579e+00  1.5736e+00  1.4475e+00 -6.2578e+00 -9.1730e+00 -2.0554e+00 -3.5695e+00  1.1946e+00  3.3294e+00  2.5405e+00  3.0859e+01  2.3827e+00
  1.0400e+01  1.8165e+00  1.9647e+00  2.1698e+00  8.4355e+00  6.7274e+00  2.0122e+00  6.6851e+00  3.5818e+00  2.8104e-01  6.4435e+00  2.2023e+00  2.8167e+00  4.0372e+00  3.9007e+00  3.4847e+00  2.7723e+00  1.3918e+00  9.1727e-01  3.6993e+00  1.5743e+00  1.4440e+00 -6.4698e+00 -9.5898e+00 -1.9428e+00 -3.7325e+00  1.1456e+00  3.2324e+00  2.4601e+00  3.1416e+01  2.4825e+00
  1.0500e+01  1.8159e+00  1.9700e+00  2.4531e+00  8.3583e+00  6.9845e+00  2.1109e+00  6.7708e+00  3.4290e+00  1.6706e-01  6.2420e+00  2.2242e+00  2.8464e+00  4.2277e+00  4.0279e+00  3.6066e+00  2.8474e+00  1.3781e+00  9.0000e-01  4.1408e+00  1.5777e+00  1.4481e+00 -6.6143e+00 -9.9370e+00 -1.8678e+00 -3.8763e+00  1.1216e+00  3.1891e+00  2.4287e+00  3.3475e+01  2.5493e+00
  1.0600e+01  1.7594e+00  1.9210e+00  2.2517e+00  6.3864e+00  6.2223e+00  1.9486e+00  6.3279e+00  3.0052e+00  7.6033e-01  5.7243e+00  2.2219e+00  2.8452e+00  4.1558e+00  3.9224e+00  3.5921e+00  2.7997e+00  1.3411e+00  8.7942e-01  4.2620e+00  1.5774e+00  1.4478e+00 -3.1461e+00 -6.0905e+00  1.1612e-01 -1.8082e+00  1.1219e+00  3.1807e+00  2.4480e+00  1.9627e+01  2.0722e+00
  1.0700e+01  1.7534e+00  1.9140e+00  2.2610e+00  6.1276e+00  6.1856e+00  1.9203e+00  6.1047e+00  2.9901e+00  7.6038e-01  5.6186e+00  2.2202e+00  2.8475e+00  4.3117e+00  3.9079e+00  3.5715e+00  2.8015e+00  1.3150e+00  8.6241e-01  4.2834e+00  1.5754e+00  1.4433e+00 -2.9277e+00 -5.9228e+00  3.8676e-01 -1.6904e+00  1.0798e+00  3.0948e+00  2.3846e+00  6.8154e+00  1.8959e+00
  1.0800e+01  1.8550e+00  2.0164e+00  2.6479e+00  7.9401e+00  7.2150e+00  2.2415e+00  7.0369e+00  3.9616e+00  1.4870e-02  6.9295e+00  2.2321e+00  2.8695e+00  4.6811e+00  4.2101e+00  3.8867e+00  3.1263e+00  1.5333e+00  1.0668e+00  3.9055e+00  1.5872e+00  1.4701e+00 -6.7949e+00 -9.7878e+00 -1.8357e+00 -3.8860e+00  1.1553e+00  3.2762e+00  2.5143e+00  5.9666e+00  2.4142e+00
  1.0900e+01  1.8748e+00  2.0631e+00  3.8539e+00  7.9001e+00  8.1143e+00  2.6883e+00  7.5488e+00  3.5068e+00 -5.9861e-01  6.1982e+00  2.3383e+00  2.9858e+00  4.9991e+00  4.7245e+00  4.2639e+00  3.3561e+00  1.4459e+00  9.7837e-01  5.8974e+00  1.5981e+00  1.4803e+00 -7.6083e+00 -1.1638e+01 -1.6198e+00 -4.6904e+00  1.0561e+00  3.0736e+00  2.3483e+00  4.6141e+00  2.8166e+00
  1.1000e+01  1.8734e+00  2.0610e+00  3.8381e+00  7.6102e+00  8.1974e+00  2.6958e+00  7.5628e+00  3.3266e+00 -6.6068e-01  6.1391e+00  2.3423e+00  2.9866e+00  5.0293e+00  4.7216e+00  4.3426e+00  3.4284e+00  1.4904e+00  1.0487e+00  5.6735e+00  1.5898e+00  1.4714e+00 -7.1781e+00 -1.1378e+01 -1.3964e+00 -4.5661e+00  1.1203e+00  3.2195e+00  2.4513e+00  1.4040e+00  2.5475e+00
