    log(age)        CN_1        CN_2      Ca4227       G4300      Fe4383      Ca4455      Fe4531      Fe4668      H_beta      Fe5015        Mg_1        Mg_2        Mg_b      Fe5270      Fe5335      Fe5406      Fe5709      Fe5782        Na_D       TiO_1       TiO_2    Hdelta_A    Hgamma_A    Hdelta_F    Hgamma_F      Ca8498      Ca8542      Ca8662        MgUV       D4000
  8.2000e+00  1.5205e+00  1.6588e+00  3.3174e-02 -1.0911e+00 -5.2593e-01  2.2174e-01  2.8143e-01  2.0067e-01  5.6538e+00  4.9742e-01  1.9983e+00  2.4823e+00  1.5121e-01  2.7579e-01  1.8999e-01  1.5619e-01  1.3823e-01  2.7577e-02  1.0732e-01  1.5358e+00  1.3629e+00  8.0948e+00  7.8426e+00  6.3154e+00  6.1639e+00  7.6880e-01  1.9220e+00  1.8934e+00  2.2396e-01  9.8656e-01
  8.3000e+00  1.5062e+00  1.6475e+00  3.0252e-02 -1.3544e+00 -7.4316e-01  1.9748e-01  2.2369e-01  1.6552e-01  6.1162e+00  3.9281e-01  1.9972e+00  2.4801e+00  1.4071e-01  2.1496e-01  1.5380e-01  1.2205e-01  1.0841e-01  2.2164e-02  9.6435e-02  1.5360e+00  1.3624e+00  8.7244e+00  8.5477e+00  6.7102e+00  6.5798e+00  7.4409e-01  1.8355e+00  1.9280e+00  2.2656e-01  9.9059e-01
  8.4000e+00  1.5018e+00  1.6465e+00  3.3540e-02 -1.3212e+00 -7.4896e-01  1.4438e-01  2.5511e-01  1.5642e-01  6.2701e+00  3.9544e-01  1.9975e+00  2.4810e+00  1.5399e-01  2.3501e-01  1.6827e-01  1.3352e-01  1.1782e-01  2.4388e-02  9.3359e-02  1.5359e+00  1.3625e+00  8.8830e+00  8.7016e+00  6.9084e+00  6.7557e+00  7.9865e-01  1.9355e+00  1.9979e+00  2.5168e-01  9.9764e-01
  8.5000e+00  1.4839e+00  1.6316e+00  3.6610e-02 -1.6036e+00 -9.8701e-01  1.1960e-01  2.3280e-01  1.2172e-01  6.7112e+00  3.2233e-01  1.9960e+00  2.4799e+00  1.7450e-01  1.9793e-01  1.4980e-01  1.1127e-01  9.6151e-02  2.0044e-02  8.8925e-02  1.5359e+00  1.3620e+00  9.6465e+00  9.5056e+00  7.3605e+00  7.2002e+00  7.7883e-01  1.8612e+00  2.0225e+00  3.4950e-01  1.0089e+00
  8.6000e+00  1.4754e+00  1.6260e+00  4.5820e-02 -1.5780e+00 -1.0096e+00  8.8730e-02  3.1006e-01  1.3388e-01  6.7698e+00  3.9499e-01  1.9963e+00  2.4821e+00  2.1139e-01  2.5986e-01  1.9053e-01  1.4609e-01  1.2587e-01  2.6614e-02  9.7326e-02  1.5357e+00  1.3624e+00  9.9817e+00  9.7781e+00  7.6156e+00  7.3929e+00  8.1385e-01  1.9556e+00  2.0228e+00  4.7109e-01  1.0229e+00
  8.7000e+00  1.4599e+00  1.6103e+00  4.9965e-02 -1.8602e+00 -1.3096e+00  7.8123e-02  2.7244e-01  9.6211e-02  7.0237e+00  3.0588e-01  1.9943e+00  2.4804e+00  2.3018e-01  2.1459e-01  1.6513e-01  1.1740e-01  9.6682e-02  2.0191e-02  9.5886e-02  1.5357e+00  1.3616e+00  1.0622e+01  1.0450e+01  7.8788e+00  7.6510e+00  7.4474e-01  1.7811e+00  1.9723e+00  5.7212e-01  1.0341e+00
  8.8000e+00  1.4633e+00  1.6106e+00  6.7179e-02 -1.7048e+00 -1.2621e+00  6.9825e-02  3.5725e-01  1.0474e-01  6.6222e+00  3.6253e-01  1.9938e+00  2.4825e+00  2.9162e-01  2.6769e-01  2.0250e-01  1.4185e-01  1.1206e-01  2.2861e-02  1.0850e-01  1.5354e+00  1.3615e+00  1.0426e+01  1.0149e+01  7.6674e+00  7.3743e+00  7.2231e-01  1.7328e+00  1.8557e+00  9.1132e-01  1.0508e+00
  8.9000e+00  1.4554e+00  1.6030e+00  7.2392e-02 -1.7065e+00 -1.3797e+00  6.6015e-02  3.7613e-01  1.0999e-01  6.6654e+00  3.7322e-01  1.9933e+00  2.4824e+00  2.9695e-01  2.8110e-01  2.0805e-01  1.4667e-01  1.1254e-01  2.2043e-02  1.1087e-01  1.5353e+00  1.3613e+00  1.0731e+01  1.0408e+01  7.8002e+00  7.4720e+00  6.9412e-01  1.6802e+00  1.8221e+00  9.4715e-01  1.0601e+00
  9.0000e+00  1.4580e+00  1.6033e+00  9.1587e-02 -1.3448e+00 -1.2757e+00  7.3839e-02  5.1038e-01  1.5340e-01  6.2131e+00  5.1143e-01  1.9938e+00  2.4853e+00  3.3545e-01  3.7445e-01  2.6398e-01  1.9378e-01  1.4806e-01  2.7904e-02  1.2511e-01  1.5351e+00  1.3615e+00  1.0538e+01  1.0025e+01  7.6076e+00  7.1755e+00  6.9487e-01  1.7151e+00  1.7491e+00  1.1492e+00  1.0796e+00
  9.1000e+00  1.4565e+00  1.5979e+00  9.6384e-02 -1.2213e+00 -1.4731e+00  7.8522e-02  4.7094e-01  1.2645e-01  6.0788e+00  4.3726e-01  1.9927e+00  2.4841e+00  3.3512e-01  3.5549e-01  2.5178e-01  1.7534e-01  1.2019e-01  2.1697e-02  1.3462e-01  1.5350e+00  1.3609e+00  1.0561e+01  9.9546e+00  7.4531e+00  6.9751e+00  5.6826e-01  1.4510e+00  1.5636e+00  1.3349e+00  1.0887e+00
  9.2000e+00  1.4851e+00  1.6157e+00  1.2720e-01 -4.4772e-01 -1.1434e+00  9.4866e-02  6.1867e-01  1.3966e-01  5.0107e+00  5.2778e-01  1.9925e+00  2.4872e+00  4.0784e-01  4.2667e-01  3.0477e-01  2.0200e-01  1.2665e-01  2.1542e-02  1.5070e-01  1.5347e+00  1.3605e+00  9.1959e+00  8.2830e+00  6.4108e+00  5.8115e+00  5.1877e-01  1.3258e+00  1.3632e+00  2.2990e+00  1.1157e+00
  9.3000e+00  1.4883e+00  1.6168e+00  1.4325e-01 -2.6200e-01 -1.1191e+00  9.4885e-02  6.4654e-01  1.3774e-01  4.8439e+00  5.3056e-01  1.9921e+00  2.4880e+00  4.3984e-01  4.4059e-01  3.1261e-01  2.0609e-01  1.2526e-01  2.0650e-02  1.6083e-01  1.5346e+00  1.3602e+00  8.9801e+00  8.0130e+00  6.2144e+00  5.5950e+00  5.0849e-01  1.2964e+00  1.3324e+00  2.5968e+00  1.1270e+00
