    log(age)        CN_1        CN_2      Ca4227       G4300      Fe4383      Ca4455      Fe4531      Fe4668      H_beta      Fe5015        Mg_1        Mg_2        Mg_b      Fe5270      Fe5335      Fe5406      Fe5709      Fe5782        Na_D       TiO_1       TiO_2    Hdelta_A    Hgamma_A    Hdelta_F    Hgamma_F      Ca8498      Ca8542      Ca8662        MgUV       D4000
  7.0000e+00  1.6501e+00  1.7399e+00  4.0696e-01  1.5856e-01  1.4891e+00  5.8580e-01  2.4527e+00  2.2083e+00  1.1304e+00  4.7276e+00  2.1215e+00  2.7059e+00  2.5257e+00  2.7254e+00  3.1170e+00  2.5904e+00  1.4065e+00  1.2267e+00  3.6919e+00  1.6014e+00  1.5156e+00  2.1888e+00  1.2456e+00  1.7582e+00  1.4224e+00  1.9644e+00  5.0572e+00  3.9190e+00  4.1902e-01  9.3333e-01
  7.1000e+00  1.6312e+00  1.7338e+00  4.1725e-01  3.0587e-03  1.4692e+00  6.5227e-01  2.4039e+00  2.1887e+00  1.7918e+00  4.5284e+00  2.1163e+00  2.6885e+00  2.3226e+00  2.5765e+00  2.9309e+00  2.4378e+00  1.3385e+00  1.1915e+00  3.3615e+00  1.5829e+00  1.4829e+00  3.2432e+00  2.2953e+00  2.5932e+00  2.2755e+00  1.8631e+00  4.8244e+00  3.7532e+00  4.9370e-01  9.4578e-01
  7.2000e+00  1.6023e+00  1.7219e+00  2.5052e-01 -3.4853e-01  1.0173e+00  5.2775e-01  1.5792e+00  1.4900e+00  3.3151e+00  3.1277e+00  2.0641e+00  2.5960e+00  1.3718e+00  1.6183e+00  1.9195e+00  1.5739e+00  9.2504e-01  8.1145e-01  2.0650e+00  1.5593e+00  1.4289e+00  4.6440e+00  4.1624e+00  3.8064e+00  3.7549e+00  1.6393e+00  4.2081e+00  3.4175e+00  7.6240e-01  9.5762e-01
  7.3000e+00  1.5951e+00  1.7193e+00  1.6982e-01 -4.1728e-01  8.6354e-01  4.1283e-01  1.2611e+00  9.1805e-01  3.8898e+00  2.3314e+00  2.0412e+00  2.5572e+00  9.4605e-01  1.1226e+00  1.4144e+00  1.1270e+00  6.8419e-01  5.9655e-01  1.4176e+00  1.5504e+00  1.4052e+00  4.9387e+00  4.6854e+00  4.1265e+00  4.1879e+00  1.5043e+00  3.7501e+00  3.1688e+00  1.0829e+00  9.6433e-01
  7.4000e+00  1.5835e+00  1.7129e+00  1.3254e-01 -5.1619e-01  8.4483e-01  3.9653e-01  1.1992e+00  6.8627e-01  4.4217e+00  2.0398e+00  2.0300e+00  2.5426e+00  8.2219e-01  9.4285e-01  1.2228e+00  9.2787e-01  5.9163e-01  4.9376e-01  1.1392e+00  1.5473e+00  1.3963e+00  5.4603e+00  5.3043e+00  4.5538e+00  4.6642e+00  1.4473e+00  3.5463e+00  3.0885e+00  1.1787e+00  9.7689e-01
  7.5000e+00  1.5723e+00  1.7064e+00  1.1719e-01 -6.2637e-01  8.1434e-01  3.8339e-01  1.1834e+00  5.5452e-01  4.8489e+00  1.8627e+00  2.0233e+00  2.5345e+00  7.6155e-01  8.4709e-01  1.1213e+00  8.1694e-01  5.4181e-01  4.3544e-01  9.7587e-01  1.5453e+00  1.3908e+00  5.9708e+00  5.8718e+00  4.9585e+00  5.0821e+00  1.4168e+00  3.4282e+00  3.0586e+00  1.2440e+00  9.8745e-01
  7.6000e+00  1.5603e+00  1.7005e+00  1.2317e-01 -6.7481e-01  8.7703e-01  3.9218e-01  1.3715e+00  5.4597e-01  5.2594e+00  1.9378e+00  2.0198e+00  2.5350e+00  8.0993e-01  9.0502e-01  1.1773e+00  8.2009e-01  5.7588e-01  4.3259e-01  9.1475e-01  1.5443e+00  1.3895e+00  6.5421e+00  6.4871e+00  5.4206e+00  5.5378e+00  1.4461e+00  3.4810e+00  3.1159e+00  1.3666e+00  1.0117e+00
  7.7000e+00  1.5514e+00  1.6936e+00  1.1268e-01 -6.7607e-01  7.8129e-01  4.0482e-01  1.5010e+00  5.6108e-01  5.4636e+00  1.9978e+00  2.0148e+00  2.5307e+00  7.8035e-01  9.2142e-01  1.1569e+00  7.8433e-01  5.8712e-01  4.0423e-01  7.6777e-01  1.5432e+00  1.3866e+00  6.9610e+00  6.9232e+00  5.6649e+00  5.7844e+00  1.4168e+00  3.4278e+00  3.0838e+00  1.4395e+00  1.0339e+00
  7.8000e+00  1.5492e+00  1.6902e+00  1.0814e-01 -5.3676e-01  6.9244e-01  4.3057e-01  1.7003e+00  6.5801e-01  5.4156e+00  2.2234e+00  2.0133e+00  2.5320e+00  8.2014e-01  1.0083e+00  1.1982e+00  8.1703e-01  6.3186e-01  3.9651e-01  7.0983e-01  1.5476e+00  1.3939e+00  7.0521e+00  6.9884e+00  5.6204e+00  5.7548e+00  1.3888e+00  3.4707e+00  3.1076e+00  1.5514e+00  1.0590e+00
  7.9000e+00  1.5534e+00  1.6914e+00  1.2360e-01 -2.7955e-01  6.5095e-01  4.4019e-01  1.8035e+00  8.0576e-01  5.1283e+00  2.4319e+00  2.0177e+00  2.5342e+00  8.3844e-01  1.0669e+00  1.1863e+00  8.6264e-01  6.5438e-01  4.1853e-01  6.6501e-01  1.5455e+00  1.3907e+00  6.8196e+00  6.6175e+00  5.3825e+00  5.4762e+00  1.3778e+00  3.4793e+00  3.0458e+00  1.4987e+00  1.0653e+00
  8.0000e+00  1.5487e+00  1.6878e+00  1.6490e-01 -4.0072e-02  7.3574e-01  4.5790e-01  2.0316e+00  1.1612e+00  4.9596e+00  2.9677e+00  2.0347e+00  2.5634e+00  1.1543e+00  1.3680e+00  1.4879e+00  1.1586e+00  7.9792e-01  5.2082e-01  1.1454e+00  1.5718e+00  1.4377e+00  6.9566e+00  6.4665e+00  5.4632e+00  5.3762e+00  1.4740e+00  3.8732e+00  3.2827e+00  1.5657e+00  1.0754e+00
  8.1000e+00  1.5406e+00  1.6835e+00  1.7015e-01 -2.5243e-02  7.1216e-01  4.4238e-01  2.1136e+00  1.3704e+00  5.0722e+00  3.1486e+00  2.0424e+00  2.5734e+00  1.2616e+00  1.4687e+00  1.5823e+00  1.2670e+00  8.4723e-01  5.6493e-01  1.2488e+00  1.5766e+00  1.4459e+00  7.3873e+00  6.8226e+00  5.7819e+00  5.5780e+00  1.4549e+00  3.8561e+00  3.2619e+00  1.7270e+00  1.0828e+00
  8.2000e+00  1.5275e+00  1.6747e+00  1.4807e-01 -2.9846e-01  5.0955e-01  3.7489e-01  1.9768e+00  1.2411e+00  5.5031e+00  2.8750e+00  2.0379e+00  2.5645e+00  1.1787e+00  1.3416e+00  1.4630e+00  1.1679e+00  7.8332e-01  5.2322e-01  1.1102e+00  1.5718e+00  1.4357e+00  8.0207e+00  7.5890e+00  6.2463e+00  6.0557e+00  1.3809e+00  3.6610e+00  3.1649e+00  2.1298e+00  1.0814e+00
  8.3000e+00  1.5154e+00  1.6656e+00  1.2940e-01 -3.3673e-01  3.8209e-01  3.2744e-01  1.9399e+00  1.0458e+00  5.8580e+00  2.6379e+00  2.0284e+00  2.5498e+00  1.0729e+00  1.1967e+00  1.2898e+00  1.0160e+00  7.0502e-01  4.6354e-01  8.2780e-01  1.5588e+00  1.4117e+00  8.5063e+00  8.1402e+00  6.5665e+00  6.3985e+00  1.3084e+00  3.4269e+00  3.0389e+00  2.8166e+00  1.0984e+00
  8.4000e+00  1.4969e+00  1.6522e+00  1.7484e-01 -6.3220e-01  3.0227e-01  3.2430e-01  2.0290e+00  1.0830e+00  6.1758e+00  2.7830e+00  2.0401e+00  2.5756e+00  1.3689e+00  1.3867e+00  1.5537e+00  1.2088e+00  7.8861e-01  5.1973e-01  1.3494e+00  1.5854e+00  1.4583e+00  9.2642e+00  8.8270e+00  7.0769e+00  6.8231e+00  1.3821e+00  3.6743e+00  3.1929e+00  3.4217e+00  1.1049e+00
  8.5000e+00  1.4846e+00  1.6414e+00  1.5373e-01 -6.7324e-01  1.4287e-01  2.8641e-01  1.9894e+00  8.7111e-01  6.4970e+00  2.4958e+00  2.0259e+00  2.5541e+00  1.2172e+00  1.1968e+00  1.3144e+00  9.9353e-01  6.8870e-01  4.3826e-01  9.3226e-01  1.5657e+00  1.4224e+00  9.7517e+00  9.4157e+00  7.3377e+00  7.1263e+00  1.2861e+00  3.3719e+00  3.0266e+00  4.2719e+00  1.1302e+00
  8.6000e+00  1.4674e+00  1.6271e+00  2.3298e-01 -9.4817e-01  7.7345e-02  3.2230e-01  2.2156e+00  9.3430e-01  6.5519e+00  2.7270e+00  2.0415e+00  2.5861e+00  1.5446e+00  1.4640e+00  1.6535e+00  1.2390e+00  8.1140e-01  5.3171e-01  1.5202e+00  1.5904e+00  1.4667e+00  1.0468e+01  1.0004e+01  7.7063e+00  7.3741e+00  1.4076e+00  3.6761e+00  3.1644e+00  5.1734e+00  1.1510e+00
  8.7000e+00  1.4807e+00  1.6387e+00  3.8230e-01 -3.8115e-01  5.1114e-01  4.9757e-01  2.9607e+00  1.3310e+00  5.5975e+00  3.5907e+00  2.0677e+00  2.6310e+00  2.0174e+00  2.0092e+00  2.1804e+00  1.6698e+00  1.0385e+00  7.4299e-01  2.0522e+00  1.5887e+00  1.4711e+00  9.9909e+00  9.1247e+00  7.2056e+00  6.6649e+00  1.4817e+00  3.8633e+00  3.1851e+00  6.6195e+00  1.2182e+00
  8.8000e+00  1.5041e+00  1.6604e+00  5.4996e-01  2.4756e-01  1.0483e+00  6.8206e-01  3.6640e+00  1.6093e+00  4.6618e+00  4.2988e+00  2.0953e+00  2.6745e+00  2.4317e+00  2.4826e+00  2.6402e+00  2.0507e+00  1.2162e+00  9.3248e-01  2.5277e+00  1.5835e+00  1.4697e+00  9.0903e+00  7.8561e+00  6.5063e+00  5.8094e+00  1.5368e+00  4.0035e+00  3.2124e+00  8.1229e+00  1.2804e+00
  8.9000e+00  1.5321e+00  1.6860e+00  6.0111e-01  6.9237e-01  1.4040e+00  7.6952e-01  3.9321e+00  1.5649e+00  4.3014e+00  4.4233e+00  2.0997e+00  2.6813e+00  2.4917e+00  2.5768e+00  2.7096e+00  2.0962e+00  1.2375e+00  9.5574e-01  2.5485e+00  1.5775e+00  1.4612e+00  7.9093e+00  6.7696e+00  5.8098e+00  5.2200e+00  1.5203e+00  3.9557e+00  3.1569e+00  9.7602e+00  1.3108e+00
  9.0000e+00  1.5674e+00  1.7124e+00  4.2447e-01  1.3948e+00  1.4776e+00  7.1351e-01  3.6346e+00  1.2504e+00  4.4414e+00  3.9217e+00  2.0559e+00  2.6165e+00  1.9887e+00  2.0793e+00  2.0806e+00  1.5628e+00  1.0118e+00  6.8674e-01  1.5643e+00  1.5611e+00  1.4242e+00  6.1055e+00  5.5873e+00  4.7815e+00  4.6352e+00  1.3525e+00  3.5053e+00  2.8669e+00  1.1814e+01  1.3331e+00
  9.1000e+00  1.5950e+00  1.7321e+00  2.9271e-01  1.8772e+00  1.5081e+00  6.5650e-01  3.3603e+00  8.9238e-01  4.4831e+00  3.4275e+00  2.0168e+00  2.5576e+00  1.5569e+00  1.5852e+00  1.4430e+00  1.0279e+00  7.6114e-01  4.0924e-01  5.2901e-01  1.5376e+00  1.3753e+00  4.6644e+00  4.5877e+00  3.9310e+00  4.1277e+00  1.0846e+00  2.7736e+00  2.3649e+00  1.3912e+01  1.3422e+00
  9.2000e+00  1.6710e+00  1.8056e+00  6.8982e-01  3.8718e+00  3.2593e+00  1.1061e+00  4.8742e+00  2.4083e+00  2.6673e+00  5.4884e+00  2.0928e+00  2.6715e+00  2.6595e+00  2.7043e+00  2.5824e+00  2.0378e+00  1.2424e+00  8.2511e-01  1.8910e+00  1.5797e+00  1.4564e+00  1.3253e+00  2.5318e-01  1.9209e+00  1.6683e+00  1.3757e+00  3.6475e+00  2.8458e+00  1.6937e+01  1.5094e+00
  9.3000e+00  1.7064e+00  1.8394e+00  9.1794e-01  4.9291e+00  4.0128e+00  1.2936e+00  5.4242e+00  2.9095e+00  2.0173e+00  6.1154e+00  2.1166e+00  2.7078e+00  3.0585e+00  3.0252e+00  2.8727e+00  2.2982e+00  1.3506e+00  9.0955e-01  2.2142e+00  1.5910e+00  1.4765e+00 -4.1587e-01 -2.0014e+00  8.8611e-01  4.2586e-01  1.3950e+00  3.7293e+00  2.8757e+00  1.9518e+01  1.6131e+00
  9.4000e+00  1.7296e+00  1.8602e+00  9.8222e-01  5.8428e+00  4.4221e+00  1.3722e+00  5.6235e+00  3.1269e+00  1.7027e+00  6.3133e+00  2.1175e+00  2.7087e+00  3.1324e+00  3.0820e+00  2.8748e+00  2.3121e+00  1.3599e+00  9.0121e-01  2.1339e+00  1.5891e+00  1.4721e+00 -1.6919e+00 -3.5319e+00  1.3252e-01 -4.2814e-01  1.3662e+00  3.6697e+00  2.8160e+00  2.1702e+01  1.7166e+00
  9.5000e+00  1.7448e+00  1.8749e+00  1.0934e+00  6.4731e+00  4.7536e+00  1.4425e+00  5.7893e+00  3.2782e+00  1.4638e+00  6.4610e+00  2.1217e+00  2.7150e+00  3.2522e+00  3.1663e+00  2.9272e+00  2.3627e+00  1.3758e+00  9.1606e-01  2.1557e+00  1.5854e+00  1.4663e+00 -2.5572e+00 -4.6651e+00 -3.5414e-01 -1.0523e+00  1.3394e+00  3.6210e+00  2.7738e+00  2.3412e+01  1.8019e+00
  9.6000e+00  1.7585e+00  1.8884e+00  1.1777e+00  7.0190e+00  5.0325e+00  1.4977e+00  5.9061e+00  3.3713e+00  1.2703e+00  6.5340e+00  2.1232e+00  2.7165e+00  3.3181e+00  3.2187e+00  2.9475e+00  2.3857e+00  1.3796e+00  9.2471e-01  2.1323e+00  1.5778e+00  1.4542e+00 -3.3253e+00 -5.6128e+00 -7.7141e-01 -1.5816e+00  1.3073e+00  3.5514e+00  2.7154e+00  2.4941e+01  1.8908e+00
  9.7000e+00  1.7707e+00  1.9008e+00  1.2695e+00  7.4758e+00  5.3021e+00  1.5596e+00  6.0384e+00  3.5198e+00  1.1047e+00  6.6600e+00  2.1270e+00  2.7231e+00  3.4303e+00  3.2998e+00  3.0022e+00  2.4338e+00  1.3948e+00  9.3216e-01  2.1888e+00  1.5765e+00  1.4520e+00 -4.0229e+00 -6.4691e+00 -1.1342e+00 -2.0618e+00  1.2849e+00  3.5137e+00  2.6896e+00  2.6367e+01  1.9836e+00
  9.8000e+00  1.7731e+00  1.9033e+00  1.3090e+00  7.6556e+00  5.3901e+00  1.5719e+00  6.0219e+00  3.4282e+00  1.0486e+00  6.5403e+00  2.1262e+00  2.7205e+00  3.4242e+00  3.2862e+00  2.9667e+00  2.4022e+00  1.3691e+00  9.1605e-01  2.1664e+00  1.5692e+00  1.4393e+00 -4.2699e+00 -6.7762e+00 -1.2443e+00 -2.2369e+00  1.2526e+00  3.4280e+00  2.6134e+00  2.7150e+01  2.0198e+00
  9.9000e+00  1.7734e+00  1.9041e+00  1.3909e+00  7.7941e+00  5.5096e+00  1.6032e+00  6.0536e+00  3.4295e+00  9.8919e-01  6.5243e+00  2.1303e+00  2.7280e+00  3.5221e+00  3.3352e+00  2.9986e+00  2.4218e+00  1.3629e+00  9.0347e-01  2.2964e+00  1.5708e+00  1.4412e+00 -4.4902e+00 -7.1243e+00 -1.3297e+00 -2.4295e+00  1.2337e+00  3.3982e+00  2.5977e+00  2.7833e+01  2.0571e+00
  1.0000e+01  1.7786e+00  1.9101e+00  1.4735e+00  8.0044e+00  5.6808e+00  1.6448e+00  6.1089e+00  3.4241e+00  8.9090e-01  6.4889e+00  2.1349e+00  2.7341e+00  3.5865e+00  3.3828e+00  3.0265e+00  2.4407e+00  1.3566e+00  8.9795e-01  2.3955e+00  1.5682e+00  1.4362e+00 -4.8613e+00 -7.5858e+00 -1.4877e+00 -2.6883e+00  1.2135e+00  3.3482e+00  2.5504e+00  2.8786e+01  2.1195e+00
  1.0100e+01  1.7922e+00  1.9260e+00  1.5966e+00  8.2624e+00  5.9538e+00  1.7260e+00  6.2809e+00  3.5877e+00  7.3368e-01  6.6295e+00  2.1452e+00  2.7486e+00  3.7153e+00  3.5027e+00  3.1379e+00  2.5330e+00  1.3882e+00  9.2275e-01  2.5596e+00  1.5698e+00  1.4392e+00 -5.4508e+00 -8.2331e+00 -1.7515e+00 -3.0482e+00  1.2087e+00  3.3465e+00  2.5482e+00  2.9893e+01  2.2230e+00
  1.0200e+01  1.8070e+00  1.9431e+00  1.6959e+00  8.4842e+00  6.2002e+00  1.8015e+00  6.4432e+00  3.7509e+00  5.9418e-01  6.7649e+00  2.1545e+00  2.7610e+00  3.8082e+00  3.6063e+00  3.2351e+00  2.6142e+00  1.4182e+00  9.4551e-01  2.6924e+00  1.5710e+00  1.4415e+00 -6.0248e+00 -8.7955e+00 -2.0072e+00 -3.3612e+00  1.2055e+00  3.3462e+00  2.5475e+00  3.1086e+01  2.3330e+00
  1.0300e+01  1.8173e+00  1.9566e+00  1.8402e+00  8.6118e+00  6.4362e+00  1.8816e+00  6.5694e+00  3.8076e+00  4.6841e-01  6.7974e+00  2.1661e+00  2.7772e+00  3.9393e+00  3.7112e+00  3.3325e+00  2.6883e+00  1.4323e+00  9.5530e-01  2.8996e+00  1.5728e+00  1.4442e+00 -6.4640e+00 -9.2739e+00 -2.1569e+00 -3.6226e+00  1.1882e+00  3.3139e+00  2.5234e+00  3.2217e+01  2.4284e+00
  1.0400e+01  1.8175e+00  1.9582e+00  1.9075e+00  8.6410e+00  6.5316e+00  1.9147e+00  6.6126e+00  3.8060e+00  4.1809e-01  6.7568e+00  2.1736e+00  2.7863e+00  3.9611e+00  3.7603e+00  3.3672e+00  2.7076e+00  1.4261e+00  9.4182e-01  3.0908e+00  1.5741e+00  1.4454e+00 -6.6003e+00 -9.4581e+00 -2.1908e+00 -3.7070e+00  1.1850e+00  3.3144e+00  2.5249e+00  3.3173e+01  2.4779e+00
  1.0500e+01  1.8131e+00  1.9569e+00  2.0342e+00  8.5330e+00  6.6193e+00  1.9629e+00  6.6445e+00  3.6619e+00  3.7244e-01  6.6247e+00  2.1854e+00  2.8020e+00  4.0357e+00  3.8224e+00  3.4294e+00  2.7422e+00  1.4142e+00  9.2953e-01  3.3593e+00  1.5771e+00  1.4495e+00 -6.4938e+00 -9.5097e+00 -2.0795e+00 -3.7026e+00  1.1698e+00  3.2846e+00  2.5033e+00  3.4198e+01  2.4880e+00
  1.0600e+01  1.7459e+00  1.8992e+00  1.7836e+00  6.1607e+00  5.6429e+00  1.7659e+00  6.1194e+00  3.1564e+00  1.1008e+00  6.0391e+00  2.1834e+00  2.7978e+00  3.8559e+00  3.6890e+00  3.4006e+00  2.6762e+00  1.3709e+00  9.0812e-01  3.5287e+00  1.5782e+00  1.4515e+00 -2.2924e+00 -4.8851e+00  3.3808e-01 -1.1870e+00  1.1759e+00  3.2853e+00  2.5364e+00  1.9471e+01  1.9574e+00
  1.0700e+01  1.7321e+00  1.8915e+00  1.8358e+00  5.3529e+00  5.5077e+00  1.7564e+00  5.8956e+00  3.1738e+00  1.1251e+00  5.8671e+00  2.2046e+00  2.8184e+00  3.9005e+00  3.7580e+00  3.4845e+00  2.7624e+00  1.3628e+00  9.2060e-01  3.8975e+00  1.5814e+00  1.4561e+00 -1.1678e+00 -4.0296e+00  1.1973e+00 -6.2379e-01  1.1401e+00  3.2263e+00  2.5014e+00  5.4416e+00  1.7012e+00
  1.0800e+01  1.7964e+00  1.9602e+00  2.5337e+00  6.3585e+00  6.5870e+00  2.1523e+00  6.5360e+00  3.4601e+00  2.2460e-01  6.1178e+00  2.2585e+00  2.8913e+00  4.4804e+00  4.1939e+00  3.8447e+00  3.0427e+00  1.4152e+00  9.4903e-01  4.7096e+00  1.5938e+00  1.4748e+00 -4.1086e+00 -7.4349e+00 -3.1752e-01 -2.5936e+00  1.0782e+00  3.1140e+00  2.4005e+00  2.3650e+00  1.9129e+00
  1.0900e+01  1.8800e+00  2.0586e+00  3.5520e+00  8.0948e+00  7.9545e+00  2.5900e+00  7.4969e+00  3.8592e+00 -4.2124e-01  6.6778e+00  2.3034e+00  2.9543e+00  5.0442e+00  4.5989e+00  4.1932e+00  3.3368e+00  1.5057e+00  1.0266e+00  5.1800e+00  1.6008e+00  1.4874e+00 -7.8571e+00 -1.1492e+01 -1.9673e+00 -4.6819e+00  1.0935e+00  3.1538e+00  2.4138e+00  3.9845e+00  2.7806e+00
  1.1000e+01  1.8721e+00  2.0459e+00  3.3767e+00  7.6652e+00  7.7650e+00  2.5627e+00  7.4228e+00  3.7282e+00 -4.4566e-01  6.6503e+00  2.3006e+00  2.9454e+00  4.9261e+00  4.5471e+00  4.1840e+00  3.3466e+00  1.5243e+00  1.0687e+00  5.0048e+00  1.5956e+00  1.4817e+00 -7.0450e+00 -1.0816e+01 -1.6297e+00 -4.3640e+00  1.1407e+00  3.2491e+00  2.4788e+00  1.3228e+00  2.4353e+00
