   0.6000000E+01   0.5287309E+02   0.4100309E+02   0.3900602E+02   0.3849181E+02
   0.6100000E+01   0.5291384E+02   0.4104384E+02   0.3903194E+02   0.3851953E+02
   0.6200000E+01   0.5293819E+02   0.4106819E+02   0.3904372E+02   0.3853306E+02
   0.6300000E+01   0.5297013E+02   0.4110013E+02   0.3904993E+02   0.3854351E+02
   0.6400000E+01   0.5284478E+02   0.4097478E+02   0.3899747E+02   0.3852153E+02
   0.6500000E+01   0.5273552E+02   0.4086552E+02   0.3894941E+02   0.3849161E+02
   0.6600000E+01   0.5252457E+02   0.4065457E+02   0.3890526E+02   0.3846117E+02
   0.6700000E+01   0.5230523E+02   0.4043523E+02   0.3882448E+02   0.3837481E+02
   0.6800000E+01   0.5207252E+02   0.4020252E+02   0.3873188E+02   0.3827762E+02
   0.6900000E+01   0.5179170E+02   0.3992170E+02   0.3863661E+02   0.3817823E+02
   0.7000000E+01   0.5146106E+02   0.3959106E+02   0.3853061E+02   0.3806378E+02
   0.7100000E+01   0.5107615E+02   0.3920615E+02   0.3841384E+02   0.3794389E+02
   0.7200000E+01   0.5067458E+02   0.3880458E+02   0.3828436E+02   0.3782349E+02
   0.7300000E+01   0.5026841E+02   0.3839841E+02   0.3817743E+02   0.3772558E+02
   0.7400000E+01   0.4989692E+02   0.3802692E+02   0.3808107E+02   0.3763960E+02
   0.7500000E+01   0.4948276E+02   0.3761276E+02   0.3797466E+02   0.3754045E+02
   0.7600000E+01   0.4906090E+02   0.3719090E+02   0.3787008E+02   0.3743926E+02
   0.7700000E+01   0.4854032E+02   0.3667032E+02   0.3778584E+02   0.3735853E+02
   0.7800000E+01   0.4807536E+02   0.3620536E+02   0.3770307E+02   0.3729097E+02
   0.7900000E+01   0.4776750E+02   0.3589750E+02   0.3760555E+02   0.3720851E+02
   0.8000000E+01   0.4744631E+02   0.3557631E+02   0.3750689E+02   0.3712510E+02
   0.8100000E+01   0.4715214E+02   0.3528214E+02   0.3740878E+02   0.3704382E+02
   0.8200000E+01   0.4687921E+02   0.3500921E+02   0.3730029E+02   0.3695378E+02
   0.8300000E+01   0.4664459E+02   0.3477459E+02   0.3718703E+02   0.3685977E+02
   0.8400000E+01   0.4645403E+02   0.3458403E+02   0.3704710E+02   0.3673704E+02
   0.8500000E+01   0.4638840E+02   0.3451840E+02   0.3694774E+02   0.3666195E+02
   0.8600000E+01   0.4626037E+02   0.3439037E+02   0.3679891E+02   0.3653338E+02
   0.8700000E+01   0.4601145E+02   0.3414145E+02   0.3666416E+02   0.3642331E+02
   0.8800000E+01   0.4600594E+02   0.3413594E+02   0.3655355E+02   0.3632877E+02
   0.8900000E+01   0.4585646E+02   0.3398646E+02   0.3644636E+02   0.3624860E+02
   0.9000000E+01   0.4589887E+02   0.3402887E+02   0.3635470E+02   0.3616991E+02
   0.9100000E+01   0.4579400E+02   0.3392400E+02   0.3614422E+02   0.3598078E+02
   0.9200000E+01   0.4569150E+02   0.3382150E+02   0.3599571E+02   0.3587652E+02
   0.9300000E+01   0.4574699E+02   0.3387699E+02   0.3577306E+02   0.3574106E+02
   0.9400000E+01   0.4568869E+02   0.3381869E+02   0.3558338E+02   0.3560403E+02
   0.9500000E+01   0.4552620E+02   0.3365620E+02   0.3536246E+02   0.3546688E+02
   0.9600000E+01   0.4545311E+02   0.3358311E+02   0.3514533E+02   0.3532873E+02
   0.9700000E+01   0.4537125E+02   0.3350125E+02   0.3500447E+02   0.3521715E+02
   0.9800000E+01   0.4517833E+02   0.3330833E+02   0.3487256E+02   0.3508635E+02
   0.9900000E+01   0.4514583E+02   0.3327583E+02   0.3493147E+02   0.3501938E+02
   0.1000000E+02   0.4510474E+02   0.3323474E+02   0.3493838E+02   0.3492709E+02
   0.1010000E+02   0.4507254E+02   0.3320254E+02   0.3493509E+02   0.3484113E+02
   0.1020000E+02   0.4487454E+02   0.3300454E+02   0.3477664E+02   0.3466520E+02
   0.1030000E+02   0.4487309E+02   0.3300309E+02   0.3472888E+02   0.3455644E+02
   0.1040000E+02   0.4524483E+02   0.3337483E+02   0.3487654E+02   0.3458891E+02
   0.1050000E+02   0.4554512E+02   0.3367512E+02   0.3468790E+02   0.3438652E+02
   0.1060000E+02   0.4595992E+02   0.3408992E+02   0.3433004E+02   0.3409706E+02
   0.1070000E+02   0.4770696E+02   0.3583696E+02   0.3457188E+02   0.3419049E+02
   0.1080000E+02   0.4785877E+02   0.3598877E+02   0.3436663E+02   0.3397416E+02
   0.1090000E+02   0.4624782E+02   0.3437782E+02   0.3304343E+02   0.3342245E+02
   0.1100000E+02   0.4257333E+02   0.3070333E+02   0.3179747E+02   0.3271209E+02
