    log(age)        CN_1        CN_2      Ca4227       G4300      Fe4383      Ca4455      Fe4531      Fe4668      H_beta      Fe5015        Mg_1        Mg_2        Mg_b      Fe5270      Fe5335      Fe5406      Fe5709      Fe5782        Na_D       TiO_1       TiO_2    Hdelta_A    Hgamma_A    Hdelta_F    Hgamma_F      Ca8498      Ca8542      Ca8662        MgUV       D4000
  7.3000e+00  1.6232e+00  1.7165e+00  7.3071e-03 -5.0630e-01 -5.5086e-02  2.6121e-01  3.1625e-02  2.0305e-01  2.7644e+00  3.1946e-01  2.0003e+00  2.4767e+00  2.5624e-02  3.1099e-02  2.8196e-02  1.7008e-02  1.8552e-02  3.9661e-03  7.2486e-02  1.5371e+00  1.3617e+00  3.4736e+00  3.4226e+00  2.6964e+00  2.7871e+00  3.6920e-01  8.8456e-01  1.1330e+00  3.0845e-01  9.0999e-01
  7.4000e+00  1.6116e+00  1.7097e+00  7.4122e-03 -6.2490e-01 -1.1879e-01  2.7868e-01  2.6874e-02  1.9670e-01  3.1585e+00  3.0429e-01  1.9996e+00  2.4760e+00  2.5977e-02  2.6091e-02  2.4984e-02  1.4179e-02  1.5606e-02  3.4918e-03  7.1718e-02  1.5371e+00  1.3616e+00  4.0305e+00  3.9805e+00  3.1135e+00  3.1996e+00  3.7731e-01  8.8768e-01  1.2001e+00  2.8762e-01  9.1549e-01
  7.5000e+00  1.5925e+00  1.7014e+00  8.2511e-03 -7.6738e-01 -1.3242e-01  3.4055e-01  3.4190e-02  2.1485e-01  3.8953e+00  3.4891e-01  1.9985e+00  2.4754e+00  3.0247e-02  3.2692e-02  2.9992e-02  1.8034e-02  1.8689e-02  4.0647e-03  8.2401e-02  1.5370e+00  1.3615e+00  4.9787e+00  4.8916e+00  3.8913e+00  3.9648e+00  4.5160e-01  1.0543e+00  1.4192e+00  2.8895e-01  9.2521e-01
  7.6000e+00  1.5688e+00  1.6908e+00  8.8973e-03 -9.5833e-01 -1.5851e-01  4.1495e-01  3.8217e-02  2.3394e-01  4.7793e+00  3.9395e-01  1.9972e+00  2.4745e+00  3.3459e-02  3.5205e-02  3.2524e-02  1.9680e-02  1.9707e-02  4.2879e-03  9.3562e-02  1.5370e+00  1.3614e+00  6.1322e+00  6.0020e+00  4.8308e+00  4.8840e+00  5.1771e-01  1.2008e+00  1.6456e+00  3.0380e-01  9.3638e-01
  7.7000e+00  1.5591e+00  1.6848e+00  9.5459e-03 -1.0442e+00 -2.4154e-01  3.9161e-01  4.2161e-02  2.1461e-01  5.0867e+00  3.6274e-01  1.9969e+00  2.4744e+00  3.7569e-02  3.6115e-02  3.4273e-02  2.0511e-02  2.0057e-02  4.3779e-03  8.8070e-02  1.5369e+00  1.3613e+00  6.5516e+00  6.4362e+00  5.1544e+00  5.1977e+00  5.6697e-01  1.2891e+00  1.7555e+00  2.8117e-01  9.4228e-01
  7.8000e+00  1.5510e+00  1.6799e+00  1.1333e-02 -1.1009e+00 -3.1390e-01  3.5612e-01  5.8131e-02  1.9832e-01  5.3146e+00  3.4558e-01  1.9970e+00  2.4750e+00  4.8898e-02  5.2804e-02  4.6453e-02  3.1572e-02  3.1334e-02  7.0313e-03  8.5446e-02  1.5368e+00  1.3616e+00  6.8874e+00  6.7820e+00  5.4214e+00  5.4491e+00  6.4884e-01  1.4835e+00  1.8689e+00  2.5379e-01  9.4852e-01
  7.9000e+00  1.5441e+00  1.6759e+00  1.6405e-02 -1.0825e+00 -3.5503e-01  3.0904e-01  1.1680e-01  2.0022e-01  5.4077e+00  3.8690e-01  1.9978e+00  2.4774e+00  7.5650e-02  1.2454e-01  9.1750e-02  7.4158e-02  7.1868e-02  1.4628e-02  9.2073e-02  1.5365e+00  1.3624e+00  7.1554e+00  7.0217e+00  5.6528e+00  5.6380e+00  7.5282e-01  1.8111e+00  1.9521e+00  2.1590e-01  9.5738e-01
  8.0000e+00  1.5293e+00  1.6653e+00  1.3854e-02 -1.3193e+00 -5.3878e-01  2.7894e-01  6.4391e-02  1.4825e-01  5.9530e+00  2.5563e-01  1.9963e+00  2.4747e+00  6.5501e-02  4.1174e-02  4.3574e-02  2.3449e-02  2.0836e-02  4.4644e-03  7.1581e-02  1.5367e+00  1.3610e+00  7.7968e+00  7.7358e+00  6.0979e+00  6.1002e+00  6.9771e-01  1.5252e+00  2.0330e+00  2.1217e-01  9.6222e-01
  8.1000e+00  1.5271e+00  1.6633e+00  3.6700e-02 -9.2649e-01 -4.0401e-01  2.5641e-01  3.4089e-01  2.5792e-01  5.3332e+00  6.0451e-01  1.9991e+00  2.4842e+00  1.6306e-01  3.4054e-01  2.2679e-01  1.9147e-01  1.6775e-01  3.2882e-02  1.2043e-01  1.5357e+00  1.3634e+00  7.8070e+00  7.4753e+00  6.1037e+00  5.9208e+00  7.6361e-01  1.9513e+00  1.8442e+00  2.1393e-01  9.8628e-01
  8.2000e+00  1.5210e+00  1.6593e+00  4.1384e-02 -9.2190e-01 -4.5961e-01  2.1400e-01  3.7833e-01  2.5242e-01  5.4194e+00  6.1401e-01  1.9993e+00  2.4853e+00  1.7921e-01  3.6881e-01  2.4498e-01  2.0659e-01  1.7919e-01  3.5346e-02  1.2073e-01  1.5356e+00  1.3635e+00  8.0428e+00  7.6885e+00  6.2906e+00  6.0711e+00  7.7778e-01  1.9854e+00  1.8599e+00  2.1481e-01  9.9509e-01
  8.3000e+00  1.5019e+00  1.6458e+00  2.7979e-02 -1.4336e+00 -7.9644e-01  1.6259e-01  1.9233e-01  1.4053e-01  6.3779e+00  3.2355e-01  1.9968e+00  2.4790e+00  1.3351e-01  1.7409e-01  1.3032e-01  9.9074e-02  8.7526e-02  1.7835e-02  8.5482e-02  1.5361e+00  1.3620e+00  8.9028e+00  8.7778e+00  6.8875e+00  6.7756e+00  7.7982e-01  1.8591e+00  2.0246e+00  2.2680e-01  9.9140e-01
  8.4000e+00  1.4960e+00  1.6405e+00  4.1441e-02 -1.2827e+00 -7.9404e-01  1.5305e-01  3.2836e-01  1.9313e-01  6.1301e+00  4.9035e-01  1.9979e+00  2.4832e+00  1.8102e-01  3.1163e-01  2.1309e-01  1.7505e-01  1.5184e-01  3.1119e-02  1.0870e-01  1.5357e+00  1.3630e+00  9.1149e+00  8.8451e+00  6.9974e+00  6.7805e+00  7.6770e-01  1.9271e+00  1.9076e+00  2.6109e-01  1.0079e+00
  8.5000e+00  1.4852e+00  1.6330e+00  4.4823e-02 -1.4499e+00 -9.1584e-01  1.1082e-01  3.1293e-01  1.5079e-01  6.4874e+00  4.1746e-01  1.9967e+00  2.4824e+00  2.0326e-01  2.7313e-01  1.9625e-01  1.5293e-01  1.3145e-01  2.7407e-02  1.0143e-01  1.5357e+00  1.3626e+00  9.5640e+00  9.3388e+00  7.3220e+00  7.1063e+00  7.9258e-01  1.9302e+00  1.9694e+00  4.1226e-01  1.0171e+00
  8.6000e+00  1.4693e+00  1.6203e+00  4.7995e-02 -1.6503e+00 -1.1028e+00  8.8230e-02  3.1467e-01  1.3617e-01  6.8294e+00  3.9613e-01  1.9960e+00  2.4821e+00  2.1865e-01  2.6701e-01  1.9418e-01  1.4965e-01  1.2814e-01  2.7062e-02  1.0053e-01  1.5357e+00  1.3624e+00  1.0234e+01  1.0021e+01  7.7342e+00  7.4967e+00  7.9612e-01  1.9288e+00  1.9992e+00  4.8451e-01  1.0278e+00
  8.7000e+00  1.4593e+00  1.6096e+00  5.4436e-02 -1.7959e+00 -1.2949e+00  7.8023e-02  3.1036e-01  1.1426e-01  6.9150e+00  3.5195e-01  1.9946e+00  2.4815e+00  2.4373e-01  2.5049e-01  1.8667e-01  1.3689e-01  1.1257e-01  2.3424e-02  1.0242e-01  1.5356e+00  1.3619e+00  1.0634e+01  1.0413e+01  7.8763e+00  7.6164e+00  7.4516e-01  1.8036e+00  1.9383e+00  6.2027e-01  1.0393e+00
  8.8000e+00  1.4652e+00  1.6116e+00  7.4617e-02 -1.5529e+00 -1.1936e+00  7.7020e-02  4.3101e-01  1.3774e-01  6.3688e+00  4.5358e-01  1.9945e+00  2.4846e+00  3.1058e-01  3.3143e-01  2.4059e-01  1.7673e-01  1.4060e-01  2.8768e-02  1.1897e-01  1.5353e+00  1.3620e+00  1.0328e+01  9.9597e+00  7.5836e+00  7.2366e+00  7.2435e-01  1.7710e+00  1.8102e+00  9.7636e-01  1.0585e+00
  8.9000e+00  1.4599e+00  1.6057e+00  7.9048e-02 -1.5901e+00 -1.3156e+00  7.0603e-02  4.2119e-01  1.2503e-01  6.4172e+00  4.2014e-01  1.9936e+00  2.4838e+00  3.1703e-01  3.1904e-01  2.3136e-01  1.6638e-01  1.2772e-01  2.5250e-02  1.1934e-01  1.5352e+00  1.3615e+00  1.0524e+01  1.0149e+01  7.6378e+00  7.2826e+00  6.8525e-01  1.6798e+00  1.7700e+00  1.0540e+00  1.0657e+00
  9.0000e+00  1.4647e+00  1.6083e+00  9.9973e-02 -1.1365e+00 -1.1480e+00  7.7096e-02  5.6497e-01  1.6692e-01  5.9594e+00  5.5756e-01  1.9941e+00  2.4866e+00  3.5527e-01  4.0276e-01  2.8344e-01  2.0709e-01  1.5665e-01  2.9228e-02  1.2926e-01  1.5349e+00  1.3615e+00  1.0219e+01  9.6232e+00  7.4022e+00  6.9316e+00  6.9914e-01  1.7212e+00  1.7209e+00  1.3426e+00  1.0854e+00
  9.1000e+00  1.4741e+00  1.6110e+00  1.1634e-01 -6.6589e-01 -1.1344e+00  9.4433e-02  6.2833e-01  1.7807e-01  5.3815e+00  5.9742e-01  1.9941e+00  2.4881e+00  3.7882e-01  4.5494e-01  3.1545e-01  2.2654e-01  1.5941e-01  2.9465e-02  1.4718e-01  1.5348e+00  1.3614e+00  9.7342e+00  8.8952e+00  6.9125e+00  6.3253e+00  6.0339e-01  1.5432e+00  1.5259e+00  1.7486e+00  1.1040e+00
  9.2000e+00  1.5173e+00  1.6392e+00  1.5001e-01  2.7177e-01 -6.7458e-01  1.1701e-01  7.8284e-01  1.8032e-01  4.1019e+00  6.6718e-01  1.9936e+00  2.4909e+00  4.5369e-01  5.1085e-01  3.6331e-01  2.4231e-01  1.5328e-01  2.6774e-02  1.6036e-01  1.5344e+00  1.3608e+00  7.6869e+00  6.5352e+00  5.4101e+00  4.7257e+00  5.3091e-01  1.3590e+00  1.2970e+00  3.2726e+00  1.1337e+00
  9.3000e+00  1.5133e+00  1.6354e+00  1.5753e-01  2.4625e-01 -7.5798e-01  1.1110e-01  7.6344e-01  1.6494e-01  4.1727e+00  6.2829e-01  1.9930e+00  2.4906e+00  4.6961e-01  4.9800e-01  3.5452e-01  2.3380e-01  1.4329e-01  2.4259e-02  1.6706e-01  1.5344e+00  1.3605e+00  7.8191e+00  6.6937e+00  5.4540e+00  4.7832e+00  5.1882e-01  1.3216e+00  1.2838e+00  3.3616e+00  1.1387e+00
  9.4000e+00  1.5261e+00  1.6448e+00  1.8012e-01  6.7018e-01 -5.4429e-01  1.2185e-01  8.4676e-01  1.8947e-01  3.8207e+00  6.9436e-01  1.9938e+00  2.4928e+00  5.0267e-01  5.4450e-01  3.8199e-01  2.5589e-01  1.5773e-01  2.6926e-02  1.7892e-01  1.5343e+00  1.3606e+00  7.1389e+00  5.8870e+00  5.0121e+00  4.2930e+00  5.2758e-01  1.3488e+00  1.2734e+00  3.8395e+00  1.1520e+00
  9.5000e+00  1.5373e+00  1.6554e+00  1.8609e-01  6.0067e-01 -3.9712e-01  1.1246e-01  8.0671e-01  1.6066e-01  3.8117e+00  6.2699e-01  1.9937e+00  2.4930e+00  5.3033e-01  5.1265e-01  3.6673e-01  2.3834e-01  1.4136e-01  2.3734e-02  1.8670e-01  1.5343e+00  1.3603e+00  6.6347e+00  5.5492e+00  4.7939e+00  4.1669e+00  5.3162e-01  1.3277e+00  1.2707e+00  4.1535e+00  1.1422e+00
  9.6000e+00  1.5460e+00  1.6638e+00  2.0934e-01  8.4779e-01 -1.8455e-01  1.1790e-01  8.4093e-01  1.7787e-01  3.7203e+00  6.5160e-01  1.9951e+00  2.4952e+00  5.6244e-01  5.4002e-01  3.8054e-01  2.5165e-01  1.4858e-01  2.5079e-02  2.0456e-01  1.5343e+00  1.3603e+00  6.1691e+00  5.0473e+00  4.6120e+00  3.9553e+00  5.4196e-01  1.3561e+00  1.2809e+00  4.3164e+00  1.1433e+00
  9.7000e+00  1.5486e+00  1.6685e+00  2.2296e-01  6.9319e-01 -9.7688e-02  1.1369e-01  7.7890e-01  1.6968e-01  3.8731e+00  5.8437e-01  1.9968e+00  2.4970e+00  5.9552e-01  5.3164e-01  3.7163e-01  2.4794e-01  1.3876e-01  2.3567e-02  2.3541e-01  1.5343e+00  1.3602e+00  6.0850e+00  5.0821e+00  4.7120e+00  4.0841e+00  5.3694e-01  1.3442e+00  1.2844e+00  4.1532e+00  1.1294e+00
  9.8000e+00  1.5693e+00  1.6857e+00  2.3717e-01  1.2897e+00  2.6980e-01  1.3357e-01  8.7831e-01  2.0711e-01  3.4196e+00  6.7235e-01  1.9987e+00  2.4996e+00  6.0583e-01  5.8645e-01  4.0439e-01  2.7268e-01  1.5195e-01  2.5466e-02  2.4343e-01  1.5342e+00  1.3602e+00  5.0400e+00  3.8268e+00  4.1565e+00  3.4224e+00  5.3815e-01  1.3518e+00  1.2459e+00  4.6419e+00  1.1322e+00
  9.9000e+00  1.5852e+00  1.6990e+00  2.4514e-01  1.4343e+00  4.6091e-01  1.4386e-01  8.7555e-01  2.1338e-01  3.1396e+00  6.6047e-01  2.0003e+00  2.5017e+00  6.2585e-01  6.0400e-01  4.1531e-01  2.8104e-01  1.4997e-01  2.5252e-02  2.6762e-01  1.5342e+00  1.3601e+00  4.2965e+00  3.0909e+00  3.7509e+00  3.0194e+00  5.2784e-01  1.3332e+00  1.2092e+00  4.5682e+00  1.1222e+00
  1.0000e+01  1.5935e+00  1.7057e+00  2.6052e-01  1.4198e+00  5.4811e-01  1.5662e-01  8.4324e-01  2.1309e-01  2.9819e+00  6.1572e-01  2.0025e+00  2.5047e+00  6.6547e-01  6.1959e-01  4.2513e-01  2.9012e-01  1.4463e-01  2.4544e-02  3.1201e-01  1.5342e+00  1.3601e+00  3.9214e+00  2.7450e+00  3.5393e+00  2.8110e+00  5.1574e-01  1.3174e+00  1.1824e+00  4.1920e+00  1.1122e+00
  1.0100e+01  1.6113e+00  1.7163e+00  3.0391e-01  2.3088e+00  8.5970e-01  2.0294e-01  1.0331e+00  2.7479e-01  2.3503e+00  7.7294e-01  2.0039e+00  2.5086e+00  7.0385e-01  7.1976e-01  4.8621e-01  3.3791e-01  1.7242e-01  2.9094e-02  3.2883e-01  1.5340e+00  1.3603e+00  2.8432e+00  1.2542e+00  2.7688e+00  1.8398e+00  5.0832e-01  1.3263e+00  1.1396e+00  4.5694e+00  1.1424e+00
  1.0200e+01  1.6250e+00  1.7255e+00  3.5788e-01  2.5147e+00  1.0109e+00  2.2265e-01  1.0494e+00  2.6875e-01  2.0296e+00  7.2108e-01  2.0068e+00  2.5144e+00  8.0209e-01  7.6202e-01  5.1953e-01  3.5885e-01  1.6361e-01  2.7471e-02  4.0410e-01  1.5339e+00  1.3600e+00  2.0897e+00  4.6223e-01  2.2610e+00  1.2936e+00  4.8642e-01  1.2851e+00  1.0856e+00  5.3481e+00  1.1567e+00
  1.0300e+01  1.6325e+00  1.7301e+00  3.9903e-01  3.0328e+00  1.1688e+00  2.4563e-01  1.1334e+00  2.9455e-01  1.7667e+00  7.7281e-01  2.0087e+00  2.5182e+00  8.4722e-01  8.1867e-01  5.5721e-01  3.8730e-01  1.7339e-01  2.9050e-02  4.3717e-01  1.5339e+00  1.3600e+00  1.5800e+00 -3.4012e-01  1.9107e+00  7.8928e-01  4.9215e-01  1.3113e+00  1.0870e+00  5.8831e+00  1.1765e+00
  1.0400e+01  1.6425e+00  1.7359e+00  4.4572e-01  4.0100e+00  1.4458e+00  2.8167e-01  1.3503e+00  3.7002e-01  1.3858e+00  9.5542e-01  2.0101e+00  2.5212e+00  8.5689e-01  9.1607e-01  6.1203e-01  4.3600e-01  2.0999e-01  3.5984e-02  4.3653e-01  1.5338e+00  1.3606e+00  8.0226e-01 -1.6283e+00  1.3654e+00 -1.4306e-02  5.0856e-01  1.3701e+00  1.1112e+00  6.3572e+00  1.2208e+00
  1.0500e+01  1.6480e+00  1.7413e+00  5.1549e-01  3.5594e+00  1.4347e+00  2.9479e-01  1.2036e+00  3.0786e-01  1.3522e+00  7.1685e-01  2.0175e+00  2.5326e+00  1.0251e+00  9.3101e-01  6.4833e-01  4.5014e-01  1.7035e-01  2.8522e-02  6.1219e-01  1.5338e+00  1.3598e+00  6.8184e-01 -1.5648e+00  1.3295e+00 -9.1758e-03  4.8871e-01  1.3368e+00  1.0780e+00  5.9682e+00  1.2021e+00
  1.0600e+01  1.6608e+00  1.7481e+00  5.5273e-01  4.6251e+00  1.6826e+00  2.8902e-01  1.4409e+00  3.7278e-01  9.6312e-01  9.0875e-01  2.0179e+00  2.5336e+00  9.9964e-01  1.0103e+00  6.9117e-01  4.8907e-01  2.0857e-01  3.5702e-02  5.7684e-01  1.5337e+00  1.3604e+00 -3.0265e-01 -3.0401e+00  6.3291e-01 -9.4862e-01  5.1055e-01  1.3951e+00  1.1108e+00  6.8103e+00  1.2505e+00
  1.0700e+01  1.6686e+00  1.7522e+00  6.2531e-01  5.4031e+00  1.8685e+00  3.0363e-01  1.5496e+00  3.8735e-01  7.1273e-01  9.4930e-01  2.0208e+00  2.5388e+00  1.0626e+00  1.0785e+00  7.3349e-01  5.2431e-01  2.1938e-01  3.7950e-02  6.2125e-01  1.5337e+00  1.3605e+00 -9.6431e-01 -4.1828e+00  1.8587e-01 -1.6664e+00  5.0668e-01  1.3991e+00  1.1043e+00  7.4913e+00  1.2924e+00
  1.0800e+01  1.6691e+00  1.7531e+00  6.6466e-01  5.8666e+00  1.9743e+00  3.1465e-01  1.6330e+00  3.4966e-01  6.6603e-01  9.8139e-01  2.0222e+00  2.5411e+00  1.0817e+00  1.1085e+00  7.5571e-01  5.4006e-01  2.2354e-01  3.8390e-02  6.3984e-01  1.5336e+00  1.3605e+00 -1.1486e+00 -4.6825e+00  9.1929e-02 -1.9277e+00  5.1328e-01  1.4175e+00  1.1162e+00  1.0114e+01  1.3343e+00
  1.0900e+01  1.6719e+00  1.7592e+00  8.0292e-01  5.7866e+00  2.0785e+00  3.3385e-01  1.5900e+00  3.2157e-01  6.4577e-01  7.5670e-01  2.0352e+00  2.5604e+00  1.3090e+00  1.1901e+00  8.4436e-01  5.9405e-01  1.9530e-01  3.3365e-02  8.8960e-01  1.5336e+00  1.3599e+00 -1.2075e+00 -4.8501e+00  1.8730e-01 -2.0089e+00  5.0704e-01  1.4199e+00  1.1130e+00  1.2281e+01  1.3481e+00
  1.1000e+01  1.6676e+00  1.7513e+00  6.7873e-01  6.3398e+00  2.0369e+00  3.1564e-01  1.6759e+00  3.5260e-01  6.4907e-01  9.9827e-01  2.0216e+00  2.5412e+00  1.0957e+00  1.1128e+00  7.6443e-01  5.3799e-01  2.1832e-01  3.5704e-02  6.3456e-01  1.5336e+00  1.3602e+00 -1.2429e+00 -5.1442e+00  3.9805e-02 -2.1651e+00  5.1384e-01  1.4141e+00  1.1120e+00  1.0928e+01  1.3552e+00
