    log(age)        CN_1        CN_2      Ca4227       G4300      Fe4383      Ca4455      Fe4531      Fe4668      H_beta      Fe5015        Mg_1        Mg_2        Mg_b      Fe5270      Fe5335      Fe5406      Fe5709      Fe5782        Na_D       TiO_1       TiO_2    Hdelta_A    Hgamma_A    Hdelta_F    Hgamma_F      Ca8498      Ca8542      Ca8662        MgUV       D4000
  7.6000e+00  1.5897e+00  1.6948e+00  5.2867e-03 -8.7856e-01 -2.5360e-01  3.5308e-01  1.1772e-02  1.9317e-01  3.8089e+00  3.1093e-01  1.9977e+00  2.4743e+00  2.3229e-02  1.5225e-02  1.6021e-02  7.6682e-03  7.7863e-03  2.0198e-03  7.2322e-02  1.5370e+00  1.3613e+00  5.1023e+00  5.0257e+00  3.8357e+00  3.9048e+00  2.4807e-01  6.4170e-01  1.0896e+00  3.2542e-01  9.2266e-01
  7.7000e+00  1.5619e+00  1.6819e+00  5.7400e-03 -1.1117e+00 -2.6972e-01  4.7126e-01  1.4302e-02  2.2259e-01  4.8292e+00  3.8946e-01  1.9958e+00  2.4731e+00  2.8674e-02  2.0449e-02  1.9671e-02  1.0342e-02  8.5753e-03  2.1001e-03  9.1313e-02  1.5369e+00  1.3611e+00  6.4772e+00  6.3314e+00  4.9297e+00  4.9731e+00  2.8870e-01  7.4948e-01  1.2748e+00  3.5439e-01  9.3524e-01
  7.8000e+00  1.5510e+00  1.6758e+00  6.8442e-03 -1.1854e+00 -3.2138e-01  4.7550e-01  2.5307e-02  2.2187e-01  5.1215e+00  3.8836e-01  1.9954e+00  2.4734e+00  4.3852e-02  4.1949e-02  3.4298e-02  2.1688e-02  1.3300e-02  2.2869e-03  9.7002e-02  1.5366e+00  1.3608e+00  6.9770e+00  6.8006e+00  5.3185e+00  5.3317e+00  3.4881e-01  8.7733e-01  1.2605e+00  3.4020e-01  9.4261e-01
  7.9000e+00  1.5488e+00  1.6750e+00  1.0085e-02 -1.0935e+00 -3.2076e-01  4.3572e-01  5.8959e-02  2.1386e-01  5.0015e+00  3.7153e-01  1.9955e+00  2.4750e+00  8.2153e-02  9.0284e-02  6.8419e-02  4.4618e-02  2.1795e-02  2.6523e-03  1.0315e-01  1.5359e+00  1.3601e+00  7.0408e+00  6.7776e+00  5.4054e+00  5.3472e+00  3.9433e-01  9.5262e-01  1.1507e+00  3.0787e-01  9.5029e-01
  8.0000e+00  1.5400e+00  1.6677e+00  1.7072e-02 -1.0034e+00 -3.8806e-01  3.9205e-01  1.1816e-01  2.0432e-01  4.8453e+00  3.5369e-01  1.9949e+00  2.4772e+00  1.4448e-01  1.6328e-01  1.1813e-01  7.8386e-02  3.3327e-02  3.2722e-03  1.1378e-01  1.5351e+00  1.3593e+00  7.3693e+00  6.9377e+00  5.6216e+00  5.4283e+00  3.9690e-01  9.4816e-01  1.0215e+00  2.8843e-01  9.6629e-01
  8.1000e+00  1.5293e+00  1.6612e+00  1.2279e-02 -1.2441e+00 -5.4073e-01  3.5968e-01  7.2787e-02  1.7797e-01  5.4200e+00  3.0028e-01  1.9951e+00  2.4753e+00  9.9218e-02  1.0745e-01  7.9542e-02  5.2498e-02  2.4600e-02  2.8143e-03  9.5339e-02  1.5356e+00  1.3598e+00  7.8458e+00  7.5710e+00  5.9884e+00  5.8686e+00  4.1520e-01  9.8932e-01  1.1856e+00  2.4839e-01  9.6488e-01
  8.2000e+00  1.5239e+00  1.6574e+00  1.6135e-02 -1.1821e+00 -6.0208e-01  2.9766e-01  1.0768e-01  1.6748e-01  5.3373e+00  2.7482e-01  1.9952e+00  2.4769e+00  1.3395e-01  1.5177e-01  1.0921e-01  7.3730e-02  3.2180e-02  3.2627e-03  1.0014e-01  1.5352e+00  1.3594e+00  8.0299e+00  7.6716e+00  6.1400e+00  5.9380e+00  4.3039e-01  1.0174e+00  1.1254e+00  2.0697e-01  9.7548e-01
  8.3000e+00  1.5111e+00  1.6483e+00  1.4399e-02 -1.3809e+00 -7.8179e-01  2.5486e-01  8.6636e-02  1.4143e-01  5.7890e+00  2.2583e-01  1.9950e+00  2.4758e+00  1.1467e-01  1.2495e-01  9.0559e-02  6.1156e-02  2.7806e-02  3.0406e-03  8.7505e-02  1.5354e+00  1.3596e+00  8.5723e+00  8.3007e+00  6.5167e+00  6.3401e+00  4.4585e-01  1.0505e+00  1.2306e+00  1.7681e-01  9.8016e-01
  8.4000e+00  1.5052e+00  1.6438e+00  1.6924e-02 -1.3850e+00 -8.6238e-01  2.0868e-01  1.0333e-01  1.2517e-01  5.8196e+00  2.0348e-01  1.9950e+00  2.4764e+00  1.3254e-01  1.4506e-01  1.0329e-01  7.0968e-02  3.1384e-02  3.3433e-03  8.8570e-02  1.5352e+00  1.3594e+00  8.7971e+00  8.4895e+00  6.6766e+00  6.4540e+00  4.4986e-01  1.0584e+00  1.2086e+00  1.5014e-01  9.8835e-01
  8.5000e+00  1.4925e+00  1.6365e+00  1.3855e-02 -1.5990e+00 -1.0151e+00  1.5161e-01  7.4022e-02  9.9249e-02  6.4259e+00  1.4584e-01  1.9950e+00  2.4751e+00  1.0313e-01  1.0673e-01  7.7213e-02  5.2893e-02  2.4967e-02  2.9392e-03  7.0025e-02  1.5355e+00  1.3597e+00  9.3342e+00  9.1513e+00  7.1124e+00  6.9389e+00  5.1362e-01  1.1868e+00  1.4351e+00  1.1283e-01  9.9151e-01
  8.6000e+00  1.4845e+00  1.6297e+00  1.6989e-02 -1.6322e+00 -1.1252e+00  1.2066e-01  9.0845e-02  8.6146e-02  6.4576e+00  1.3337e-01  1.9945e+00  2.4754e+00  1.2383e-01  1.2659e-01  9.0121e-02  6.1889e-02  2.7912e-02  3.1553e-03  7.3232e-02  1.5353e+00  1.3594e+00  9.6519e+00  9.4209e+00  7.2971e+00  7.0732e+00  5.0091e-01  1.1591e+00  1.3765e+00  1.1332e-01  1.0019e+00
  8.7000e+00  1.4658e+00  1.6147e+00  1.6537e-02 -1.9256e+00 -1.3916e+00  9.3888e-02  7.1113e-02  6.6374e-02  6.9945e+00  9.3096e-02  1.9933e+00  2.4737e+00  1.1063e-01  9.8599e-02  7.1560e-02  4.7629e-02  2.2064e-02  2.6799e-03  6.0743e-02  1.5355e+00  1.3595e+00  1.0443e+01  1.0288e+01  7.7728e+00  7.5675e+00  5.2376e-01  1.2062e+00  1.5287e+00  1.2726e-01  1.0121e+00
  8.8000e+00  1.4620e+00  1.6121e+00  1.9214e-02 -1.9096e+00 -1.4143e+00  7.4428e-02  8.4736e-02  6.2877e-02  6.9978e+00  8.9976e-02  1.9931e+00  2.4741e+00  1.2691e-01  1.1364e-01  8.1403e-02  5.3791e-02  2.3789e-02  2.7623e-03  6.3440e-02  1.5353e+00  1.3593e+00  1.0592e+01  1.0387e+01  7.8885e+00  7.6404e+00  5.2379e-01  1.2010e+00  1.4949e+00  1.3982e-01  1.0189e+00
  8.9000e+00  1.4579e+00  1.6063e+00  2.7157e-02 -1.8657e+00 -1.4907e+00  6.0544e-02  1.1086e-01  5.5046e-02  6.7517e+00  9.0726e-02  1.9919e+00  2.4744e+00  1.6642e-01  1.3781e-01  9.7271e-02  6.2717e-02  2.5344e-02  2.7114e-03  6.9933e-02  1.5350e+00  1.3589e+00  1.0730e+01  1.0397e+01  7.8882e+00  7.5494e+00  4.9766e-01  1.1331e+00  1.3814e+00  2.2532e-01  1.0346e+00
  9.0000e+00  1.4602e+00  1.6071e+00  3.0683e-02 -1.7501e+00 -1.4593e+00  5.7470e-02  1.2910e-01  5.5821e-02  6.5258e+00  9.6179e-02  1.9916e+00  2.4749e+00  1.8776e-01  1.5797e-01  1.1003e-01  7.0707e-02  2.6790e-02  2.7525e-03  7.6011e-02  1.5348e+00  1.3588e+00  1.0614e+01  1.0191e+01  7.7926e+00  7.3965e+00  4.6647e-01  1.0700e+00  1.2937e+00  2.7908e-01  1.0396e+00
  9.1000e+00  1.4552e+00  1.5994e+00  3.4742e-02 -1.8940e+00 -1.6537e+00  5.3296e-02  1.1591e-01  3.8770e-02  6.4951e+00  6.6399e-02  1.9902e+00  2.4739e+00  1.9810e-01  1.4516e-01  1.0045e-01  6.4101e-02  2.2683e-02  2.4356e-03  7.4651e-02  1.5349e+00  1.3588e+00  1.0813e+01  1.0413e+01  7.7604e+00  7.3724e+00  4.1109e-01  9.6102e-01  1.2366e+00  3.9949e-01  1.0493e+00
  9.2000e+00  1.4549e+00  1.5973e+00  3.9142e-02 -1.9548e+00 -1.7250e+00  4.2636e-02  1.0619e-01  2.4411e-02  6.4450e+00  4.1057e-02  1.9893e+00  2.4731e+00  2.0971e-01  1.3147e-01  9.0625e-02  5.6339e-02  1.8037e-02  2.0039e-03  7.1135e-02  1.5350e+00  1.3587e+00  1.0811e+01  1.0421e+01  7.6823e+00  7.2993e+00  3.9965e-01  9.2834e-01  1.2459e+00  5.4034e-01  1.0567e+00
  9.3000e+00  1.4611e+00  1.6007e+00  4.6675e-02 -1.8302e+00 -1.6670e+00  3.3516e-02  1.2130e-01  1.8157e-02  6.1439e+00  4.0129e-02  1.9888e+00  2.4736e+00  2.3850e-01  1.4358e-01  9.8256e-02  6.1116e-02  1.8624e-02  2.0171e-03  7.5482e-02  1.5348e+00  1.3585e+00  1.0525e+01  1.0060e+01  7.4519e+00  7.0308e+00  4.1464e-01  9.4085e-01  1.2122e+00  7.2864e-01  1.0656e+00
  9.4000e+00  1.4673e+00  1.6037e+00  5.4725e-02 -1.6497e+00 -1.6231e+00  3.0634e-02  1.3797e-01  1.4334e-02  5.8072e+00  4.1538e-02  1.9883e+00  2.4740e+00  2.6616e-01  1.6144e-01  1.0947e-01  6.8220e-02  1.9615e-02  2.0416e-03  8.2305e-02  1.5346e+00  1.3584e+00  1.0219e+01  9.6557e+00  7.1885e+00  6.7217e+00  3.9737e-01  9.0198e-01  1.1383e+00  9.0718e-01  1.0747e+00
  9.5000e+00  1.4797e+00  1.6116e+00  6.5436e-02 -1.3701e+00 -1.5012e+00  2.8882e-02  1.5625e-01  1.0347e-02  5.3674e+00  4.3945e-02  1.9879e+00  2.4747e+00  2.9724e-01  1.7820e-01  1.2001e-01  7.4372e-02  2.0156e-02  2.0152e-03  8.9056e-02  1.5345e+00  1.3582e+00  9.6311e+00  8.9653e+00  6.7562e+00  6.2529e+00  3.7972e-01  8.5921e-01  1.0627e+00  1.1157e+00  1.0828e+00
  9.6000e+00  1.4987e+00  1.6260e+00  7.7894e-02 -1.0159e+00 -1.2418e+00  3.1720e-02  1.7870e-01  1.3359e-02  4.8887e+00  5.5169e-02  1.9883e+00  2.4760e+00  3.3000e-01  2.0066e-01  1.3376e-01  8.3399e-02  2.1847e-02  2.1030e-03  9.7710e-02  1.5343e+00  1.3580e+00  8.7513e+00  8.0030e+00  6.2187e+00  5.6841e+00  3.5981e-01  8.1636e-01  9.8096e-01  1.3099e+00  1.0851e+00
  9.7000e+00  1.5023e+00  1.6320e+00  7.8836e-02 -1.1923e+00 -1.1804e+00  2.5296e-02  1.3058e-01  6.1829e-03  5.2096e+00  2.5083e-02  1.9889e+00  2.4752e+00  3.0718e-01  1.6290e-01  1.0831e-01  6.7694e-02  1.7226e-02  1.7496e-03  9.2132e-02  1.5345e+00  1.3582e+00  8.6309e+00  8.1281e+00  6.2661e+00  5.8662e+00  3.6682e-01  8.4113e-01  1.0616e+00  1.1767e+00  1.0702e+00
  9.8000e+00  1.5602e+00  1.6736e+00  1.1981e-01 -3.4539e-02 -3.9502e-01  4.4042e-02  2.3239e-01  2.6252e-02  3.5890e+00  8.0916e-02  1.9902e+00  2.4801e+00  4.2100e-01  2.5111e-01  1.6416e-01  1.0291e-01  2.4235e-02  2.1623e-03  1.2015e-01  1.5339e+00  1.3577e+00  5.8218e+00  4.9557e+00  4.5190e+00  3.9381e+00  3.1270e-01  7.0897e-01  7.8021e-01  1.8753e+00  1.0832e+00
  9.9000e+00  1.5772e+00  1.6862e+00  1.3091e-01  1.8893e-01 -1.8379e-01  4.9057e-02  2.4412e-01  3.0435e-02  3.2143e+00  8.5958e-02  1.9907e+00  2.4811e+00  4.4438e-01  2.6219e-01  1.6953e-01  1.0660e-01  2.4661e-02  2.1675e-03  1.2503e-01  1.5338e+00  1.3576e+00  4.9770e+00  4.1093e+00  4.0081e+00  3.4287e+00  3.0337e-01  6.8655e-01  7.3649e-01  2.0647e+00  1.0814e+00
  1.0000e+01  1.5838e+00  1.6935e+00  1.4083e-01 -4.1875e-02 -1.0429e-01  4.7794e-02  1.8082e-01  2.3881e-02  3.3369e+00  4.3225e-02  1.9919e+00  2.4812e+00  4.4260e-01  2.2384e-01  1.4473e-01  9.0725e-02  1.8204e-02  1.6094e-03  1.2958e-01  1.5340e+00  1.3577e+00  4.7189e+00  4.1059e+00  3.9357e+00  3.4850e+00  2.8251e-01  6.5246e-01  7.2229e-01  1.8357e+00  1.0627e+00
  1.0100e+01  1.6198e+00  1.7125e+00  1.6892e-01  1.1431e+00  2.9025e-01  7.3626e-02  3.4714e-01  4.6791e-02  1.9567e+00  1.2575e-01  1.9908e+00  2.4845e+00  5.4041e-01  3.3940e-01  2.1773e-01  1.3686e-01  3.0042e-02  2.4826e-03  1.4838e-01  1.5335e+00  1.3573e+00  2.6548e+00  1.4924e+00  2.4102e+00  1.6954e+00  2.7955e-01  6.3141e-01  6.0169e-01  3.2078e+00  1.1099e+00
  1.0200e+01  1.6287e+00  1.7188e+00  2.1729e-01  1.1486e+00  4.1198e-01  8.6732e-02  2.9550e-01  3.9636e-02  1.8103e+00  6.1141e-02  1.9926e+00  2.4881e+00  6.2614e-01  3.5058e-01  2.2224e-01  1.4425e-01  2.4906e-02  2.0828e-03  1.8934e-01  1.5335e+00  1.3573e+00  2.1533e+00  1.0740e+00  2.1179e+00  1.4101e+00  2.6032e-01  6.2266e-01  5.7382e-01  3.5115e+00  1.1020e+00
  1.0300e+01  1.6406e+00  1.7253e+00  2.3657e-01  1.3837e+00  5.2222e-01  9.5555e-02  3.1651e-01  3.9925e-02  1.4693e+00  5.7408e-02  1.9925e+00  2.4893e+00  6.6662e-01  3.7287e-01  2.3490e-01  1.5321e-01  2.5039e-02  2.0614e-03  1.9998e-01  1.5334e+00  1.3572e+00  1.4503e+00  3.2890e-01  1.6052e+00  8.7924e-01  2.5314e-01  6.0841e-01  5.4101e-01  4.2221e+00  1.1139e+00
  1.0400e+01  1.6428e+00  1.7265e+00  2.3523e-01  1.5449e+00  5.6371e-01  1.0689e-01  3.4301e-01  5.0587e-02  1.3843e+00  8.3843e-02  1.9925e+00  2.4894e+00  6.6182e-01  3.8614e-01  2.4454e-01  1.5890e-01  2.8276e-02  2.3415e-03  1.9917e-01  1.5334e+00  1.3572e+00  1.3226e+00  1.0663e-01  1.5118e+00  7.4372e-01  2.6126e-01  6.2344e-01  5.4640e-01  4.0862e+00  1.1181e+00
  1.0500e+01  1.6505e+00  1.7314e+00  2.1686e-01  1.2125e+00  5.2324e-01  8.1412e-02  2.9726e-01  2.9036e-02  1.3115e+00  4.7089e-02  1.9914e+00  2.4869e+00  6.3430e-01  3.4538e-01  2.1064e-01  1.3686e-01  2.1769e-02  1.7291e-03  1.7617e-01  1.5335e+00  1.3572e+00  9.6267e-01  1.0412e-01  1.2415e+00  6.8204e-01  2.3571e-01  5.5009e-01  4.9192e-01  4.7661e+00  1.1089e+00
  1.0600e+01  1.6576e+00  1.7322e+00  2.8597e-01  2.8364e+00  7.7231e-01  9.8446e-02  5.0013e-01  6.5711e-02  8.1180e-01  1.4007e-01  1.9927e+00  2.4933e+00  7.3568e-01  4.7986e-01  3.1007e-01  2.0127e-01  3.9164e-02  3.2698e-03  2.2028e-01  1.5331e+00  1.3570e+00  1.1818e-01 -1.7609e+00  6.3661e-01 -4.6758e-01  2.8222e-01  6.7341e-01  5.6636e-01  6.4700e+00  1.1895e+00
  1.0700e+01  1.6622e+00  1.7346e+00  3.2735e-01  2.4621e+00  7.7528e-01  9.6777e-02  4.0942e-01  2.0737e-03  7.5889e-01  4.2799e-02  1.9941e+00  2.4959e+00  8.1839e-01  4.7179e-01  3.0089e-01  2.0120e-01  2.9692e-02  2.7021e-03  2.5432e-01  1.5332e+00  1.3570e+00 -9.6283e-02 -1.6951e+00  4.8981e-01 -5.0815e-01  2.6071e-01  6.5242e-01  5.3955e-01  5.9720e+00  1.1655e+00
  1.0800e+01  1.6608e+00  1.7345e+00  2.4506e-01  2.0940e+00  6.6708e-01  8.7762e-02  4.2480e-01  2.6603e-02  8.5164e-01  1.0373e-01  1.9912e+00  2.4895e+00  6.8574e-01  4.1999e-01  2.6532e-01  1.7116e-01  3.0609e-02  2.5128e-03  1.9116e-01  1.5332e+00  1.3570e+00  1.5521e-01 -1.1908e+00  6.1365e-01 -1.7896e-01  2.5879e-01  6.0186e-01  5.1344e-01  6.7236e+00  1.1596e+00
  1.0900e+01  1.6611e+00  1.7342e+00  3.4390e-01  2.7422e+00  8.2295e-01  1.0439e-01  4.4224e-01  3.9010e-02  7.3597e-01  4.1478e-02  1.9944e+00  2.4976e+00  8.5521e-01  4.9364e-01  3.2119e-01  2.1159e-01  2.9188e-02  2.3907e-03  2.7021e-01  1.5331e+00  1.3569e+00 -1.3912e-01 -1.9536e+00  4.9041e-01 -6.3062e-01  2.6612e-01  6.6208e-01  5.4822e-01  8.8653e+00  1.1933e+00
  1.1000e+01  1.6599e+00  1.7303e+00  4.8347e-01  3.2149e+00  9.4745e-01  1.1130e-01  3.4685e-01  1.5147e-02  6.5250e-01 -8.8494e-02  1.9958e+00  2.5033e+00  1.0492e+00  5.3225e-01  3.3780e-01  2.3094e-01  2.0611e-02  1.6547e-03  3.4195e-01  1.5332e+00  1.3568e+00 -4.6787e-01 -2.6443e+00  3.2985e-01 -1.0725e+00  2.5191e-01  7.0238e-01  5.5659e-01  1.0054e+01  1.2062e+00
