   0.6000000E+01   0.5285474E+02   0.4098474E+02   0.3909732E+02   0.3862171E+02
   0.6100000E+01   0.5282647E+02   0.4095647E+02   0.3917701E+02   0.3871802E+02
   0.6200000E+01   0.5276135E+02   0.4089135E+02   0.3922505E+02   0.3880912E+02
   0.6300000E+01   0.5267108E+02   0.4080108E+02   0.3923844E+02   0.3885902E+02
   0.6400000E+01   0.5258557E+02   0.4071557E+02   0.3915292E+02   0.3876419E+02
   0.6500000E+01   0.5238372E+02   0.4051372E+02   0.3909177E+02   0.3873364E+02
   0.6600000E+01   0.5219560E+02   0.4032560E+02   0.3894703E+02   0.3857040E+02
   0.6700000E+01   0.5190008E+02   0.4003008E+02   0.3878701E+02   0.3844068E+02
   0.6800000E+01   0.5147219E+02   0.3960219E+02   0.3863208E+02   0.3831691E+02
   0.6900000E+01   0.5084380E+02   0.3897380E+02   0.3846849E+02   0.3816430E+02
   0.7000000E+01   0.5034364E+02   0.3847364E+02   0.3834213E+02   0.3803604E+02
   0.7100000E+01   0.4983982E+02   0.3796982E+02   0.3821002E+02   0.3790258E+02
   0.7200000E+01   0.4931828E+02   0.3744828E+02   0.3808994E+02   0.3779926E+02
   0.7300000E+01   0.4886011E+02   0.3699011E+02   0.3796688E+02   0.3769181E+02
   0.7400000E+01   0.4847740E+02   0.3660740E+02   0.3785930E+02   0.3758544E+02
   0.7500000E+01   0.4808287E+02   0.3621287E+02   0.3775065E+02   0.3748005E+02
   0.7600000E+01   0.4763497E+02   0.3576497E+02   0.3763562E+02   0.3736948E+02
   0.7700000E+01   0.4712029E+02   0.3525029E+02   0.3751225E+02   0.3725138E+02
   0.7800000E+01   0.4747609E+02   0.3560609E+02   0.3738595E+02   0.3713125E+02
   0.7900000E+01   0.4714720E+02   0.3527720E+02   0.3727938E+02   0.3703173E+02
   0.8000000E+01   0.4773318E+02   0.3586318E+02   0.3715271E+02   0.3691860E+02
   0.8100000E+01   0.4772546E+02   0.3585546E+02   0.3701504E+02   0.3679913E+02
   0.8200000E+01   0.4750218E+02   0.3563218E+02   0.3687683E+02   0.3668419E+02
   0.8300000E+01   0.4741668E+02   0.3554668E+02   0.3670372E+02   0.3653830E+02
   0.8400000E+01   0.4754510E+02   0.3567510E+02   0.3653569E+02   0.3640379E+02
   0.8500000E+01   0.4727259E+02   0.3540259E+02   0.3633558E+02   0.3625280E+02
   0.8600000E+01   0.4727536E+02   0.3540536E+02   0.3611158E+02   0.3610952E+02
   0.8700000E+01   0.4708213E+02   0.3521213E+02   0.3578796E+02   0.3593619E+02
   0.8800000E+01   0.4718233E+02   0.3531233E+02   0.3535930E+02   0.3576365E+02
   0.8900000E+01   0.4699258E+02   0.3512258E+02   0.3470066E+02   0.3560637E+02
   0.9000000E+01   0.4658254E+02   0.3471254E+02   0.3380280E+02   0.3542202E+02
   0.9100000E+01   0.4076628E+02   0.2889628E+02   0.3300130E+02   0.3523228E+02
   0.9200000E+01   0.4688061E+02   0.3501061E+02   0.3297747E+02   0.3498805E+02
   0.9300000E+01   0.4697408E+02   0.3510408E+02   0.3303845E+02   0.3472036E+02
   0.9400000E+01   0.4689341E+02   0.3502341E+02   0.3295126E+02   0.3446129E+02
   0.9500000E+01   0.4677742E+02   0.3490742E+02   0.3281403E+02   0.3421735E+02
   0.9600000E+01   0.4672551E+02   0.3485551E+02   0.3275435E+02   0.3397859E+02
   0.9700000E+01   0.4667013E+02   0.3480013E+02   0.3266547E+02   0.3374028E+02
   0.9800000E+01   0.4637909E+02   0.3450909E+02   0.3245354E+02   0.3355705E+02
   0.9900000E+01   0.4642345E+02   0.3455345E+02   0.3245157E+02   0.3336565E+02
   0.1000000E+02   0.4621945E+02   0.3434945E+02   0.3224993E+02   0.3315156E+02
   0.1010000E+02   0.4618205E+02   0.3431205E+02   0.3221239E+02   0.3293263E+02
   0.1020000E+02   0.4614940E+02   0.3427940E+02   0.3217988E+02   0.3271366E+02
   0.1030000E+02   0.4593197E+02   0.3406197E+02   0.3196344E+02   0.3244790E+02
   0.1040000E+02   0.4606760E+02   0.3419760E+02   0.3210075E+02   0.3225543E+02
   0.1050000E+02   0.4585813E+02   0.3398813E+02   0.3189131E+02   0.3206985E+02
   0.1060000E+02   0.4550159E+02   0.3363159E+02   0.3247173E+02   0.3316553E+02
   0.1070000E+02   0.4139362E+02   0.2952362E+02   0.3399346E+02   0.3380715E+02
   0.1080000E+02   0.4718102E+02   0.3531102E+02   0.3422141E+02   0.3388598E+02
   0.1090000E+02   0.4742784E+02   0.3555784E+02   0.3357665E+02   0.3330905E+02
   0.1100000E+02   0.4729165E+02   0.3542165E+02   0.3355181E+02   0.3338545E+02
